Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,QZ #,Speaker,Cue,Transliteration,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
413,413,JP,9781442386495,Japanese 4,19,11Q,N,I haven't done the homework yet.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0413.mp3,"1,9"
414,414,JP,9781442386495,Japanese 4,19,11R,M,まだ宿題をしていません。,mada shukudai o shite imasen.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0414.mp3,"1,9"
415,415,JP,9781442386495,Japanese 4,19,12Q,N,"Every year, there's a snow festival.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0415.mp3,"1,9,17"
416,416,JP,9781442386495,Japanese 4,19,12R,M,毎年雪まつりがあります。,mai toshi yuki matsuri ga arimasu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0416.mp3,"1,9,17"
417,417,JP,9781442386495,Japanese 4,20,01Q,N,Which national park is the best?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0417.mp3,9
418,418,JP,9781442386495,Japanese 4,20,01R,M,どの国立公園が一番いいですか。,dono kokuritsu kooen ga ichiban ii desu ka.,8,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0418.mp3,9
419,419,JP,9781442386495,Japanese 4,20,02Q,N,"You can do skiing, do mountain climbing and more.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0419.mp3,"1,9"
420,420,JP,9781442386495,Japanese 4,20,02R,F,スキーをしたり山登りをしたりできます。,sukii o shitari yamanobori o shitari dekimasu.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0420.mp3,"1,9"
421,421,JP,9781442386495,Japanese 4,20,03Q,N,"When I was a child, I often went fishing.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0421.mp3,"5,9"
422,422,JP,9781442386495,Japanese 4,20,03R,M,子供の時よく釣りに行きました。,kodomo no toki yoku tsuri ni ikimashita.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0422.mp3,"5,9"
423,423,JP,9781442386495,Japanese 4,20,04Q,N,The fish was delicious.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0423.mp3,"6,9"
424,424,JP,9781442386495,Japanese 4,20,04R,F,魚がおいしかったです。,sakana ga oishikatta desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0424.mp3,"6,9"
425,425,JP,9781442386495,Japanese 4,20,05Q,N,"That was too bad, wasn't it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0425.mp3,7
426,426,JP,9781442386495,Japanese 4,20,05R,M,それは残念でしたね。,sore wa zannen deshita ne.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0426.mp3,7
427,427,JP,9781442386495,Japanese 4,20,06Q,N,Do you do skiing?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0427.mp3,"1,9"
428,428,JP,9781442386495,Japanese 4,20,06R,F,スキーをしますか。,sukii o shimasu ka.,4,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0428.mp3,"1,9"
429,429,JP,9781442386495,Japanese 4,20,07Q,N,"Every year, I go skiing.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0429.mp3,"1,17"
430,430,JP,9781442386495,Japanese 4,20,07R,M,毎年 スキーに行きます。,mai toshi sukii ni ikimasu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0430.mp3,"1,17"
431,431,JP,9781442386495,Japanese 4,20,08Q,N,There are many mountains and lakes.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0431.mp3,"9,18"
432,432,JP,9781442386495,Japanese 4,20,08R,F,山と湖がたくさんあります。,yama to mizuumi ga takusan arimasu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0432.mp3,"9,18"
433,433,JP,9781442386495,Japanese 4,20,09Q,N,Nature is very beautiful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0433.mp3,"9,18"
434,434,JP,9781442386495,Japanese 4,20,09R,F,自然がとてもきれいです。,shizen ga totemo kirei desu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0434.mp3,"9,18"
435,435,JP,9781442386495,Japanese 4,20,10Q,N,The food is fresh.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0435.mp3,"6,9"
436,436,JP,9781442386495,Japanese 4,20,10R,F,食べ物が新鮮です。,tabemono ga shinsen desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0436.mp3,"6,9"
437,437,JP,9781442386495,Japanese 4,20,11Q,N,You can go fishing and more.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0437.mp3,"1,6,9"
438,438,JP,9781442386495,Japanese 4,20,11R,F,釣りに行ったりできます。,tsuri ni ittari dekimasu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0438.mp3,"1,6,9"
439,439,JP,9781442386495,Japanese 4,21,01Q,N,"I'm not very good, though.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0439.mp3,"7,9"
440,440,JP,9781442386495,Japanese 4,21,01R,F,あまり上手じゃないですけど。,amari jozu ja nai desu kedo.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0440.mp3,"7,9"
441,441,JP,9781442386495,Japanese 4,21,02Q,N,"From the train's window, I saw various scenery.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0441.mp3,"9,18"
442,442,JP,9781442386495,Japanese 4,21,02R,M,電車の窓から いろいろな景色を見ました。,densha no mado kara iroiro na keshiki o mimashita.,9,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0442.mp3,"9,18"
443,443,JP,9781442386495,Japanese 4,21,03Q,N,"It's a five-night stay, isn't it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0443.mp3,"12,18"
444,444,JP,9781442386495,Japanese 4,21,03R,F,五泊ですね。,go haku desu ne.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0444.mp3,"12,18"
445,445,JP,9781442386495,Japanese 4,21,04Q,N,I did a five-night stay.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0445.mp3,"12,18"
446,446,JP,9781442386495,Japanese 4,21,04R,M,五泊しました。,go haku shimashita.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0446.mp3,"12,18"
447,447,JP,9781442386495,Japanese 4,21,05Q,N,Airplanes are the fastest.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0447.mp3,"9,18"
448,448,JP,9781442386495,Japanese 4,21,05R,F,飛行機が 一番速いです。,hikooki ga ichiban hayai desu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0448.mp3,"9,18"
449,449,JP,9781442386495,Japanese 4,21,06Q,N,You don't mind the cold?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0449.mp3,"9,19"
450,450,JP,9781442386495,Japanese 4,21,06R,F,寒いのは大丈夫ですか。,samui no wa daijoobu desu ka.,6,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0450.mp3,"9,19"
451,451,JP,9781442386495,Japanese 4,21,07Q,N,I'm accustomed to the cold.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0451.mp3,"9,19"
452,452,JP,9781442386495,Japanese 4,21,07R,M,寒いのは慣れています。,samui no wa narete imasu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0452.mp3,"9,19"
453,453,JP,9781442386495,Japanese 4,21,08Q,N,Reserved seats are more expensive than non-reserved seats.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0453.mp3,"9,11,14"
454,454,JP,9781442386495,Japanese 4,21,08R,F,指定席は自由席より高いです。,shitei seki wa jiyuu seki yori takai desu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0454.mp3,"9,11,14"
455,455,JP,9781442386495,Japanese 4,21,09Q,N,I want to see it. [explain],,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0455.mp3,7
456,456,JP,9781442386495,Japanese 4,21,09R,M,それを見たいんです。,sore o mitai n desu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0456.mp3,7
457,457,JP,9781442386495,Japanese 4,21,10Q,N,That doesn't bother.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0457.mp3,7
458,458,JP,9781442386495,Japanese 4,21,10R,M,構いません。,kamaimasen.,1,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0458.mp3,7
459,459,JP,9781442386495,Japanese 4,22,01Q,N,"I'd like to try to go by train,",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0459.mp3,"1,18"
460,460,JP,9781442386495,Japanese 4,22,01R,M,電車で行ってみたいんですが。,densha de itte mitai n desu ga.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0460.mp3,"1,18"
461,461,JP,9781442386495,Japanese 4,22,02Q,N,Which hot spring is the best?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0461.mp3,"1,9,18"
462,462,JP,9781442386495,Japanese 4,22,02R,M,どの温泉が一番いいですか。,dono onsen ga ichiban ii desu ka.,7,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0462.mp3,"1,9,18"
463,463,JP,9781442386495,Japanese 4,22,03Q,N,Are you going by airplane? [polite],,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0463.mp3,"9,18"
464,464,JP,9781442386495,Japanese 4,22,03R,F,飛行機でいらっしゃいますか。,hikooki de irasshaimasu ka.,4,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0464.mp3,"9,18"
465,465,JP,9781442386495,Japanese 4,22,04Q,N,"As for me, I do skiing, skating and so forth. [explaining]",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0465.mp3,"1,9"
466,466,JP,9781442386495,Japanese 4,22,04R,M,私はスキーやスケートをするんです。,watashi wa sukii ya sukeeto o suru n desu.,9,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0466.mp3,"1,9"
467,467,JP,9781442386495,Japanese 4,22,05Q,N,"Welcome, how nice of you to come.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0467.mp3,"7,13"
468,468,JP,9781442386495,Japanese 4,22,05R,F,ようこそいらっしゃいました。,yookoso irasshaimashita.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0468.mp3,"7,13"
469,469,JP,9781442386495,Japanese 4,22,06Q,N,A common bath is located on the first floor.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0469.mp3,"4,9,12"
470,470,JP,9781442386495,Japanese 4,22,06R,F,大浴場は一階にあります。,dai yokujoo wa ikkai ni arimasu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0470.mp3,"4,9,12"
471,471,JP,9781442386495,Japanese 4,22,07Q,N,"As for the valuables, it's better to put them into the safe, for sure.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0471.mp3,9
472,472,JP,9781442386495,Japanese 4,22,07R,M2,貴重品は金庫に入れたほうがいいですよ。,kichoohin wa kinko ni ireta hoo ga ii desu yo.,10,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0472.mp3,9
473,473,JP,9781442386495,Japanese 4,22,08Q,N,"As for in the bath tub, you don't use a towel.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0473.mp3,9
474,474,JP,9781442386495,Japanese 4,22,08R,M2,お風呂の中では、タオルを使いません。,"ofuro no naka de wa, taoru o tsukaimasen.",8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0474.mp3,9
475,475,JP,9781442386495,Japanese 4,22,09Q,N,"Before going into the bathtub, you wash your body.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0475.mp3,9
476,476,JP,9781442386495,Japanese 4,22,09R,M2,お風呂に入る前に体を洗います。,ofuro ni hairu mae ni karada o araimasu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0476.mp3,9
477,477,JP,9781442386495,Japanese 4,22,10Q,N,I'd like to do a five-night stay at a Japanese-style hotel.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0477.mp3,"12,18"
478,478,JP,9781442386495,Japanese 4,22,10R,M,旅館に五泊したいんですが。,ryokan ni go haku shitai n desu ga.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0478.mp3,"12,18"
479,479,JP,9781442386495,Japanese 4,23,01Q,N,The common bath is open 24 hours.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0479.mp3,"9,17"
480,480,JP,9781442386495,Japanese 4,23,01R,F,大浴場は二十四時間 あいています。,dai yokujoo wa ni ju yo jikan aite imasu.,9,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0480.mp3,"9,17"
481,481,JP,9781442386495,Japanese 4,23,02Q,N,Please enjoy yourself.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0481.mp3,7
482,482,JP,9781442386495,Japanese 4,23,02R,F,どうぞ楽しんで下さい。,dozo tanoshinde kudasai.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0482.mp3,7
483,483,JP,9781442386495,Japanese 4,23,03Q,N,"As for the scenery, it's beautiful.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0483.mp3,"9,18"
484,484,JP,9781442386495,Japanese 4,23,03R,M,景色は美しいです。,keshiki wa utsukushii desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0484.mp3,"9,18"
485,485,JP,9781442386495,Japanese 4,23,04Q,N,It was refreshing.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0485.mp3,"7,9"
486,486,JP,9781442386495,Japanese 4,23,04R,M,気持ちがよかったです。,kimochi ga yokatta desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0486.mp3,"7,9"
487,487,JP,9781442386495,Japanese 4,23,05Q,N,It's rare.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0487.mp3,"7,9"
488,488,JP,9781442386495,Japanese 4,23,05R,M2,珍しいです。,mezurashii desu.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0488.mp3,"7,9"
489,489,JP,9781442386495,Japanese 4,23,06Q,N,The hot spring is wonderful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0489.mp3,"1,9,18"
490,490,JP,9781442386495,Japanese 4,23,06R,M,温泉は素晴らしいです。,onsen wa subarashii desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0490.mp3,"1,9,18"
491,491,JP,9781442386495,Japanese 4,23,07Q,N,"That's a good custom, isn't it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0491.mp3,"7,9"
492,492,JP,9781442386495,Japanese 4,23,07R,M,それはいい習慣ですね。,sore wa ii shuukan desu ne.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0492.mp3,"7,9"
493,493,JP,9781442386495,Japanese 4,23,08Q,N,It's wonderful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0493.mp3,7
494,494,JP,9781442386495,Japanese 4,23,08R,M2,素晴らしいです。,subarashii desu.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0494.mp3,7
495,495,JP,9781442386495,Japanese 4,23,09Q,N,It was wonderful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0495.mp3,"7,9"
496,496,JP,9781442386495,Japanese 4,23,09R,M,素晴らしかったです。,subarashikatta desu.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0496.mp3,"7,9"
497,497,JP,9781442386495,Japanese 4,23,10Q,N,"There are many unusual foods, aren't there?",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0497.mp3,"6,9"
498,498,JP,9781442386495,Japanese 4,23,10R,M,珍しい食べ物がたくさんありますね。,mezurashii tabemono ga takusan arimasu ne.,6,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0498.mp3,"6,9"
499,499,JP,9781442386495,Japanese 4,23,11Q,N,Enjoy the open air bath also.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0499.mp3,"1,9,18"
500,500,JP,9781442386495,Japanese 4,23,11R,F,露天風呂も楽しんで下さい。,rotenburo mo tanoshinde kudasai.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0500.mp3,"1,9,18"
501,501,JP,9781442386495,Japanese 4,24,01Q,N,"Buddhist art is wonderful, isn't it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0501.mp3,"7,9"
502,502,JP,9781442386495,Japanese 4,24,01R,M,仏教美術は 素晴らしいですね。,bukkyoo bijutsu wa subarashii desu ne.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0502.mp3,"7,9"
503,503,JP,9781442386495,Japanese 4,24,02Q,N,The battery is running out.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0503.mp3,"9,16"
504,504,JP,9781442386495,Japanese 4,24,02R,M,電池が切れそうです。,denchi ga kiresoo desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0504.mp3,"9,16"
505,505,JP,9781442386495,Japanese 4,24,03Q,N,It is said that it was built in the twelfth century.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0505.mp3,"9,17"
506,506,JP,9781442386495,Japanese 4,24,03R,F,十二世紀に建てられたと言われています。,ju ni seiki ni taterareta to iwarete imasu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0506.mp3,"9,17"
507,507,JP,9781442386495,Japanese 4,24,04Q,N,I have to charge it.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0507.mp3,16
508,508,JP,9781442386495,Japanese 4,24,04R,F,充電しなくてはいけません。,juuden shinakutewa ikemasen.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0508.mp3,16
509,509,JP,9781442386495,Japanese 4,24,05Q,N,Please take off your shoes.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0509.mp3,"7,16"
510,510,JP,9781442386495,Japanese 4,24,05R,F,靴を脱いで下さい。,kutsu o nuide kudasai.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0510.mp3,"7,16"
511,511,JP,9781442386495,Japanese 4,24,06Q,N,My digital camera's battery is running out.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0511.mp3,9
512,512,JP,9781442386495,Japanese 4,24,06R,M,私のデジカメの電池が切れそうです。,watashi no dejikame no denchi ga kiresoo desu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0512.mp3,9
513,513,JP,9781442386495,Japanese 4,24,07Q,N,Enjoy the meal.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0513.mp3,"6,7"
514,514,JP,9781442386495,Japanese 4,24,07R,F,お食事を楽しんでください。,oshokuji o tanoshinde kudasai.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0514.mp3,"6,7"
515,515,JP,9781442386495,Japanese 4,24,08Q,N,The temples are Buddhist.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0515.mp3,9
516,516,JP,9781442386495,Japanese 4,24,08R,F,お寺は仏教です。,otera wa bukkyoo desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0516.mp3,9
517,517,JP,9781442386495,Japanese 4,25,01Q,N,I'm relieved.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0517.mp3,"7,16"
518,518,JP,9781442386495,Japanese 4,25,01R,M,安心しました。,anshin shimashita.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0518.mp3,"7,16"
519,519,JP,9781442386495,Japanese 4,25,02Q,N,I might have forgotten it in the bus.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0519.mp3,"16,18"
520,520,JP,9781442386495,Japanese 4,25,02R,F,バスの中に忘れたかもしれません。,basu no naka ni wasureta kamo shiremasen.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0520.mp3,"16,18"
521,521,JP,9781442386495,Japanese 4,25,03Q,N,I lost the wallet at somewhere.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0521.mp3,"9,16"
522,522,JP,9781442386495,Japanese 4,25,03R,F,どこかで財布をなくしました。,dokoka de saifu o nakushimashita.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0522.mp3,"9,16"
523,523,JP,9781442386495,Japanese 4,25,04Q,N,Did you find it?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0523.mp3,"7,16"
524,524,JP,9781442386495,Japanese 4,25,04R,M,見つかりましたか。,mitsukarimashita ka.,2,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0524.mp3,"7,16"
525,525,JP,9781442386495,Japanese 4,25,05Q,N,Did you lose something?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0525.mp3,"7,16"
526,526,JP,9781442386495,Japanese 4,25,05R,M,何かなくしましたか。,nanika nakushimashita ka.,3,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0526.mp3,"7,16"
527,527,JP,9781442386495,Japanese 4,25,06Q,N,He was moved by the wonderful scenery.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0527.mp3,9
528,528,JP,9781442386495,Japanese 4,25,06R,M,素晴らしい景色に感動しました。,subarashii keshiki ni kandoo shimashita.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0528.mp3,9
529,529,JP,9781442386495,Japanese 4,25,07Q,N,He was very much moved.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0529.mp3,9
530,530,JP,9781442386495,Japanese 4,25,07R,M,とても感動しました。,totemo kandoo shimashita.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0530.mp3,9
531,531,JP,9781442386495,Japanese 4,25,08Q,N,I'm glad for you.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0531.mp3,7
532,532,JP,9781442386495,Japanese 4,25,08R,M,よかったですね。,yokatta desu ne.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0532.mp3,7
533,533,JP,9781442386495,Japanese 4,25,09Q,N,It became one of the famous Haiku.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0533.mp3,9
534,534,JP,9781442386495,Japanese 4,25,09R,M,有名な俳句の一つになりました。,yuumei na haiku no hitotsu ni narimashita.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0534.mp3,9
535,535,JP,9781442386495,Japanese 4,25,10Q,N,It's one of them.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0535.mp3,9
536,536,JP,9781442386495,Japanese 4,25,10R,M,その一つです。,sono hitotsu desu.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0536.mp3,9
537,537,JP,9781442386495,Japanese 4,25,11Q,N,There isn't a wallet.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0537.mp3,"9,16"
538,538,JP,9781442386495,Japanese 4,25,11R,F,財布がありません。,saifu ga arimasen.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0538.mp3,"9,16"
539,539,JP,9781442386495,Japanese 4,25,12Q,N,"At the restaurant, I might have dropped it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0539.mp3,"9,16"
540,540,JP,9781442386495,Japanese 4,25,12R,F,レストランで落としたかもしれません。,resutoran de otoshita kamo shiremasen.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0540.mp3,"9,16"
541,541,JP,9781442386495,Japanese 4,25,13Q,N,I found the wallet.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0541.mp3,"9,16"
542,542,JP,9781442386495,Japanese 4,25,13R,F,財布が見つかりました。,saifu ga mitsukarimashita.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0542.mp3,"9,16"
543,543,JP,9781442386495,Japanese 4,26,01Q,N,Which season do you like?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0543.mp3,"7,9,19"
544,544,JP,9781442386495,Japanese 4,26,01R,M,どの季節が好きですか。,dono kisetsu ga suki desu ka.,6,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0544.mp3,"7,9,19"
545,545,JP,9781442386495,Japanese 4,26,02Q,N,I have two grandchildren.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0545.mp3,"5,9,12"
546,546,JP,9781442386495,Japanese 4,26,02R,M,孫が二人います。,mago ga futari imasu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0546.mp3,"5,9,12"
547,547,JP,9781442386495,Japanese 4,26,03Q,N,I want to become a vet.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0547.mp3,"2,9"
548,548,JP,9781442386495,Japanese 4,26,03R,M,獣医になりたいです。,juui ni naritai desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0548.mp3,"2,9"
549,549,JP,9781442386495,Japanese 4,26,04Q,N,She's adorable.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0549.mp3,"5,7"
550,550,JP,9781442386495,Japanese 4,26,04R,F,可愛いです。,kawaii desu.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0550.mp3,"5,7"
551,551,JP,9781442386495,Japanese 4,26,05Q,N,"Depending on the season, it's different.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0551.mp3,9
