"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"1704","1704","BP","9781508235460","BrazPort 4","27","","","U27-05","05R_D","M","Há uma pequena mata perto da casa de chá.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1704.mp3","4,6,9"
"1705","1705","BP","9781508235460","BrazPort 4","27","","","U27-06","06Q_A","N","When it’s chilly, I have tea.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1705.mp3","6,7,19"
"1706","1706","BP","9781508235460","BrazPort 4","27","","","U27-06","06R_A","M","Quando está friozinho, tomo chá.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1706.mp3","6,7,19"
"1707","1707","BP","9781508235460","BrazPort 4","27","","","U27-06","06Q_B","N","When it’s chilly, I have coffee.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1707.mp3","6,19"
"1708","1708","BP","9781508235460","BrazPort 4","27","","","U27-06","06R_B","F","Quando está friozinho, tomo café.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1708.mp3","6,19"
"1709","1709","BP","9781508235460","BrazPort 4","27","","","U27-06","06Q_C","N","When it’s chilly, I eat peppery food.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1709.mp3","6,19"
"1710","1710","BP","9781508235460","BrazPort 4","27","","","U27-06","06R_C","F","Quando está friozinho, como comida apimentada.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1710.mp3","6,19"
"1711","1711","BP","9781508235460","BrazPort 4","27","","","U27-06","06Q_D","N","When it’s chilly, I go to the teahouse.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1711.mp3","6,19"
"1712","1712","BP","9781508235460","BrazPort 4","27","","","U27-06","06R_D","F","Quando está friozinho, vou à casa de chá.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1712.mp3","6,19"
"1713","1713","BP","9781508235460","BrazPort 4","27","","","U27-07","07Q_A","N","I prefer the ocean, or the mountains.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1713.mp3","9,18"
"1714","1714","BP","9781508235460","BrazPort 4","27","","","U27-07","07R_A","F","Prefiro o mar ou a montanha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1714.mp3","9,18"
"1715","1715","BP","9781508235460","BrazPort 4","27","","","U27-07","07Q_B","N","I prefer the forest, or the mountains.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1715.mp3","9,18"
"1716","1716","BP","9781508235460","BrazPort 4","27","","","U27-07","07R_B","F","Prefiro a mata ou a montanha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1716.mp3","9,18"
"1717","1717","BP","9781508235460","BrazPort 4","27","","","U27-07","07Q_C","N","I prefer to live in the mountains.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1717.mp3","9,10"
"1718","1718","BP","9781508235460","BrazPort 4","27","","","U27-07","07R_C","M","Prefiro morar na montanha.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1718.mp3","9,10"
"1719","1719","BP","9781508235460","BrazPort 4","27","","","U27-07","07Q_D","N","I prefer the mountains, or the ocean.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1719.mp3","9,18"
"1720","1720","BP","9781508235460","BrazPort 4","27","","","U27-07","07R_D","M","Prefiro a montanha ou o mar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1720.mp3","9,18"
"1721","1721","BP","9781508235460","BrazPort 4","27","","","U27-08","08Q_A","N","I didn’t know of the Ukrainian influence.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1721.mp3","7,18"
"1722","1722","BP","9781508235460","BrazPort 4","27","","","U27-08","08R_A","M","Eu não sabia da influência ucraniana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1722.mp3","7,18"
"1723","1723","BP","9781508235460","BrazPort 4","27","","","U27-08","08Q_B","N","I didn’t know of the Japanese influence.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1723.mp3","7,18"
"1724","1724","BP","9781508235460","BrazPort 4","27","","","U27-08","08R_B","M","Eu não sabia da influência japonesa.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1724.mp3","7,18"
"1725","1725","BP","9781508235460","BrazPort 4","27","","","U27-08","08Q_C","N","I didn’t know that you have Ukrainian neighbors","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1725.mp3","5,9,18"
"1726","1726","BP","9781508235460","BrazPort 4","27","","","U27-08","08R_C","M","Eu não sabia que você tem vizinhos ucranianos.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1726.mp3","5,9,18"
"1727","1727","BP","9781508235460","BrazPort 4","27","","","U27-08","08Q_D","N","I didn’t know of the Ukrainian immigrants.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1727.mp3","9,18"
"1728","1728","BP","9781508235460","BrazPort 4","27","","","U27-08","08R_D","F","Eu não conhecia os imigrantes ucranianos.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1728.mp3","9,18"
"1729","1729","BP","9781508235460","BrazPort 4","28","","","U28-01","01Q_A","N","To ride a bicycle is an excellent exercise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1729.mp3","1,9"
"1730","1730","BP","9781508235460","BrazPort 4","28","","","U28-01","01R_A","F","Andar de bicicleta é um excelente exercício.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1730.mp3","1,9"
"1731","1731","BP","9781508235460","BrazPort 4","28","","","U28-01","01Q_B","N","To go by bicycle to work is an excellent exercise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1731.mp3","1,9"
"1732","1732","BP","9781508235460","BrazPort 4","28","","","U28-01","01R_B","F","Ir de bicicleta para o trabalho é um excelente exercício.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1732.mp3","1,9"
"1733","1733","BP","9781508235460","BrazPort 4","28","","","U28-01","01Q_C","N","Walking is an excellent exercise.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1733.mp3","1,9"
"1734","1734","BP","9781508235460","BrazPort 4","28","","","U28-01","01R_C","F","Andar é um excelente exercício.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1734.mp3","1,9"
"1735","1735","BP","9781508235460","BrazPort 4","28","","","U28-01","01Q_D","N","To ride a bicycle can be dangerous.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1735.mp3","1,8,9"
"1736","1736","BP","9781508235460","BrazPort 4","28","","","U28-01","01R_D","F","Andar de bicicleta pode ser perigoso.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1736.mp3","1,8,9"
"1737","1737","BP","9781508235460","BrazPort 4","28","","","U28-02","02Q_A","N","I worry about the pollution from the cars.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1737.mp3","18,19"
"1738","1738","BP","9781508235460","BrazPort 4","28","","","U28-02","02R_A","M","Eu me preocupo com a poluição dos carros.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1738.mp3","18,19"
"1739","1739","BP","9781508235460","BrazPort 4","28","","","U28-02","02Q_B","N","I worry about the pollution from the buses","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1739.mp3","18,19"
"1740","1740","BP","9781508235460","BrazPort 4","28","","","U28-02","02R_B","M","Eu me preocupo com a poluição dos ônibus.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1740.mp3","18,19"
"1741","1741","BP","9781508235460","BrazPort 4","28","","","U28-02","02Q_C","N","I worry about the pollution from my car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1741.mp3","18,19"
"1742","1742","BP","9781508235460","BrazPort 4","28","","","U28-02","02R_C","M","Eu me preocupo com a poluição do meu carro.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1742.mp3","18,19"
"1743","1743","BP","9781508235460","BrazPort 4","28","","","U28-02","02Q_D","N","I worry about the pollution every day.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1743.mp3","17,19"
"1744","1744","BP","9781508235460","BrazPort 4","28","","","U28-02","02R_D","M","Eu me preocupo com a poluição todos os dias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1744.mp3","17,19"
"1745","1745","BP","9781508235460","BrazPort 4","28","","","U28-03","03Q_A","N","I go by bicycle to work.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1745.mp3","1,18,20"
"1746","1746","BP","9781508235460","BrazPort 4","28","","","U28-03","03R_A","M","Vou de bicicleta para o trabalho.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1746.mp3","1,18,20"
"1747","1747","BP","9781508235460","BrazPort 4","28","","","U28-03","03Q_B","N","I go by bicycle when I can.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1747.mp3","1,18"
"1748","1748","BP","9781508235460","BrazPort 4","28","","","U28-03","03R_B","F","Vou de bicicleta quando posso.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1748.mp3","1,18"
"1749","1749","BP","9781508235460","BrazPort 4","28","","","U28-03","03Q_C","N","I go by public transport to work.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1749.mp3","1,18,20"
"1750","1750","BP","9781508235460","BrazPort 4","28","","","U28-03","03R_C","F","Vou de transporte público para o trabalho.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1750.mp3","1,18,20"
"1751","1751","BP","9781508235460","BrazPort 4","28","","","U28-03","03Q_D","N","I go by bicycle to the bookstore.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1751.mp3","1,14,18"
"1752","1752","BP","9781508235460","BrazPort 4","28","","","U28-03","03R_D","F","Vou de bicicleta à livraria.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1752.mp3","1,14,18"
"1753","1753","BP","9781508235460","BrazPort 4","28","","","U28-04","04Q_A","N","Today it’s raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1753.mp3","17,19"
"1754","1754","BP","9781508235460","BrazPort 4","28","","","U28-04","04R_A","F","Hoje está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1754.mp3","17,19"
"1755","1755","BP","9781508235460","BrazPort 4","28","","","U28-04","04Q_B","N","Today it’s chilly.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1755.mp3","17,19"
"1756","1756","BP","9781508235460","BrazPort 4","28","","","U28-04","04R_B","F","Hoje está friozinho.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1756.mp3","17,19"
"1757","1757","BP","9781508235460","BrazPort 4","28","","","U28-04","04Q_C","N","The weather today is marvelous.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1757.mp3","17,19"
"1758","1758","BP","9781508235460","BrazPort 4","28","","","U28-04","04R_C","M","O tempo hoje está maravilhoso.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1758.mp3","17,19"
"1759","1759","BP","9781508235460","BrazPort 4","28","","","U28-04","04Q_D","N","Today it’s not raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1759.mp3","17,19"
"1760","1760","BP","9781508235460","BrazPort 4","28","","","U28-04","04R_D","M","Hoje não está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1760.mp3","17,19"
"1761","1761","BP","9781508235460","BrazPort 4","28","","","U28-05","05Q_A","N","We need more bike lanes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1761.mp3","1,12,18"
"1762","1762","BP","9781508235460","BrazPort 4","28","","","U28-05","05R_A","M","Precisamos de mais ciclovias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1762.mp3","1,12,18"
"1763","1763","BP","9781508235460","BrazPort 4","28","","","U28-05","05Q_B","N","We need more cities.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1763.mp3","7,12"
"1764","1764","BP","9781508235460","BrazPort 4","28","","","U28-05","05R_B","M","Precisamos de mais cidades.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1764.mp3","7,12"
"1765","1765","BP","9781508235460","BrazPort 4","28","","","U28-05","05Q_C","N","Japan does not have many bike lanes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1765.mp3","1,18"
"1766","1766","BP","9781508235460","BrazPort 4","28","","","U28-05","05R_C","M","O Japão não tem muitas ciclovias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1766.mp3","1,18"
"1767","1767","BP","9781508235460","BrazPort 4","28","","","U28-05","05Q_D","N","We need more bike clients.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1767.mp3","1,20"
"1768","1768","BP","9781508235460","BrazPort 4","28","","","U28-05","05R_D","F","Precisamos de mais clientes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1768.mp3","1,20"
"1769","1769","BP","9781508235460","BrazPort 4","28","","","U28-06","06Q_A","N","I would go by bicycle to work every day.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1769.mp3","1,17,18,20"
"1770","1770","BP","9781508235460","BrazPort 4","28","","","U28-06","06R_A","F","Eu iria de bicicleta para o trabalho todos os dias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1770.mp3","1,17,18,20"
"1771","1771","BP","9781508235460","BrazPort 4","28","","","U28-06","06Q_B","N","I would go by car to work every day.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1771.mp3","17,18,20"
"1772","1772","BP","9781508235460","BrazPort 4","28","","","U28-06","06R_B","F","Eu iria de carro para o trabalho todos os dias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1772.mp3","17,18,20"
"1773","1773","BP","9781508235460","BrazPort 4","28","","","U28-06","06Q_C","N","I would go by bicycle to my job every day.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1773.mp3","1,17,20"
"1774","1774","BP","9781508235460","BrazPort 4","28","","","U28-06","06R_C","F","Eu iria de bicicleta para o meu trabalho todos os dias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1774.mp3","1,17,20"
"1775","1775","BP","9781508235460","BrazPort 4","28","","","U28-06","06Q_D","N","I would go by bicycle to work every weekend.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1775.mp3","1,17,20"
"1776","1776","BP","9781508235460","BrazPort 4","28","","","U28-06","06R_D","F","Eu iria de bicicleta para o trabalho todo fim de semana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1776.mp3","1,17,20"
"1777","1777","BP","9781508235460","BrazPort 4","28","","","U28-07","07Q_A","N","What a shame that it’s raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1777.mp3","19"
"1778","1778","BP","9781508235460","BrazPort 4","28","","","U28-07","07R_A","M","Que pena que está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1778.mp3","19"
"1779","1779","BP","9781508235460","BrazPort 4","28","","","U28-07","07Q_B","N","How good that it’s not raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1779.mp3","19"
"1780","1780","BP","9781508235460","BrazPort 4","28","","","U28-07","07R_B","M","Que bom que não está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1780.mp3","19"
"1781","1781","BP","9781508235460","BrazPort 4","28","","","U28-07","07Q_C","N","I prefer when it’s raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1781.mp3","19"
"1782","1782","BP","9781508235460","BrazPort 4","28","","","U28-07","07R_C","M","Prefiro quando está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1782.mp3","19"
"1783","1783","BP","9781508235460","BrazPort 4","28","","","U28-07","07Q_D","N","What a shame that it’s not raining.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1783.mp3","9,19"
"1784","1784","BP","9781508235460","BrazPort 4","28","","","U28-07","07R_D","M","Que pena que não está chovendo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1784.mp3","9,19"
"1785","1785","BP","9781508235460","BrazPort 4","28","","","U28-08","08Q_A","N","Japan has many unmissable places.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1785.mp3","9,18"
"1786","1786","BP","9781508235460","BrazPort 4","28","","","U28-08","08R_A","M","O Japão tem muitos lugares imperdíveis.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1786.mp3","9,18"
"1787","1787","BP","9781508235460","BrazPort 4","28","","","U28-08","08Q_B","N","Japan has many beautiful places","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1787.mp3","9,18"
"1788","1788","BP","9781508235460","BrazPort 4","28","","","U28-08","08R_B","F","O Japão tem muitos lugares bonitos.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1788.mp3","9,18"
"1789","1789","BP","9781508235460","BrazPort 4","28","","","U28-08","08Q_C","N","Japan does not have many bike lanes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1789.mp3","1,9,18"
"1790","1790","BP","9781508235460","BrazPort 4","28","","","U28-08","08R_C","F","O Japão não tem muitas ciclovias.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1790.mp3","1,9,18"
"1791","1791","BP","9781508235460","BrazPort 4","28","","","U28-08","08Q_D","N","Japan has many huge places.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1791.mp3","9,18"
"1792","1792","BP","9781508235460","BrazPort 4","28","","","U28-08","08R_D","F","O Japão tem muitos lugares enormes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1792.mp3","9,18"
"1793","1793","BP","9781508235460","BrazPort 4","29","","","U29-01","01Q_A","N","During the week, the bar is quiet?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1793.mp3","6,17,18"
"1794","1794","BP","9781508235460","BrazPort 4","29","","","U29-01","01R_A","F","Durante a semana, o barzinho é tranquilo?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1794.mp3","6,17,18"
"1795","1795","BP","9781508235460","BrazPort 4","29","","","U29-01","01Q_B","N","During the week, the bar is noisy?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1795.mp3","6,17,18"
"1796","1796","BP","9781508235460","BrazPort 4","29","","","U29-01","01R_B","F","Durante a semana, o barzinho é barulhento?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1796.mp3","6,17,18"
"1797","1797","BP","9781508235460","BrazPort 4","29","","","U29-01","01Q_C","N","During the day, the bar is quiet?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1797.mp3","6,17,18"
"1798","1798","BP","9781508235460","BrazPort 4","29","","","U29-01","01R_C","M","Durante o dia, o barzinho é tranquilo?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1798.mp3","6,17,18"
"1799","1799","BP","9781508235460","BrazPort 4","29","","","U29-01","01Q_D","N","During the day, the bar is noisy?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1799.mp3","6,17,18"
"1800","1800","BP","9781508235460","BrazPort 4","29","","","U29-01","01R_D","M","Durante o dia, o barzinho é barulhento?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1800.mp3","6,17,18"
"1801","1801","BP","9781508235460","BrazPort 4","29","","","U29-02","02Q_A","N","My work sometimes can be stressful.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1801.mp3","8,17,20"
"1802","1802","BP","9781508235460","BrazPort 4","29","","","U29-02","02R_A","M","Meu trabalho às vezes pode ser estressante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1802.mp3","8,17,20"
"1803","1803","BP","9781508235460","BrazPort 4","29","","","U29-02","02Q_B","N","My work is very stressful.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1803.mp3","8,20"
"1804","1804","BP","9781508235460","BrazPort 4","29","","","U29-02","02R_B","M","Meu trabalho é muito estressante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1804.mp3","8,20"
"1805","1805","BP","9781508235460","BrazPort 4","29","","","U29-02","02Q_C","N","My work can be very stressful.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1805.mp3","8,20"
"1806","1806","BP","9781508235460","BrazPort 4","29","","","U29-02","02R_C","M","Meu trabalho pode ser muito estressante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1806.mp3","8,20"
"1807","1807","BP","9781508235460","BrazPort 4","29","","","U29-02","02Q_D","N","My work always can be stressful.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1807.mp3","8,17,20"
"1808","1808","BP","9781508235460","BrazPort 4","29","","","U29-02","02R_D","F","Meu trabalho sempre pode ser estressante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1808.mp3","8,17,20"
"1809","1809","BP","9781508235460","BrazPort 4","29","","","U29-03","03Q_A","N","What do you do to relax?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1809.mp3","1,7,8"
"1810","1810","BP","9781508235460","BrazPort 4","29","","","U29-03","03R_A","F","O que você faz para relaxar?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1810.mp3","1,7,8"
"1811","1811","BP","9781508235460","BrazPort 4","29","","","U29-03","03Q_B","N","What do you do for exercise?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1811.mp3","1,7,8"
"1812","1812","BP","9781508235460","BrazPort 4","29","","","U29-03","03R_B","M","O que você faz de exercício?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1812.mp3","1,7,8"
"1813","1813","BP","9781508235460","BrazPort 4","29","","","U29-03","03Q_C","N","What do you do to answer?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1813.mp3","7"
"1814","1814","BP","9781508235460","BrazPort 4","29","","","U29-03","03R_C","F","O que você faz para responder?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1814.mp3","7"
"1815","1815","BP","9781508235460","BrazPort 4","29","","","U29-03","03Q_D","N","What do you do for New Years Eve?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1815.mp3","1,17"
"1816","1816","BP","9781508235460","BrazPort 4","29","","","U29-03","03R_D","F","O que você faz no réveillon?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1816.mp3","1,17"
"1817","1817","BP","9781508235460","BrazPort 4","29","","","U29-04","04Q_A","N","I like to read books to relax.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1817.mp3","1,8"
"1818","1818","BP","9781508235460","BrazPort 4","29","","","U29-04","04R_A","M","Gosto de ler livros para relaxar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1818.mp3","1,8"
"1819","1819","BP","9781508235460","BrazPort 4","29","","","U29-04","04Q_B","N","I like to listen to music to relax.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1819.mp3","1,8"
"1820","1820","BP","9781508235460","BrazPort 4","29","","","U29-04","04R_B","M","Gosto de ouvir música para relaxar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1820.mp3","1,8"
"1821","1821","BP","9781508235460","BrazPort 4","29","","","U29-04","04Q_C","N","I like to write books to relax.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1821.mp3","1,8"
"1822","1822","BP","9781508235460","BrazPort 4","29","","","U29-04","04R_C","M","Gosto de escrever livros para relaxar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1822.mp3","1,8"
"1823","1823","BP","9781508235460","BrazPort 4","29","","","U29-04","04Q_D","N","I play guitar in order to relax.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1823.mp3","6,8"
"1824","1824","BP","9781508235460","BrazPort 4","29","","","U29-04","04R_D","M","Toco violão para relaxar.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1824.mp3","6,8"
"1825","1825","BP","9781508235460","BrazPort 4","29","","","U29-05","05Q_A","N","There is live music every weekend.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1825.mp3","1,17"
"1826","1826","BP","9781508235460","BrazPort 4","29","","","U29-05","05R_A","M","Ali tem música ao vivo todo fim de semana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1826.mp3","1,17"
"1827","1827","BP","9781508235460","BrazPort 4","29","","","U29-05","05Q_B","N","There is live music every week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_1827.mp3","1,17"
