Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
1446,1446,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-05,05R_C,F,Ils se sont arrêtés ensemble.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1446.mp3,5
1447,1447,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-05,05Q_D,N,He got arrested without her.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1447.mp3,"1,9"
1448,1448,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-05,05R_D,F,Il s’est fait arrêter sans elle.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1448.mp3,"1,9"
1449,1449,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06Q_A,N,Cats or dogs?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1449.mp3,2
1450,1450,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06R_A,M,Les chats ou les chiens ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1450.mp3,2
1451,1451,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06Q_B,N,Yours or mine?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1451.mp3,7
1452,1452,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06R_B,M,Les tiens ou les miens ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1452.mp3,7
1453,1453,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06Q_C,N,Cats or birds?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1453.mp3,2
1454,1454,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06R_C,F,Les chats ou les oiseaux ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1454.mp3,2
1455,1455,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06Q_D,N,Dogs or turtles?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1455.mp3,2
1456,1456,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-06,06R_D,F,Les chiens ou les tortues ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1456.mp3,2
1457,1457,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07Q_A,N,"Birds, that’s cute.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1457.mp3,2
1458,1458,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07R_A,M,"Les oiseaux, c’est mignon.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1458.mp3,2
1459,1459,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07Q_B,N,"Birds, that’s kind.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1459.mp3,2
1460,1460,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07R_B,M,"Les oiseaux, c’est gentil.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1460.mp3,2
1461,1461,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07Q_C,N,"Animals, that’s cute.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1461.mp3,"2,7"
1462,1462,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07R_C,F,"Les animaux, c’est mignon.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1462.mp3,"2,7"
1463,1463,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07Q_D,N,"Fish, that’s nice.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1463.mp3,"2,6"
1464,1464,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-07,07R_D,F,"Les poissons, c’est sympa.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1464.mp3,"2,6"
1465,1465,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08Q_A,N,"In France, one eats horse and rabbit?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1465.mp3,"6,12"
1466,1466,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08R_A,M,En France on mange du cheval et du lapin ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1466.mp3,"6,12"
1467,1467,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08Q_B,N,"In France, one eats horse and fish?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1467.mp3,"6,12"
1468,1468,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08R_B,M,En France on mange du cheval et du poisson ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1468.mp3,"6,12"
1469,1469,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08Q_C,N,"In France, one eats pig and rabbit?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1469.mp3,"6,12"
1470,1470,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08R_C,F,En France on mange du cochon et du lapin ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1470.mp3,"6,12"
1471,1471,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08Q_D,N,"In France, one eats rabbit and birds?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1471.mp3,"2,6,12"
1472,1472,FR,9781442381834,Pimsleur French Level 5,23,N/A,N/A,U23-08,08R_D,F,En France on mange du lapin et des oiseaux ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1472.mp3,"2,6,12"
1473,1473,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01Q_A,N,I’m dying of hunger!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1473.mp3,"6,8"
1474,1474,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01R_A,M,Je suis morte de faim !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1474.mp3,"6,8"
1475,1475,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01Q_B,N,Enjoy your meal!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1475.mp3,6
1476,1476,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01R_B,M,Bon appétit !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1476.mp3,6
1477,1477,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01Q_C,N,To the table!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1477.mp3,"6,9"
1478,1478,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01R_C,F,À table!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1478.mp3,"6,9"
1479,1479,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01Q_D,N,What a pleasure!,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1479.mp3,"6,13"
1480,1480,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-01,01R_D,F,Quel plaisir !,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1480.mp3,"6,13"
1481,1481,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02Q_A,N,That’s not much.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1481.mp3,"6,7"
1482,1482,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02R_A,M,Ce n’est pas grand-chose.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1482.mp3,"6,7"
1483,1483,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02Q_B,N,That’s not serious,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1483.mp3,"7,8"
1484,1484,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02R_B,M,Ce n’est pas grave.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1484.mp3,"7,8"
1485,1485,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02Q_C,N,That’s not a thrill.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1485.mp3,7
1486,1486,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02R_C,F,Ce n’est pas la joie.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1486.mp3,7
1487,1487,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02Q_D,N,That’s nothing.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1487.mp3,"7,12"
1488,1488,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-02,02R_D,F,Ce n’est rien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1488.mp3,"7,12"
1489,1489,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03Q_A,N,It’s kind that you dropped by our place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1489.mp3,"13,18"
1490,1490,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03R_A,M,C’est gentil que tu sois passée chez nous.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1490.mp3,"13,18"
1491,1491,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03Q_B,N,It’s nice that you dropped by my place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1491.mp3,"13,18"
1492,1492,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03R_B,M,C’est sympa que tu sois passée chez moi.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1492.mp3,"13,18"
1493,1493,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03Q_C,N,It’s normal that you stayed at our place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1493.mp3,18
1494,1494,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03R_C,F,C’est normal que tu sois restée chez nous.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1494.mp3,18
1495,1495,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03Q_D,N,It’s too bad that you didn’t drop by their place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1495.mp3,"7,18"
1496,1496,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-03,03R_D,F,C’est dommage que tu ne sois pas passée chez eux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1496.mp3,"7,18"
1497,1497,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04Q_A,N,There wasn’t much to eat.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1497.mp3,"6,9"
1498,1498,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04R_A,M,Il n’y avait pas grand-chose à manger.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1498.mp3,"6,9"
1499,1499,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04Q_B,N,There wasn’t anything left to eat.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1499.mp3,"4,6"
1500,1500,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04R_B,M,Il n’y avait plus rien à manger.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1500.mp3,"4,6"
1501,1501,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04Q_C,N,There wasn’t much to drink.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1501.mp3,"6,9"
1502,1502,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04R_C,F,Il n’y avait pas grand-chose à boire.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1502.mp3,"6,9"
1503,1503,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04Q_D,N,There isn’t much to eat.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1503.mp3,"6,9"
1504,1504,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-04,04R_D,F,Il n’y a pas grand-chose à manger.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1504.mp3,"6,9"
1505,1505,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05Q_A,N,There were some girls who were crying.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1505.mp3,9
1506,1506,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05R_A,M,Il y avait des filles qui pleuraient.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1506.mp3,9
1507,1507,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05Q_B,N,They wanted to have girls.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1507.mp3,"5,9"
1508,1508,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05R_B,M,Ils voulaient avoir des filles.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1508.mp3,"5,9"
1509,1509,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05Q_C,N,They saw some girls who were crying.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1509.mp3,9
1510,1510,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05R_C,F,Ils ont vu des filles qui pleuraient.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1510.mp3,9
1511,1511,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05Q_D,N,They were crying before the girls.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1511.mp3,9
1512,1512,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-05,05R_D,F,Ils pleuraient avant les filles.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1512.mp3,9
1513,1513,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06Q_A,N,I didn’t eat much.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1513.mp3,"6,12"
1514,1514,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06R_A,M,Je n’ai pas mangé grand-chose.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1514.mp3,"6,12"
1515,1515,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06Q_B,N,I didn’t eat a lot.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1515.mp3,"6,12"
1516,1516,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06R_B,M,Je n’ai pas beaucoup mangé.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1516.mp3,"6,12"
1517,1517,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06Q_C,N,I didn’t eat anything.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1517.mp3,"6,7"
1518,1518,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06R_C,F,Je n’ai rien mangé.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1518.mp3,"6,7"
1519,1519,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06Q_D,N,I didn’t eat at all.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1519.mp3,"6,7"
1520,1520,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-06,06R_D,F,Je n’ai pas mangé du tout.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1520.mp3,"6,7"
1521,1521,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07Q_A,N,Just some junk food from the vending machine.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1521.mp3,6
1522,1522,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07R_A,M,Juste des cochonneries du distributeur.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1522.mp3,6
1523,1523,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07Q_B,N,Just a vending machine with some junk food.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1523.mp3,6
1524,1524,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07R_B,M,Juste un distributeur avec des cochonneries.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1524.mp3,6
1525,1525,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07Q_C,N,Just a ham-butter from the cold-cut store.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1525.mp3,"14,20"
1526,1526,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07R_C,F,Juste un jambon-beurre de la charcuterie.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1526.mp3,"14,20"
1527,1527,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07Q_D,N,Just a pig in the vending machine.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1527.mp3,"2,7"
1528,1528,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-07,07R_D,F,Juste un cochon dans le distributeur.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1528.mp3,"2,7"
1529,1529,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08Q_A,N,Pass me your plate.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1529.mp3,"6,7"
1530,1530,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08R_A,M,Passe-moi ton assiette.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1530.mp3,"6,7"
1531,1531,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08Q_B,N,Pass him your plate.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1531.mp3,"6,7"
1532,1532,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08R_B,M,Passe-lui ton assiette.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1532.mp3,"6,7"
1533,1533,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08Q_C,N,Pass me her plate.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1533.mp3,5
1534,1534,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08R_C,F,Passe-moi son assiette.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1534.mp3,5
1535,1535,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08Q_D,N,Pass me the plates.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1535.mp3,"6,7"
1536,1536,FR,9781442381834,Pimsleur French Level 5,24,N/A,N/A,U24-08,08R_D,F,Passe-moi les assiettes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1536.mp3,"6,7"
1537,1537,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01Q_A,N,It’s life at the farm.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1537.mp3,"2,9"
1538,1538,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01R_A,M,C’est la vie à la ferme.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1538.mp3,"2,9"
1539,1539,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01Q_B,N,It’s life in the country.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1539.mp3,"9,18"
1540,1540,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01R_B,M,C’est la vie à la campagne.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1540.mp3,"9,18"
1541,1541,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01Q_C,N,It’s closed for life.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1541.mp3,14
1542,1542,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01R_C,F,C’est fermé pour la vie.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1542.mp3,14
1543,1543,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01Q_D,N,It’s a woman’s life.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1543.mp3,9
1544,1544,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-01,01R_D,F,C’est la vie de la femme.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1544.mp3,9
1545,1545,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02Q_A,N,A knife is necessary.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1545.mp3,6
1546,1546,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02R_A,M,Il faut un couteau.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1546.mp3,6
1547,1547,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02Q_B,N,A spoon is necessary.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1547.mp3,6
1548,1548,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02R_B,M,Il faut une cuillère.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1548.mp3,6
1549,1549,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02Q_C,N,A fork is necessary.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1549.mp3,12
1550,1550,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02R_C,F,Il faut une fourchette.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1550.mp3,12
1551,1551,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02Q_D,N,A duck is necessary.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1551.mp3,"2,9"
1552,1552,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-02,02R_D,F,Il faut un canard.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1552.mp3,"2,9"
1553,1553,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03Q_A,N,They make some cold-cuts themselves.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1553.mp3,"6,9"
1554,1554,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03R_A,M,Ils font de la charcuterie eux-mêmes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1554.mp3,"6,9"
1555,1555,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03Q_B,N,They make duck pâté themselves.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1555.mp3,"2,6,9"
1556,1556,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03R_B,M,Ils font du pâté de canard eux-mêmes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1556.mp3,"2,6,9"
1557,1557,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03Q_C,N,They go to the bakery themselves.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1557.mp3,"6,9"
1558,1558,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03R_C,F,Ils vont à la boulangerie eux-mêmes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1558.mp3,"6,9"
1559,1559,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03Q_D,N,They make some sausage themselves.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1559.mp3,"6,9"
1560,1560,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-03,03R_D,F,Ils font du saucisson eux-mêmes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1560.mp3,"6,9"
1561,1561,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04Q_A,N,It’s necessary that I stop eating junk food.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1561.mp3,"6,8"
1562,1562,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04R_A,M,Il faut que j’arrête de manger des cochonneries.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1562.mp3,"6,8"
1563,1563,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04Q_B,N,It’s necessary that I stop dropping by the bakery.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1563.mp3,"6,9"
1564,1564,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04R_B,M,Il faut que j’arrête de passer à la boulangerie,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1564.mp3,"6,9"
1565,1565,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04Q_C,N,It’s necessary that I stop having cold cuts.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1565.mp3,6
1566,1566,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04R_C,F,Il faut que j’arrête de prendre de la charcuterie,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1566.mp3,6
1567,1567,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04Q_D,N,It’s necessary that I stop smoking at my friends’ place.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1567.mp3,"5,8"
1568,1568,FR,9781442381834,Pimsleur French Level 5,25,N/A,N/A,U25-04,04R_D,F,Il faut que j’arrête de fumer chez mes amis.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_1568.mp3,"5,8"
