Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
368,1,MA,9781442395718,Mandarin 5,17,,,10R,,M,我不能保证。,wǒ bù néng bǎo zhèng.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_368.mp3,7
369,1,MA,9781442395718,Mandarin 5,17,,,11Q,,N,What’s wrong?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_369.mp3,7
370,1,MA,9781442395718,Mandarin 5,17,,,11R,,F,怎么了？,zěn me le?,3,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_370.mp3,7
371,1,MA,9781442395718,Mandarin 5,18,,,01Q,,N,Where are you not feeling well?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_371.mp3,"7,8,16"
372,1,MA,9781442395718,Mandarin 5,18,,,01R,,F,哪儿不舒服？,nǎr bù shū fu?,4,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_372.mp3,"7,8,16"
373,1,MA,9781442395718,Mandarin 5,18,,,02Q,,N,You should drink rice porridge.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_373.mp3,6
374,1,MA,9781442395718,Mandarin 5,18,,,02R,,F,你应该喝粥。,nǐ yīng gāi hē zhōu.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_374.mp3,6
375,1,MA,9781442395718,Mandarin 5,18,,,03Q,,N,The doctor prescribed some Chinese medicine for me.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_375.mp3,8
376,1,MA,9781442395718,Mandarin 5,18,,,03R,,M,医生给我开了一点儿中药。,yī sheng gěi wǒ kāi le yì diǎnr zhōng yào.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_376.mp3,8
377,1,MA,9781442395718,Mandarin 5,18,,,04Q,,N,I don’t have strength.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_377.mp3,8
378,1,MA,9781442395718,Mandarin 5,18,,,04R,,F,我没有力气。,wǒ méi yǒu lì qi.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_378.mp3,8
379,1,MA,9781442395718,Mandarin 5,18,,,05Q,,N,I will boil some water.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_379.mp3,"6,8,16"
380,1,MA,9781442395718,Mandarin 5,18,,,05R,,F,我煮一点儿水。,wǒ zhǔ yì diǎnr shuǐ.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_380.mp3,"6,8,16"
381,1,MA,9781442395718,Mandarin 5,18,,,06Q,,N,I massage my acupuncture points every day.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_381.mp3,"8,18"
382,1,MA,9781442395718,Mandarin 5,18,,,06R,,F,我每天按摩穴位。,wǒ měi tiān àn mó xué wèi.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_382.mp3,"8,18"
383,1,MA,9781442395718,Mandarin 5,18,,,07Q,,N,Sometimes Chinese herbal medicine is very bitter.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_383.mp3,8
384,1,MA,9781442395718,Mandarin 5,18,,,07R,,M,有时候中草药很苦。,yǒu shí hòu zhōng cǎo yào hěn kǔ.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_384.mp3,8
385,1,MA,9781442395718,Mandarin 5,18,,,08Q,,N,Patients often drink rice porridge.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_385.mp3,"6,8"
386,1,MA,9781442395718,Mandarin 5,18,,,08R,,F,病人常常喝粥。,bìng rén cháng cháng hē zhōu.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_386.mp3,"6,8"
387,1,MA,9781442395718,Mandarin 5,18,,,09Q,,N,I never get sick.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_387.mp3,8
388,1,MA,9781442395718,Mandarin 5,18,,,09R,,M,我从来不生病。,wǒ cóng lái bù sheng bìng.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_388.mp3,8
389,1,MA,9781442395718,Mandarin 5,18,,,10Q,,N,Much better.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_389.mp3,7
390,1,MA,9781442395718,Mandarin 5,18,,,10R,,F,好多了。,hǎo duō le.,3,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_390.mp3,7
391,1,MA,9781442395718,Mandarin 5,18,,,11Q,,N,Does it need to be boiled?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_391.mp3,"6,8,16"
392,1,MA,9781442395718,Mandarin 5,18,,,11R,,F,需要煮吗？,xǔ yào zhǔ ma?,4,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_392.mp3,"6,8,16"
393,1,MA,9781442395718,Mandarin 5,19,,,01Q,,N,I very much like this apartment.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_393.mp3,"7,9"
394,1,MA,9781442395718,Mandarin 5,19,,,01R,,F,我很喜欢这个公寓。,wǒ hěn xǐ huan zhè gè gōng yù.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_394.mp3,"7,9"
395,1,MA,9781442395718,Mandarin 5,19,,,02Q,,N,Does the apartment have any problems?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_395.mp3,7
396,1,MA,9781442395718,Mandarin 5,19,,,02R,,M,公寓有问题吗？,gōng yù yǒu wèn tí ma?,6,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_396.mp3,7
397,1,MA,9781442395718,Mandarin 5,19,,,03Q,,N,You should eat many various grains.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_397.mp3,6
398,1,MA,9781442395718,Mandarin 5,19,,,03R,,M,你应该多吃杂粮。,nǐ yīng gāi duō chī zá liáng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_398.mp3,6
399,1,MA,9781442395718,Mandarin 5,19,,,04Q,,N,You need to pay a lot of attention to nurturing your vitality.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_399.mp3,8
400,1,MA,9781442395718,Mandarin 5,19,,,04R,,F,你需要注意养生。,nǐ xū yào zhù yì yǎng sheng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_400.mp3,8
401,1,MA,9781442395718,Mandarin 5,19,,,05Q,,N,Eat less white rice.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_401.mp3,"6,17"
402,1,MA,9781442395718,Mandarin 5,19,,,05R,,M,少吃白米。,shǎo chī bái mǐ.,4,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_402.mp3,"6,17"
403,1,MA,9781442395718,Mandarin 5,19,,,06Q,,N,The air-conditioners are very noisy.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_403.mp3,9
404,1,MA,9781442395718,Mandarin 5,19,,,06R,,F,空调声音很大。,kōng tiáo shēng yīn hěn dà.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_404.mp3,9
405,1,MA,9781442395718,Mandarin 5,19,,,07Q,,N,The air-conditioners consume a lot of electricity.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_405.mp3,9
406,1,MA,9781442395718,Mandarin 5,19,,,07R,,F,空调很费电。,kōng tiáo hěn fèi diàn.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_406.mp3,9
407,1,MA,9781442395718,Mandarin 5,19,,,08Q,,N,Can you install a dishwasher for me?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_407.mp3,7
408,1,MA,9781442395718,Mandarin 5,19,,,08R,,F,可以给我装一个洗碗机吗？,kě yǐ gěi wǒ zhuang yí gè xǐ wǎn jī ma?,11,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_408.mp3,7
409,1,MA,9781442395718,Mandarin 5,19,,,09Q,,N,There is a small problem.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_409.mp3,"7,9"
410,1,MA,9781442395718,Mandarin 5,19,,,09R,,M,有一个小问题。,yǒu yí gè xiǎo wèn tí.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_410.mp3,"7,9"
411,1,MA,9781442395718,Mandarin 5,19,,,10Q,,N,We don’t have time to wash dishes.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_411.mp3,"6,17"
412,1,MA,9781442395718,Mandarin 5,19,,,10R,,F,我们没有时间洗碗。,wǒ men méi yǒu shí jiān xǐ wǎn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_412.mp3,"6,17"
413,1,MA,9781442395718,Mandarin 5,20,,,01Q,,N,Americans like baseball very much.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_413.mp3,"1,9"
414,1,MA,9781442395718,Mandarin 5,20,,,01R,,F,美国人很喜欢棒球。,měi guó rén hěn xǐ huan bàng qiú.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_414.mp3,"1,9"
415,1,MA,9781442395718,Mandarin 5,20,,,02Q,,N,Americans like football.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_415.mp3,"1,9"
416,1,MA,9781442395718,Mandarin 5,20,,,02R,,F,美国人喜欢美式足球。,měi guó rén xǐ huan měi shì zú qiú.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_416.mp3,"1,9"
417,1,MA,9781442395718,Mandarin 5,20,,,03Q,,N,How is your landlord?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_417.mp3,7
418,1,MA,9781442395718,Mandarin 5,20,,,03R,,F,你的房东怎么样？,nǐ de fáng dōng zěn me yàng?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_418.mp3,7
419,1,MA,9781442395718,Mandarin 5,20,,,04Q,,N,He wants to raise the rent.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_419.mp3,9
420,1,MA,9781442395718,Mandarin 5,20,,,04R,,M,他要涨房租。,tā yào zhǎng fáng zū.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_420.mp3,9
421,1,MA,9781442395718,Mandarin 5,20,,,05Q,,N,My husband is a baseball coach.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_421.mp3,"5,20"
422,1,MA,9781442395718,Mandarin 5,20,,,05R,,F,我先生是棒球教练。,wǒ xiān sheng shì bàng qiú jiào liàn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_422.mp3,"5,20"
423,1,MA,9781442395718,Mandarin 5,20,,,06Q,,N,My husband is a fantastic coach.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_423.mp3,"5,20"
424,1,MA,9781442395718,Mandarin 5,20,,,06R,,F,我先生是一个很棒的教练。,wǒ xiān sheng shì yí gè hěn bàng de jiào liàn.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_424.mp3,"5,20"
425,1,MA,9781442395718,Mandarin 5,20,,,07Q,,N,How are your students?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_425.mp3,7
426,1,MA,9781442395718,Mandarin 5,20,,,07R,,M,你的学生怎么样？,nǐ de xué sheng zěn me yàng?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_426.mp3,7
427,1,MA,9781442395718,Mandarin 5,20,,,08Q,,N,I teach students at home.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_427.mp3,"9,20"
428,1,MA,9781442395718,Mandarin 5,20,,,08R,,F,我在家里教学生。,wǒ zài jiā lǐ jiāo xué sheng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_428.mp3,"9,20"
429,1,MA,9781442395718,Mandarin 5,20,,,09Q,,N,Chinese people like soccer.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_429.mp3,"1,9"
430,1,MA,9781442395718,Mandarin 5,20,,,09R,,M,中国人喜欢足球。,zhōng guó rén xǐ huan zú qiú.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_430.mp3,"1,9"
431,1,MA,9781442395718,Mandarin 5,20,,,10Q,,N,Some Americans also like soccer.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_431.mp3,"1,9"
432,1,MA,9781442395718,Mandarin 5,20,,,10R,,M,有的美国人也喜欢足球。,yǒu de měi guó rén yě xǐ huan zú qiú.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_432.mp3,"1,9"
433,1,MA,9781442395718,Mandarin 5,20,,,11Q,,N,My son plays baseball.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_433.mp3,"5,9"
434,1,MA,9781442395718,Mandarin 5,20,,,11R,,F,我儿子打棒球。,wǒ ér zi dǎ bàng qiú.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_434.mp3,"5,9"
435,1,MA,9781442395718,Mandarin 5,21,,,01Q,,N,Do you know how to play the piano?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_435.mp3,1
436,1,MA,9781442395718,Mandarin 5,21,,,01R,,M,你会弹钢琴吗？,nǐ huì tán gāng qín ma?,6,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_436.mp3,1
437,1,MA,9781442395718,Mandarin 5,21,,,02Q,,N,Do your children play the piano?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_437.mp3,"1,5"
438,1,MA,9781442395718,Mandarin 5,21,,,02R,,M,你孩子弹钢琴吗？,nǐ hái zi tán gāng qín ma?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_438.mp3,"1,5"
439,1,MA,9781442395718,Mandarin 5,21,,,03Q,,N,He is very Americanized.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_439.mp3,9
440,1,MA,9781442395718,Mandarin 5,21,,,03R,,M,他很美国化。,tā hěn měi guó huà.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_440.mp3,9
441,1,MA,9781442395718,Mandarin 5,21,,,04Q,,N,Their way of thinking is very traditional.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_441.mp3,9
442,1,MA,9781442395718,Mandarin 5,21,,,04R,,F,他们的想法很传统。,tā men de xiǎng fǎ hěn chuán tǒng.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_442.mp3,9
443,1,MA,9781442395718,Mandarin 5,21,,,05Q,,N,Their clothes are very Americanized.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_443.mp3,"9,14"
444,1,MA,9781442395718,Mandarin 5,21,,,05R,,F,他们的衣服很美国化。,tā men de yī fu hěn měi guó huà.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_444.mp3,"9,14"
445,1,MA,9781442395718,Mandarin 5,21,,,06Q,,N,He likes to eat Chinese-style breakfast.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_445.mp3,6
446,1,MA,9781442395718,Mandarin 5,21,,,06R,,F,他喜欢吃中式早饭。,tā xǐ huan chī zhōng shí zǎo fàn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_446.mp3,6
447,1,MA,9781442395718,Mandarin 5,21,,,07Q,,N,She likes to eat American-style breakfast.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_447.mp3,6
448,1,MA,9781442395718,Mandarin 5,21,,,07R,,M,她喜欢吃美式早饭。,tā xǐ huan chī měi shí zǎo fàn.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_448.mp3,6
449,1,MA,9781442395718,Mandarin 5,21,,,08Q,,N,He is overseas Chinese.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_449.mp3,"9,18"
450,1,MA,9781442395718,Mandarin 5,21,,,08R,,F,他是华侨。,tā shì huá qiáo.,4,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_450.mp3,"9,18"
451,1,MA,9781442395718,Mandarin 5,21,,,09Q,,N,My paternal grandmother is American Overseas Chinese.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_451.mp3,"5,9"
452,1,MA,9781442395718,Mandarin 5,21,,,09R,,M,我奶奶是一位美国华侨。,wǒ nǎi nai shì yí wèi měi guó huá qiáo.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_452.mp3,"5,9"
453,1,MA,9781442395718,Mandarin 5,21,,,10Q,,N,He knows how to repair cars.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_453.mp3,"18,20"
454,1,MA,9781442395718,Mandarin 5,21,,,10R,,F,他会修汽车。,tā huì xiū qì chē.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_454.mp3,"18,20"
455,1,MA,9781442395718,Mandarin 5,21,,,11Q,,N,Young people in general don’t wear Chinese-style clothes.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_455.mp3,9
456,1,MA,9781442395718,Mandarin 5,21,,,11R,,F,年轻人一般不穿中式衣服。,nián qīng rén yì bān bù chuan zhōng shí yī fu.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_456.mp3,9
457,1,MA,9781442395718,Mandarin 5,22,,,01Q,,N,Hakka culture is very interesting.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_457.mp3,"9,18"
458,1,MA,9781442395718,Mandarin 5,22,,,01R,,F,客家文化很有意思。,kè jià wén huà hěn yǒu yì si.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_458.mp3,"9,18"
459,1,MA,9781442395718,Mandarin 5,22,,,02Q,,N,Hakka people live in mountainous regions.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_459.mp3,"9,18"
460,1,MA,9781442395718,Mandarin 5,22,,,02R,,M,客家人住在山区。,kè jiā rén zhù zài shān qū.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_460.mp3,"9,18"
461,1,MA,9781442395718,Mandarin 5,22,,,03Q,,N,Do you like mountain climbing?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_461.mp3,1
462,1,MA,9781442395718,Mandarin 5,22,,,03R,,F,你喜欢登山吗？,nǐ xǐ huan dēng shān ma?,6,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_462.mp3,1
463,1,MA,9781442395718,Mandarin 5,22,,,04Q,,N,Fujian has a lot of Hakka people.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_463.mp3,"9,18"
464,1,MA,9781442395718,Mandarin 5,22,,,04R,,F,福建有很多的客家人。,fú jiàn yǒu hěn duō de kè jiā rén.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_464.mp3,"9,18"
465,1,MA,9781442395718,Mandarin 5,22,,,05Q,,N,Does America have a lot of mountainous regions?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_465.mp3,18
466,1,MA,9781442395718,Mandarin 5,22,,,05R,,M,美国有很多的山区吗？,měi guó yǒu hěn duō de shān qū ma?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_466.mp3,18
467,1,MA,9781442395718,Mandarin 5,22,,,06Q,,N,Tickets are relatively cheap.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_467.mp3,"1,11,14"
468,1,MA,9781442395718,Mandarin 5,22,,,06R,,M,票比较便宜。,piào bǐ jiào pián yi.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_468.mp3,"1,11,14"
469,1,MA,9781442395718,Mandarin 5,22,,,07Q,,N,Now is the peak season or the off season?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_469.mp3,"17,18"
470,1,MA,9781442395718,Mandarin 5,22,,,07R,,F,现在是旺季还是淡季？,xiàn zài shì wàng jì hái shì dàn jì?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_470.mp3,"17,18"
471,1,MA,9781442395718,Mandarin 5,22,,,08Q,,N,My parents live in American’s eastern part.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_471.mp3,"5,9"
472,1,MA,9781442395718,Mandarin 5,22,,,08R,,F,我父母住在美国的东部。,wǒ fù mǔ zhù zài měi guó de dōng bù.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_472.mp3,"5,9"
473,1,MA,9781442395718,Mandarin 5,22,,,09Q,,N,During the peak season tickets are relatively expensive.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_473.mp3,"1,14,17,18"
474,1,MA,9781442395718,Mandarin 5,22,,,09R,,M,旺季的时候票比较贵。,wàng jì de shí hòu piào bí jiào guì.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_474.mp3,"1,14,17,18"
475,1,MA,9781442395718,Mandarin 5,22,,,10Q,,N,A lot of earthen buildings are circular shaped.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_475.mp3,9
476,1,MA,9781442395718,Mandarin 5,22,,,10R,,F,很多的土楼是圆形的。,hěn duō de tǔ lóu shì yuán xíng de.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_476.mp3,9
477,1,MA,9781442395718,Mandarin 5,22,,,11Q,,N,Old pianos often need to be repaired.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_477.mp3,"1,9"
478,1,MA,9781442395718,Mandarin 5,22,,,11R,,F,老钢琴常常需要修。,lǎo gāng qín cháng cháng xū yào xiū.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_478.mp3,"1,9"
479,1,MA,9781442395718,Mandarin 5,23,,,01Q,,N,Do you have a lot of relatives?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_479.mp3,5
480,1,MA,9781442395718,Mandarin 5,23,,,01R,,M,你有很多的亲戚吗？,nǐ yǒu hěn duō de qīn qi ma?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_480.mp3,5
481,1,MA,9781442395718,Mandarin 5,23,,,02Q,,N,What do your relatives do?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_481.mp3,5
482,1,MA,9781442395718,Mandarin 5,23,,,02R,,F,你亲戚做什么？,nǐ qīn qi zuò shén me?,6,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_482.mp3,5
483,1,MA,9781442395718,Mandarin 5,23,,,03Q,,N,They are all relatives.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_483.mp3,"5,9"
484,1,MA,9781442395718,Mandarin 5,23,,,03R,,F,他们都是亲戚。,tā men dōu shì qìn qi.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_484.mp3,"5,9"
485,1,MA,9781442395718,Mandarin 5,23,,,04Q,,N,How many families live in an earthen building?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_485.mp3,7
486,1,MA,9781442395718,Mandarin 5,23,,,04R,,M,多少家庭住在一个土楼里？,duō shǎo jiā tíng zhù zài yí gè tǔ lǒu lǐ?,11,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_486.mp3,7
487,1,MA,9781442395718,Mandarin 5,23,,,05Q,,N,They all had big families.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_487.mp3,"5,9"
488,1,MA,9781442395718,Mandarin 5,23,,,05R,,F,他们都是大家庭。,tā men dōu shì dà jiā tíng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_488.mp3,"5,9"
489,1,MA,9781442395718,Mandarin 5,23,,,06Q,,N,Some of them are farmers.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_489.mp3,"9,20"
490,1,MA,9781442395718,Mandarin 5,23,,,06R,,F,他们有的是农民。,tā men yǒu de shì nóng mín.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_490.mp3,"9,20"
491,1,MA,9781442395718,Mandarin 5,23,,,07Q,,N,Working as a farmer is very hard.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_491.mp3,"9,20"
492,1,MA,9781442395718,Mandarin 5,23,,,07R,,M,当农民很辛苦。,dāng nóng mín hěn xīn kǔ.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_492.mp3,"9,20"
