Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
488,SP,978-1-4423-4634-5,Spanish 1,25,0:25:45,0:25:47,09R,279,F,¿Podemos estudiar juntos?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",9
489,SP,978-1-4423-4634-5,Spanish 1,26,0:04:22,0:04:24,01Q,55,N,"Then, you can come with me.",,,"Spanish Phase 1, Units 1-30 (2003)",9
490,SP,978-1-4423-4634-5,Spanish 1,26,0:04:28,0:04:30,01R,56,M,"Entonces, puede venir conmigo.",4,S,"Spanish Phase 1, Units 1-30 (2003)",9
491,SP,978-1-4423-4634-5,Spanish 1,26,0:05:22,0:05:25,02Q,66,N,To the left?,,,"Spanish Phase 1, Units 1-30 (2003)","4,16"
492,SP,978-1-4423-4634-5,Spanish 1,26,0:05:26,0:05:29,02R,67,F,¿A la izquierda?,3,Q,"Spanish Phase 1, Units 1-30 (2003)","4,16"
493,SP,978-1-4423-4634-5,Spanish 1,26,0:08:21,0:08:23,03Q,97,N,You study enough.,,,"Spanish Phase 1, Units 1-30 (2003)",9
494,SP,978-1-4423-4634-5,Spanish 1,26,0:08:25,0:08:28,03R,98,M,Estudia suficiente.,2,S,"Spanish Phase 1, Units 1-30 (2003)",9
495,SP,978-1-4423-4634-5,Spanish 1,26,0:10:21,0:10:24,04Q,117,N,We’re going to see my father.,,,"Spanish Phase 1, Units 1-30 (2003)",5
496,SP,978-1-4423-4634-5,Spanish 1,26,0:10:25,0:10:29,04R,118,M,Vamos a ver a mi padre.,6,S,"Spanish Phase 1, Units 1-30 (2003)",5
497,SP,978-1-4423-4634-5,Spanish 1,26,0:11:35,0:11:35,05Q,131,N,Come with me.,,,"Spanish Phase 1, Units 1-30 (2003)",7
498,SP,978-1-4423-4634-5,Spanish 1,26,0:11:38,0:11:40,05R,132,M,Venga conmigo.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
499,SP,978-1-4423-4634-5,Spanish 1,26,0:12:24,0:12:27,06Q,141,N,"But now, come with me.",,,"Spanish Phase 1, Units 1-30 (2003)",17
500,SP,978-1-4423-4634-5,Spanish 1,26,0:12:29,0:12:33,06R,142,F,"Pero ahora, venga conmigo.",4,S,"Spanish Phase 1, Units 1-30 (2003)",17
501,SP,978-1-4423-4634-5,Spanish 1,26,0:14:22,0:14:24,07Q,161,N,Where is your house?,,,"Spanish Phase 1, Units 1-30 (2003)",4
502,SP,978-1-4423-4634-5,Spanish 1,26,0:14:26,0:14:30,07R,162,F,¿Dónde está su casa?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",4
503,SP,978-1-4423-4634-5,Spanish 1,26,0:16:32,0:16:34,08Q,187,N,I’ve seen José.,,,"Spanish Phase 1, Units 1-30 (2003)",9
504,SP,978-1-4423-4634-5,Spanish 1,26,0:16:58,0:17:00,08R,189,M,He visto a José.,4,S,"Spanish Phase 1, Units 1-30 (2003)",9
505,SP,978-1-4423-4634-5,Spanish 1,26,0:18:12,0:18:14,09Q,201,N,You’ve seen him a lot?,,,"Spanish Phase 1, Units 1-30 (2003)",9
506,SP,978-1-4423-4634-5,Spanish 1,26,0:18:16,0:18:18,09R,202,F,¿Lo ha visto mucho?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
507,SP,978-1-4423-4634-5,Spanish 1,26,0:20:17,0:20:18,10Q,219,N,How many times?,,,"Spanish Phase 1, Units 1-30 (2003)",17
508,SP,978-1-4423-4634-5,Spanish 1,26,0:20:22,0:20:23,10R,220,F,¿Cuántas veces?,2,Q,"Spanish Phase 1, Units 1-30 (2003)",17
509,SP,978-1-4423-4634-5,Spanish 1,26,0:21:14,0:21:16,11Q,230,N,"Yes, yesterday too.",,,"Spanish Phase 1, Units 1-30 (2003)",17
510,SP,978-1-4423-4634-5,Spanish 1,26,0:21:19,0:21:21,11R,231,M,"Sí, ayer también.",3,S,"Spanish Phase 1, Units 1-30 (2003)",17
511,SP,978-1-4423-4634-5,Spanish 1,26,0:21:24,0:21:28,12Q,232,N,I don’t want to see him today.,,,"Spanish Phase 1, Units 1-30 (2003)",9
512,SP,978-1-4423-4634-5,Spanish 1,26,0:21:30,0:21:33,12R,233,M,No quiero verlo hoy.,4,S,"Spanish Phase 1, Units 1-30 (2003)",9
513,SP,978-1-4423-4634-5,Spanish 1,26,0:24:40,0:24:43,13Q,264,N,Let’s go to his house now.,,,"Spanish Phase 1, Units 1-30 (2003)",17
514,SP,978-1-4423-4634-5,Spanish 1,26,0:24:45,0:24:49,13R,265,F,Vamos a su casa ahora.,5,S,"Spanish Phase 1, Units 1-30 (2003)",17
515,SP,978-1-4423-4634-5,Spanish 1,27,0:03:09,0:03:11,01Q,47,N,I’m going to see her now.,,,"Spanish Phase 1, Units 1-30 (2003)",17
516,SP,978-1-4423-4634-5,Spanish 1,27,0:03:14,0:03:17,01R,48,M,Voy a verla ahora.,4,S,"Spanish Phase 1, Units 1-30 (2003)",17
517,SP,978-1-4423-4634-5,Spanish 1,27,0:05:16,0:05:21,02Q,67,N,I live with my father.,,,"Spanish Phase 1, Units 1-30 (2003)","5,9"
518,SP,978-1-4423-4634-5,Spanish 1,27,0:05:21,0:05:26,02R,68,M,Vivo con mi padre.,4,S,"Spanish Phase 1, Units 1-30 (2003)","5,9"
519,SP,978-1-4423-4634-5,Spanish 1,27,0:08:01,0:08:03,03Q,96,N,To my father’s house.,,,"Spanish Phase 1, Units 1-30 (2003)",5
520,SP,978-1-4423-4634-5,Spanish 1,27,0:08:05,0:08:10,03R,97,M,A la casa de mi padre.,6,S,"Spanish Phase 1, Units 1-30 (2003)",5
521,SP,978-1-4423-4634-5,Spanish 1,27,0:09:17,0:09:20,04Q,108,N,We continue straight ahead two blocks.,,,"Spanish Phase 1, Units 1-30 (2003)","4,12"
522,SP,978-1-4423-4634-5,Spanish 1,27,0:09:23,0:09:27,04R,109,M,Sigamos derecho dos cuadras.,4,S,"Spanish Phase 1, Units 1-30 (2003)","4,12"
523,SP,978-1-4423-4634-5,Spanish 1,27,0:11:33,0:11:35,05Q,132,N,I want to see your father.,,,"Spanish Phase 1, Units 1-30 (2003)",5
524,SP,978-1-4423-4634-5,Spanish 1,27,0:11:37,0:11:40,05R,133,F,Quiero ver a su padre.,5,S,"Spanish Phase 1, Units 1-30 (2003)",5
525,SP,978-1-4423-4634-5,Spanish 1,27,0:11:44,0:11:45,06Q,134,N,I want to study with him.,,,"Spanish Phase 1, Units 1-30 (2003)",9
526,SP,978-1-4423-4634-5,Spanish 1,27,0:11:51,0:11:53,06R,135,F,Quiero estudiar con él.,4,S,"Spanish Phase 1, Units 1-30 (2003)",9
527,SP,978-1-4423-4634-5,Spanish 1,27,0:13:21,0:13:23,07Q,152,N,I’ve spoken with him.,,,"Spanish Phase 1, Units 1-30 (2003)",9
528,SP,978-1-4423-4634-5,Spanish 1,27,0:13:26,0:13:27,07R,153,M,He hablado con él.,4,S,"Spanish Phase 1, Units 1-30 (2003)",9
529,SP,978-1-4423-4634-5,Spanish 1,27,0:14:24,0:14:27,08Q,163,N,I’ve spoken with him many times today.,,,"Spanish Phase 1, Units 1-30 (2003)",17
530,SP,978-1-4423-4634-5,Spanish 1,27,0:14:31,0:14:34,08R,164,M,He hablado con él muchas veces hoy.,7,S,"Spanish Phase 1, Units 1-30 (2003)",17
531,SP,978-1-4423-4634-5,Spanish 1,27,0:15:34,0:15:35,09Q,174,N,I’ve spoken by phone.,,,"Spanish Phase 1, Units 1-30 (2003)",15
532,SP,978-1-4423-4634-5,Spanish 1,27,0:15:39,0:15:41,09R,175,F,He hablado por teléfono.,4,S,"Spanish Phase 1, Units 1-30 (2003)",15
533,SP,978-1-4423-4634-5,Spanish 1,27,0:17:35,0:17:36,10Q,193,N,What have you told him?,,,"Spanish Phase 1, Units 1-30 (2003)",9
534,SP,978-1-4423-4634-5,Spanish 1,27,0:17:40,0:17:42,10R,194,M,¿Qué le ha dicho?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
535,SP,978-1-4423-4634-5,Spanish 1,27,0:18:06,0:18:09,11Q,198,N,I’ve told him a lot of things.,,,"Spanish Phase 1, Units 1-30 (2003)",9
536,SP,978-1-4423-4634-5,Spanish 1,27,0:18:12,0:18:15,11R,199,F,Le he dicho muchas cosas.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
537,SP,978-1-4423-4634-5,Spanish 1,28,0:02:34,0:02:35,01Q,36,N,I know a good teacher.,,,"Spanish Phase 1, Units 1-30 (2003)",9
538,SP,978-1-4423-4634-5,Spanish 1,28,0:02:38,0:02:40,01R,37,M,Conozco a un buen profesor.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
539,SP,978-1-4423-4634-5,Spanish 1,28,0:05:51,0:05:52,02Q,66,N,I’ve told him.,,,"Spanish Phase 1, Units 1-30 (2003)",9
540,SP,978-1-4423-4634-5,Spanish 1,28,0:05:56,0:05:58,02R,68,M,Le he dicho a él.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
541,SP,978-1-4423-4634-5,Spanish 1,28,0:08:41,0:08:44,03Q,96,N,My teacher has told me that.,,,"Spanish Phase 1, Units 1-30 (2003)",9
542,SP,978-1-4423-4634-5,Spanish 1,28,0:08:46,0:08:49,03R,97,F,Mi profesor me ha dicho eso.,6,S,"Spanish Phase 1, Units 1-30 (2003)",9
543,SP,978-1-4423-4634-5,Spanish 1,28,0:10:29,0:10:31,04Q,113,N,Have you seen them a lot?,,,"Spanish Phase 1, Units 1-30 (2003)",9
544,SP,978-1-4423-4634-5,Spanish 1,28,0:10:34,0:10:36,04R,114,M,¿Los ha visto mucho?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
545,SP,978-1-4423-4634-5,Spanish 1,28,0:12:25,0:12:26,05Q,131,N,I still don’t understand.,,,"Spanish Phase 1, Units 1-30 (2003)","15,16"
546,SP,978-1-4423-4634-5,Spanish 1,28,0:12:30,0:12:32,05R,132,F,Todavía no entiendo.,3,S,"Spanish Phase 1, Units 1-30 (2003)","15,16"
547,SP,978-1-4423-4634-5,Spanish 1,28,0:16:09,0:16:11,06Q,169,N,Where have you lived?,,,"Spanish Phase 1, Units 1-30 (2003)",7
548,SP,978-1-4423-4634-5,Spanish 1,28,0:16:13,0:16:15,06R,170,M,¿Dónde han vivido?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",7
549,SP,978-1-4423-4634-5,Spanish 1,28,0:17:10,0:17:11,07Q,177,N,Where have you spoken Spanish?,,,"Spanish Phase 1, Units 1-30 (2003)",9
550,SP,978-1-4423-4634-5,Spanish 1,28,0:17:15,0:17:18,07R,178,M,¿Dónde han hablado español?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",9
551,SP,978-1-4423-4634-5,Spanish 1,28,0:17:49,0:17:50,08Q,182,N,What have you eaten?,,,"Spanish Phase 1, Units 1-30 (2003)",6
552,SP,978-1-4423-4634-5,Spanish 1,28,0:17:52,0:17:54,08R,183,M,¿Qué han comido?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",6
553,SP,978-1-4423-4634-5,Spanish 1,28,0:19:30,0:19:34,09Q,199,N,I’ve drunk coffee with milk.,,,"Spanish Phase 1, Units 1-30 (2003)",6
554,SP,978-1-4423-4634-5,Spanish 1,28,0:19:36,0:19:40,09R,200,F,He bebido café con leche.,5,S,"Spanish Phase 1, Units 1-30 (2003)",6
555,SP,978-1-4423-4634-5,Spanish 1,28,0:19:50,0:19:52,10Q,203,N,I have to eat something.,,,"Spanish Phase 1, Units 1-30 (2003)",6
556,SP,978-1-4423-4634-5,Spanish 1,28,0:19:54,0:19:57,10R,204,F,Tengo que comer algo.,4,S,"Spanish Phase 1, Units 1-30 (2003)",6
557,SP,978-1-4423-4634-5,Spanish 1,28,0:23:32,0:23:34,11Q,239,N,What do you have to do?,,,"Spanish Phase 1, Units 1-30 (2003)",7
558,SP,978-1-4423-4634-5,Spanish 1,28,0:23:37,0:23:39,11R,240,F,¿Qué tiene que hacer?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",7
559,SP,978-1-4423-4634-5,Spanish 1,28,0:27:05,0:27:08,12Q,275,N,We’ve been there many times.,,,"Spanish Phase 1, Units 1-30 (2003)",17
560,SP,978-1-4423-4634-5,Spanish 1,28,0:27:12,0:27:15,12R,276,F,Hemos estado allí muchas veces.,5,S,"Spanish Phase 1, Units 1-30 (2003)",17
561,SP,978-1-4423-4634-5,Spanish 1,29,0:01:21,0:01:23,01Q,25,N,I have to write to him.,,,"Spanish Phase 1, Units 1-30 (2003)",9
562,SP,978-1-4423-4634-5,Spanish 1,29,0:01:25,0:01:30,01R,26,M,Tengo que escribirle.,3,S,"Spanish Phase 1, Units 1-30 (2003)",9
563,SP,978-1-4423-4634-5,Spanish 1,29,0:03:03,0:03:04,02Q,42,N,I can’t tell you.,,,"Spanish Phase 1, Units 1-30 (2003)",7
564,SP,978-1-4423-4634-5,Spanish 1,29,0:03:08,0:03:11,02R,43,M,No puedo decirle.,3,S,"Spanish Phase 1, Units 1-30 (2003)",7
565,SP,978-1-4423-4634-5,Spanish 1,29,0:06:41,0:06:43,03Q,79,N,Do you like your Spanish teacher?,,,"Spanish Phase 1, Units 1-30 (2003)","7,9"
566,SP,978-1-4423-4634-5,Spanish 1,29,0:06:48,0:06:51,03R,80,F,¿Le gusta su profesor de español?,6,Q,"Spanish Phase 1, Units 1-30 (2003)","7,9"
567,SP,978-1-4423-4634-5,Spanish 1,29,0:08:41,0:08:44,04Q,97,N,I’m leaving now.,,,"Spanish Phase 1, Units 1-30 (2003)","17,18"
568,SP,978-1-4423-4634-5,Spanish 1,29,0:08:44,0:08:47,04R,98,M,Me voy ahora.,3,S,"Spanish Phase 1, Units 1-30 (2003)","17,18"
569,SP,978-1-4423-4634-5,Spanish 1,29,0:11:53,0:11:56,05Q,132,N,I want to see them.,,,"Spanish Phase 1, Units 1-30 (2003)",7
570,SP,978-1-4423-4634-5,Spanish 1,29,0:11:57,0:12:00,05R,133,F,Quiero verlos.,2,S,"Spanish Phase 1, Units 1-30 (2003)",7
571,SP,978-1-4423-4634-5,Spanish 1,29,0:12:04,0:12:07,06Q,134,N,Have you been to our house?,,,"Spanish Phase 1, Units 1-30 (2003)",9
572,SP,978-1-4423-4634-5,Spanish 1,29,0:12:10,0:12:14,06R,135,M,¿Ha estado en nuestra casa?,5,Q,"Spanish Phase 1, Units 1-30 (2003)",9
573,SP,978-1-4423-4634-5,Spanish 1,29,0:13:24,0:13:25,07Q,146,N,Gladly.,,,"Spanish Phase 1, Units 1-30 (2003)","7,13"
574,SP,978-1-4423-4634-5,Spanish 1,29,0:13:30,0:13:31,07R,147,F,Con mucho gusto.,3,S,"Spanish Phase 1, Units 1-30 (2003)","7,13"
575,SP,978-1-4423-4634-5,Spanish 1,29,0:14:30,0:14:31,08Q,158,N,In just a moment.,,,"Spanish Phase 1, Units 1-30 (2003)",7
576,SP,978-1-4423-4634-5,Spanish 1,29,0:14:34,0:14:36,08R,159,M,En un momentito.,3,S,"Spanish Phase 1, Units 1-30 (2003)",7
577,SP,978-1-4423-4634-5,Spanish 1,29,0:16:45,0:16:47,09Q,186,N,Do you live far from here?,,,"Spanish Phase 1, Units 1-30 (2003)",4
578,SP,978-1-4423-4634-5,Spanish 1,29,0:16:50,0:16:52,09R,187,F,¿Vive lejos de aquí?,4,Q,"Spanish Phase 1, Units 1-30 (2003)",4
579,SP,978-1-4423-4634-5,Spanish 1,29,0:20:11,0:20:12,10Q,222,N,Can you help me?,,,"Spanish Phase 1, Units 1-30 (2003)","7,16"
580,SP,978-1-4423-4634-5,Spanish 1,29,0:20:15,0:20:17,10R,223,F,¿Puede ayudarme?,2,Q,"Spanish Phase 1, Units 1-30 (2003)","7,16"
581,SP,978-1-4423-4634-5,Spanish 1,29,0:24:12,0:24:15,11Q,261,N,I’m going to help my friend.,,,"Spanish Phase 1, Units 1-30 (2003)",5
582,SP,978-1-4423-4634-5,Spanish 1,29,0:24:18,0:24:21,11R,262,M,Voy a ayudar a mi amiga.,6,S,"Spanish Phase 1, Units 1-30 (2003)",5
583,SP,978-1-4423-4634-5,Spanish 1,29,0:24:31,0:24:32,12Q,264,N,So long.,,,"Spanish Phase 1, Units 1-30 (2003)","7,10,13,16"
584,SP,978-1-4423-4634-5,Spanish 1,29,0:24:35,0:24:36,12R,265,M,Hasta luego.,2,S,"Spanish Phase 1, Units 1-30 (2003)","7,10,13,16"
585,SP,978-1-4423-4634-5,Spanish 1,29,0:26:54,0:27:00,13Q,286,N,Tell your friend that you can help her.,,,"Spanish Phase 1, Units 1-30 (2003)",5
586,SP,978-1-4423-4634-5,Spanish 1,29,0:27:00,0:27:03,13R,287,M,Puedo ayudarle.,2,S,"Spanish Phase 1, Units 1-30 (2003)",5
587,SP,978-1-4423-4634-5,Spanish 1,30,0:06:37,0:06:41,01Q,75,N,Ask your friend how he is.,,,"Spanish Phase 1, Units 1-30 (2003)",5
588,SP,978-1-4423-4634-5,Spanish 1,30,0:06:42,0:06:45,01R,76,F,¿Cómo estás?,2,Q,"Spanish Phase 1, Units 1-30 (2003)",5
589,SP,978-1-4423-4634-5,Spanish 1,30,0:13:53,0:13:54,02Q,144,N,You know her.,,,"Spanish Phase 1, Units 1-30 (2003)",9
590,SP,978-1-4423-4634-5,Spanish 1,30,0:13:56,0:13:59,02R,145,M,La conoces.,2,S,"Spanish Phase 1, Units 1-30 (2003)",9
591,SP,978-1-4423-4634-5,Spanish 1,30,0:16:03,0:16:06,03Q,169,N,I don’t know what to buy.,,,"Spanish Phase 1, Units 1-30 (2003)",14
592,SP,978-1-4423-4634-5,Spanish 1,30,0:16:08,0:16:11,03R,170,M,No sé qué comprar.,4,S,"Spanish Phase 1, Units 1-30 (2003)",14
593,SP,978-1-4423-4634-5,Spanish 1,30,0:16:13,0:16:16,04Q,171,N,Are you going to help me?,,,"Spanish Phase 1, Units 1-30 (2003)",7
594,SP,978-1-4423-4634-5,Spanish 1,30,0:16:17,0:16:20,04R,172,M,¿Vas a ayudarme?,3,Q,"Spanish Phase 1, Units 1-30 (2003)",7
595,SP,978-1-4423-4634-5,Spanish 1,30,0:17:08,0:17:11,05Q,182,N,Agreed?,,,"Spanish Phase 1, Units 1-30 (2003)","7,16"
596,SP,978-1-4423-4634-5,Spanish 1,30,0:17:12,0:17:14,05R,183,F,¿De acuerdo?,2,Q,"Spanish Phase 1, Units 1-30 (2003)","7,16"
597,SP,978-1-4423-4634-5,Spanish 1,30,0:17:22,0:17:25,06Q,186,N,We're going together to the theater.,,,"Spanish Phase 1, Units 1-30 (2003)",1
598,SP,978-1-4423-4634-5,Spanish 1,30,0:17:27,0:17:31,06R,187,F,Nosotros vamos juntos al teatro.,5,S,"Spanish Phase 1, Units 1-30 (2003)",1
599,SP,978-1-4423-4634-5,Spanish 1,30,0:20:59,0:21:02,07Q,223,N,I prefer the movies.,,,"Spanish Phase 1, Units 1-30 (2003)",1
600,SP,978-1-4423-4634-5,Spanish 1,30,0:21:19,0:21:21,07R,224,M,Prefiero el cine.,3,S,"Spanish Phase 1, Units 1-30 (2003)",1
601,SP,978-1-4423-4634-5,Spanish 1,30,0:21:24,0:21:26,08Q,225,N,If there aren’t too many people.,,,"Spanish Phase 1, Units 1-30 (2003)",9
602,SP,978-1-4423-4634-5,Spanish 1,30,0:21:30,0:21:32,08R,226,M,Si no hay demasiada gente.,5,S,"Spanish Phase 1, Units 1-30 (2003)",9
