Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
478,SP,978-1-4423-5040-3,Spanish 4,22,0:17:37,0:17:41,08R,166,M,¿Sabe dónde puedo comprar una bolsa de piel?,8,Q,"Spanish Phase 4, Units 1-30 (2010)",14
479,SP,978-1-4423-5040-3,Spanish 4,22,0:19:24,0:19:26,09Q,184,N,The flan looks delicious.,,,"Spanish Phase 4, Units 1-30 (2010)",6
480,SP,978-1-4423-5040-3,Spanish 4,22,0:19:31,0:19:33,09R,185,F,El flan luce delicioso.,4,S,"Spanish Phase 4, Units 1-30 (2010)",6
481,SP,978-1-4423-5040-3,Spanish 4,22,0:21:00,0:21:02,10Q,199,N,I wish to be on vacation.,,,"Spanish Phase 4, Units 1-30 (2010)",18
482,SP,978-1-4423-5040-3,Spanish 4,22,0:21:05,0:21:08,10R,200,F,Quisiera estar de vacaciones.,4,S,"Spanish Phase 4, Units 1-30 (2010)",18
483,SP,978-1-4423-5040-3,Spanish 4,22,0:23:52,0:23:54,11Q,224,N,Of what size do you want it?,,,"Spanish Phase 4, Units 1-30 (2010)",14
484,SP,978-1-4423-5040-3,Spanish 4,22,0:23:57,0:23:59,11R,225,F,¿De qué talla lo quiere?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
485,SP,978-1-4423-5040-3,Spanish 4,23,0:05:21,0:05:24,01Q,60,N,I wish that it wouldn’t rain.,,,"Spanish Phase 4, Units 1-30 (2010)",19
486,SP,978-1-4423-5040-3,Spanish 4,23,0:05:27,0:05:29,01R,61,M,Quisiera que no lloviera.,4,S,"Spanish Phase 4, Units 1-30 (2010)",19
487,SP,978-1-4423-5040-3,Spanish 4,23,0:05:52,0:05:54,02Q,64,N,"The check, please.",,,"Spanish Phase 4, Units 1-30 (2010)",16
488,SP,978-1-4423-5040-3,Spanish 4,23,0:05:56,0:05:58,02R,66,F,"La cuenta, por favor.",4,S,"Spanish Phase 4, Units 1-30 (2010)",16
489,SP,978-1-4423-5040-3,Spanish 4,23,0:06:35,0:06:37,03Q,72,N,I brought my umbrella.,,,"Spanish Phase 4, Units 1-30 (2010)","14,19"
490,SP,978-1-4423-5040-3,Spanish 4,23,0:06:40,0:06:42,03R,73,M,Traje mi paraguas.,3,S,"Spanish Phase 4, Units 1-30 (2010)","14,19"
491,SP,978-1-4423-5040-3,Spanish 4,23,0:07:45,0:07:47,04Q,83,N,We could go to the swimming pool.,,,"Spanish Phase 4, Units 1-30 (2010)",1
492,SP,978-1-4423-5040-3,Spanish 4,23,0:07:51,0:07:53,04R,84,F,Podríamos ir a la piscina.,5,S,"Spanish Phase 4, Units 1-30 (2010)",1
493,SP,978-1-4423-5040-3,Spanish 4,23,0:08:50,0:08:53,05Q,95,N,Let’s go to the hotel’s swimming pool.,,,"Spanish Phase 4, Units 1-30 (2010)","1,18"
494,SP,978-1-4423-5040-3,Spanish 4,23,0:08:56,0:08:59,05R,96,M,Vamos a la piscina del hotel.,5,S,"Spanish Phase 4, Units 1-30 (2010)","1,18"
495,SP,978-1-4423-5040-3,Spanish 4,23,0:14:06,0:14:09,06Q,147,N,"It’s located on the third floor, ma’am.",,,"Spanish Phase 4, Units 1-30 (2010)",4
496,SP,978-1-4423-5040-3,Spanish 4,23,0:14:13,0:14:15,06R,149,M,"Queda en el tercer piso, señora.",6,S,"Spanish Phase 4, Units 1-30 (2010)",4
497,SP,978-1-4423-5040-3,Spanish 4,23,0:14:56,0:14:58,07Q,154,N,Women’s clothing is over there.,,,"Spanish Phase 4, Units 1-30 (2010)",4
498,SP,978-1-4423-5040-3,Spanish 4,23,0:15:02,0:15:05,07R,156,M,La ropa para mujeres está allí.,6,S,"Spanish Phase 4, Units 1-30 (2010)",4
499,SP,978-1-4423-5040-3,Spanish 4,23,0:15:12,0:15:15,08Q,157,N,I’m looking for a bathing suit in size large.,,,"Spanish Phase 4, Units 1-30 (2010)",14
500,SP,978-1-4423-5040-3,Spanish 4,23,0:15:19,0:15:22,08R,158,F,Busco un traje de baño en talla grande.,8,S,"Spanish Phase 4, Units 1-30 (2010)",14
501,SP,978-1-4423-5040-3,Spanish 4,23,0:16:30,0:16:32,09Q,168,N,The size large doesn’t fit me.,,,"Spanish Phase 4, Units 1-30 (2010)",14
502,SP,978-1-4423-5040-3,Spanish 4,23,0:16:36,0:16:39,09R,169,F,La talla grande no me queda.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
503,SP,978-1-4423-5040-3,Spanish 4,23,0:17:48,0:17:49,10Q,181,N,It fits me well.,,,"Spanish Phase 4, Units 1-30 (2010)",14
504,SP,978-1-4423-5040-3,Spanish 4,23,0:17:52,0:17:53,10R,182,F,Me queda bien.,3,S,"Spanish Phase 4, Units 1-30 (2010)",14
505,SP,978-1-4423-5040-3,Spanish 4,23,0:25:43,0:25:45,11Q,252,N,I don’t see her often.,,,"Spanish Phase 4, Units 1-30 (2010)",9
506,SP,978-1-4423-5040-3,Spanish 4,23,0:25:48,0:25:50,11R,253,F,No la veo a menudo.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
507,SP,978-1-4423-5040-3,Spanish 4,24,0:03:21,0:03:24,01Q,44,N,I wonder when my sister will come to visit me.,,,"Spanish Phase 4, Units 1-30 (2010)","5,18"
508,SP,978-1-4423-5040-3,Spanish 4,24,0:03:28,0:03:32,01R,45,F,Me pregunto cuándo mi hermana vendrá a visitarme.,7,S,"Spanish Phase 4, Units 1-30 (2010)","5,18"
509,SP,978-1-4423-5040-3,Spanish 4,24,0:05:00,0:05:01,02Q,56,N,Today it’s sunny.,,,"Spanish Phase 4, Units 1-30 (2010)",19
510,SP,978-1-4423-5040-3,Spanish 4,24,0:05:04,0:05:05,02R,58,M,Hoy hace sol.,3,S,"Spanish Phase 4, Units 1-30 (2010)",19
511,SP,978-1-4423-5040-3,Spanish 4,24,0:05:21,0:05:23,03Q,61,N,Yesterday it rained.,,,"Spanish Phase 4, Units 1-30 (2010)","17,19"
512,SP,978-1-4423-5040-3,Spanish 4,24,0:05:27,0:05:28,03R,62,M,Ayer llovió.,2,S,"Spanish Phase 4, Units 1-30 (2010)","17,19"
513,SP,978-1-4423-5040-3,Spanish 4,24,0:05:44,0:05:47,04Q,65,N,Let’s go to the beach for sunbathing.,,,"Spanish Phase 4, Units 1-30 (2010)",1
514,SP,978-1-4423-5040-3,Spanish 4,24,0:05:51,0:05:54,04R,66,F,Vamos a la playa para tomar el sol.,7,S,"Spanish Phase 4, Units 1-30 (2010)",1
515,SP,978-1-4423-5040-3,Spanish 4,24,0:06:36,0:06:37,05Q,72,N,Today it’s windy.,,,"Spanish Phase 4, Units 1-30 (2010)",19
516,SP,978-1-4423-5040-3,Spanish 4,24,0:06:41,0:06:42,05R,73,M,Hoy hace viento.,3,S,"Spanish Phase 4, Units 1-30 (2010)",19
517,SP,978-1-4423-5040-3,Spanish 4,24,0:12:53,0:12:55,06Q,131,N,My fiancé (m) also is a lawyer.,,,"Spanish Phase 4, Units 1-30 (2010)",9
518,SP,978-1-4423-5040-3,Spanish 4,24,0:12:59,0:13:01,06R,132,F,Mi novio también es abogado.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
519,SP,978-1-4423-5040-3,Spanish 4,24,0:14:11,0:14:13,07Q,142,N,I’m very busy at work.,,,"Spanish Phase 4, Units 1-30 (2010)","18,20"
520,SP,978-1-4423-5040-3,Spanish 4,24,0:14:17,0:14:19,07R,143,F,Estoy muy ocupada en el trabajo.,6,S,"Spanish Phase 4, Units 1-30 (2010)","18,20"
521,SP,978-1-4423-5040-3,Spanish 4,24,0:14:25,0:14:27,08Q,144,N,I wish to have less work.,,,"Spanish Phase 4, Units 1-30 (2010)",20
522,SP,978-1-4423-5040-3,Spanish 4,24,0:14:31,0:14:33,08R,145,F,Quisiera tener menos trabajo.,4,S,"Spanish Phase 4, Units 1-30 (2010)",20
523,SP,978-1-4423-5040-3,Spanish 4,24,0:16:55,0:16:56,09Q,163,N,But you look well.,,,"Spanish Phase 4, Units 1-30 (2010)","9,20"
524,SP,978-1-4423-5040-3,Spanish 4,24,0:16:59,0:17:01,09R,164,F,Pero tú luces bien.,4,S,"Spanish Phase 4, Units 1-30 (2010)","9,20"
525,SP,978-1-4423-5040-3,Spanish 4,24,0:19:06,0:19:08,10Q,183,N,I’m going to the beach to sunbathe.,,,"Spanish Phase 4, Units 1-30 (2010)",1
526,SP,978-1-4423-5040-3,Spanish 4,24,0:19:12,0:19:15,10R,184,M,Voy a la playa a tomar el sol.,6,S,"Spanish Phase 4, Units 1-30 (2010)",1
527,SP,978-1-4423-5040-3,Spanish 4,24,0:22:16,0:22:18,11Q,211,N,I don’t like the color of the slacks.,,,"Spanish Phase 4, Units 1-30 (2010)",14
528,SP,978-1-4423-5040-3,Spanish 4,24,0:22:22,0:22:25,11R,212,F,No me gusta el color de los pantalones.,8,S,"Spanish Phase 4, Units 1-30 (2010)",14
529,SP,978-1-4423-5040-3,Spanish 4,24,0:24:05,0:24:07,12Q,228,N,I didn’t bring enough slacks.,,,"Spanish Phase 4, Units 1-30 (2010)",14
530,SP,978-1-4423-5040-3,Spanish 4,24,0:24:12,0:24:15,12R,229,M,No traje suficientes pantalones.,4,S,"Spanish Phase 4, Units 1-30 (2010)",14
531,SP,978-1-4423-5040-3,Spanish 4,25,0:02:10,0:02:12,01Q,31,N,How are you feeling?,,,"Spanish Phase 4, Units 1-30 (2010)",13
532,SP,978-1-4423-5040-3,Spanish 4,25,0:02:14,0:02:16,01R,32,M,¿Cómo te sientes?,3,Q,"Spanish Phase 4, Units 1-30 (2010)",13
533,SP,978-1-4423-5040-3,Spanish 4,25,0:02:52,0:02:54,02Q,37,N,It’s sunny today and it’s not windy.,,,"Spanish Phase 4, Units 1-30 (2010)",19
534,SP,978-1-4423-5040-3,Spanish 4,25,0:02:59,0:03:03,02R,38,F,Hace sol hoy y no hace viento.,6,S,"Spanish Phase 4, Units 1-30 (2010)",19
535,SP,978-1-4423-5040-3,Spanish 4,25,0:03:43,0:03:45,03Q,44,N,What is your opinion?,,,"Spanish Phase 4, Units 1-30 (2010)",7
536,SP,978-1-4423-5040-3,Spanish 4,25,0:03:47,0:03:48,03R,45,F,¿Qué opinas?,2,Q,"Spanish Phase 4, Units 1-30 (2010)",7
537,SP,978-1-4423-5040-3,Spanish 4,25,0:05:22,0:05:24,04Q,61,N,I had lunch with my cousin Maria.,,,"Spanish Phase 4, Units 1-30 (2010)","5,6"
538,SP,978-1-4423-5040-3,Spanish 4,25,0:05:29,0:05:31,04R,62,M,Almorcé con mi prima María.,5,S,"Spanish Phase 4, Units 1-30 (2010)","5,6"
539,SP,978-1-4423-5040-3,Spanish 4,25,0:06:33,0:06:35,05Q,69,N,She works in marketing.,,,"Spanish Phase 4, Units 1-30 (2010)",20
540,SP,978-1-4423-5040-3,Spanish 4,25,0:06:40,0:06:42,05R,70,M,Trabaja en mercadeo.,3,S,"Spanish Phase 4, Units 1-30 (2010)",20
541,SP,978-1-4423-5040-3,Spanish 4,25,0:07:06,0:07:09,06Q,73,N,We had lunch together yesterday.,,,"Spanish Phase 4, Units 1-30 (2010)","6,17"
542,SP,978-1-4423-5040-3,Spanish 4,25,0:07:12,0:07:15,06R,74,M,Almorzamos juntos ayer.,3,S,"Spanish Phase 4, Units 1-30 (2010)","6,17"
543,SP,978-1-4423-5040-3,Spanish 4,25,0:08:31,0:08:33,07Q,86,N,Did you meet her boyfriend?,,,"Spanish Phase 4, Units 1-30 (2010)",9
544,SP,978-1-4423-5040-3,Spanish 4,25,0:08:36,0:08:38,07R,87,F,¿Conociste a su novio?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",9
545,SP,978-1-4423-5040-3,Spanish 4,25,0:09:42,0:09:44,08Q,96,N,I met him at the lunch.,,,"Spanish Phase 4, Units 1-30 (2010)",6
546,SP,978-1-4423-5040-3,Spanish 4,25,0:09:50,0:09:52,08R,97,M,Lo conocí en el almuerzo.,5,S,"Spanish Phase 4, Units 1-30 (2010)",6
547,SP,978-1-4423-5040-3,Spanish 4,25,0:10:35,0:10:39,09Q,105,N,I am sure that both are very busy at work.,,,"Spanish Phase 4, Units 1-30 (2010)","9,18,20"
548,SP,978-1-4423-5040-3,Spanish 4,25,0:10:45,0:10:49,09R,106,F,Estoy segura de que ambos están muy ocupados en el trabajo.,11,S,"Spanish Phase 4, Units 1-30 (2010)","9,18,20"
549,SP,978-1-4423-5040-3,Spanish 4,25,0:12:32,0:12:34,10Q,122,N,Greet your cousin for me.,,,"Spanish Phase 4, Units 1-30 (2010)",5
550,SP,978-1-4423-5040-3,Spanish 4,25,0:12:37,0:12:39,10R,123,F,Salúdame a tu prima.,3,S,"Spanish Phase 4, Units 1-30 (2010)",5
551,SP,978-1-4423-5040-3,Spanish 4,25,0:15:08,0:15:11,11Q,148,N,I met her at the home of my cousin Fernando.,,,"Spanish Phase 4, Units 1-30 (2010)",5
552,SP,978-1-4423-5040-3,Spanish 4,25,0:15:16,0:15:19,11R,149,F,La conocí en la casa de mi primo Fernando.,8,S,"Spanish Phase 4, Units 1-30 (2010)",5
553,SP,978-1-4423-5040-3,Spanish 4,26,0:01:33,0:01:34,01Q,29,N,I’m feeling better.,,,"Spanish Phase 4, Units 1-30 (2010)",8
554,SP,978-1-4423-5040-3,Spanish 4,26,0:01:43,0:01:45,01R,30,M,Me siento mejor.,3,S,"Spanish Phase 4, Units 1-30 (2010)",8
555,SP,978-1-4423-5040-3,Spanish 4,26,0:03:49,0:03:50,02Q,49,N,Really?,,,"Spanish Phase 4, Units 1-30 (2010)",7
556,SP,978-1-4423-5040-3,Spanish 4,26,0:04:01,0:04:02,02R,52,F,¿De veras?,2,Q,"Spanish Phase 4, Units 1-30 (2010)",7
557,SP,978-1-4423-5040-3,Spanish 4,26,0:04:18,0:04:19,03Q,54,N,I didn’t know that.,,,"Spanish Phase 4, Units 1-30 (2010)",7
558,SP,978-1-4423-5040-3,Spanish 4,26,0:04:24,0:04:26,03R,55,F,No lo sabía.,3,S,"Spanish Phase 4, Units 1-30 (2010)",7
559,SP,978-1-4423-5040-3,Spanish 4,26,0:10:00,0:10:03,04Q,99,N,We talked a long time about marketing.,,,"Spanish Phase 4, Units 1-30 (2010)","17,20"
560,SP,978-1-4423-5040-3,Spanish 4,26,0:10:07,0:10:10,04R,100,M,Hablamos mucho tiempo de mercadeo.,5,S,"Spanish Phase 4, Units 1-30 (2010)","17,20"
561,SP,978-1-4423-5040-3,Spanish 4,26,0:12:30,0:12:32,05Q,121,N,I have to do some errands.,,,"Spanish Phase 4, Units 1-30 (2010)",9
562,SP,978-1-4423-5040-3,Spanish 4,26,0:12:35,0:12:37,05R,122,F,Tengo que hacer unos mandados.,5,S,"Spanish Phase 4, Units 1-30 (2010)",9
563,SP,978-1-4423-5040-3,Spanish 4,26,0:13:41,0:13:43,06Q,130,N,And I want to go to the market.,,,"Spanish Phase 4, Units 1-30 (2010)",14
564,SP,978-1-4423-5040-3,Spanish 4,26,0:13:47,0:13:49,06R,131,F,Y quiero ir al mercado.,4,S,"Spanish Phase 4, Units 1-30 (2010)",14
565,SP,978-1-4423-5040-3,Spanish 4,26,0:14:25,0:14:28,07Q,136,N,It’s good weather for doing some errands.,,,"Spanish Phase 4, Units 1-30 (2010)",19
566,SP,978-1-4423-5040-3,Spanish 4,26,0:14:33,0:14:36,07R,137,F,Hace buen tiempo para hacer unos mandados.,7,S,"Spanish Phase 4, Units 1-30 (2010)",19
567,SP,978-1-4423-5040-3,Spanish 4,26,0:16:31,0:16:34,08Q,153,N,I’m going to buy mangoes and pineapple at the market.,,,"Spanish Phase 4, Units 1-30 (2010)",14
568,SP,978-1-4423-5040-3,Spanish 4,26,0:16:40,0:16:43,08R,154,F,Voy a comprar mangos y piña en el mercado.,7,S,"Spanish Phase 4, Units 1-30 (2010)",14
569,SP,978-1-4423-5040-3,Spanish 4,26,0:17:06,0:17:09,09Q,158,N,Do you have time to have lunch together on Friday?,,,"Spanish Phase 4, Units 1-30 (2010)","6,17"
570,SP,978-1-4423-5040-3,Spanish 4,26,0:17:17,0:17:21,09R,160,M,¿Tienes tiempo para almorzar juntos el viernes?,6,Q,"Spanish Phase 4, Units 1-30 (2010)","6,17"
571,SP,978-1-4423-5040-3,Spanish 4,26,0:25:27,0:25:29,10Q,229,N,I also need a new laptop.,,,"Spanish Phase 4, Units 1-30 (2010)",3
572,SP,978-1-4423-5040-3,Spanish 4,26,0:25:35,0:25:38,10R,230,F,Yo también necesito una computadora portátil nueva.,7,S,"Spanish Phase 4, Units 1-30 (2010)",3
573,SP,978-1-4423-5040-3,Spanish 4,27,0:05:08,0:05:11,01Q,55,N,Also there’s a photocopier in the business center.,,,"Spanish Phase 4, Units 1-30 (2010)","18,20"
574,SP,978-1-4423-5040-3,Spanish 4,27,0:05:17,0:05:21,01R,56,F,También hay fotocopiadora en el centro de negocios.,8,S,"Spanish Phase 4, Units 1-30 (2010)","18,20"
575,SP,978-1-4423-5040-3,Spanish 4,27,0:05:42,0:05:43,02Q,60,N,I want to send a fax.,,,"Spanish Phase 4, Units 1-30 (2010)",3
576,SP,978-1-4423-5040-3,Spanish 4,27,0:05:48,0:05:50,02R,61,M,Quiero enviar un fax.,4,S,"Spanish Phase 4, Units 1-30 (2010)",3
577,SP,978-1-4423-5040-3,Spanish 4,27,0:06:26,0:06:28,03Q,66,N,You can send a fax from there.,,,"Spanish Phase 4, Units 1-30 (2010)",3
578,SP,978-1-4423-5040-3,Spanish 4,27,0:06:32,0:06:34,03R,67,F,Puede enviar un fax desde allí.,6,S,"Spanish Phase 4, Units 1-30 (2010)",3
579,SP,978-1-4423-5040-3,Spanish 4,27,0:06:59,0:07:02,04Q,70,N,I want to make copies of some documents.,,,"Spanish Phase 4, Units 1-30 (2010)",3
580,SP,978-1-4423-5040-3,Spanish 4,27,0:07:08,0:07:11,04R,71,M,Quiero sacar copias de unos documentos.,6,S,"Spanish Phase 4, Units 1-30 (2010)",3
581,SP,978-1-4423-5040-3,Spanish 4,27,0:09:53,0:09:55,05Q,91,N,You can order room service.,,,"Spanish Phase 4, Units 1-30 (2010)","6,16,18"
582,SP,978-1-4423-5040-3,Spanish 4,27,0:09:59,0:10:02,05R,93,F,Puede pedir servicio a la habitación.,5,S,"Spanish Phase 4, Units 1-30 (2010)","6,16,18"
583,SP,978-1-4423-5040-3,Spanish 4,27,0:13:18,0:13:20,06Q,120,N,I don’t like mango.,,,"Spanish Phase 4, Units 1-30 (2010)",6
584,SP,978-1-4423-5040-3,Spanish 4,27,0:13:23,0:13:25,06R,121,M,No me gusta el mango.,5,S,"Spanish Phase 4, Units 1-30 (2010)",6
585,SP,978-1-4423-5040-3,Spanish 4,27,0:13:44,0:13:47,07Q,124,N,Were there a lot of people at the market?,,,"Spanish Phase 4, Units 1-30 (2010)",14
586,SP,978-1-4423-5040-3,Spanish 4,27,0:13:51,0:13:53,07R,125,M,¿Había mucha gente en el mercado?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",14
587,SP,978-1-4423-5040-3,Spanish 4,27,0:15:24,0:15:26,08Q,138,N,She’s my cousin who is a lawyer.,,,"Spanish Phase 4, Units 1-30 (2010)",5
588,SP,978-1-4423-5040-3,Spanish 4,27,0:15:30,0:15:32,08R,139,F,Es mi prima que es abogada.,6,S,"Spanish Phase 4, Units 1-30 (2010)",5
589,SP,978-1-4423-5040-3,Spanish 4,27,0:20:42,0:20:43,09Q,179,N,We have a grandson.,,,"Spanish Phase 4, Units 1-30 (2010)",5
590,SP,978-1-4423-5040-3,Spanish 4,27,0:20:45,0:20:47,09R,180,M,Tenemos un nieto.,3,S,"Spanish Phase 4, Units 1-30 (2010)",5
591,SP,978-1-4423-5040-3,Spanish 4,27,0:24:57,0:25:00,10Q,215,N,I want to go to the market to buy fruits.,,,"Spanish Phase 4, Units 1-30 (2010)",14
592,SP,978-1-4423-5040-3,Spanish 4,27,0:25:05,0:25:08,10R,216,F,Quiero ir al mercado a comprar frutas.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
593,SP,978-1-4423-5040-3,Spanish 4,28,0:01:49,0:01:51,01Q,25,N,The computer is down.,,,"Spanish Phase 4, Units 1-30 (2010)",3
594,SP,978-1-4423-5040-3,Spanish 4,28,0:01:55,0:01:58,01R,26,M,La computadora está fallando.,5,S,"Spanish Phase 4, Units 1-30 (2010)",3
595,SP,978-1-4423-5040-3,Spanish 4,28,0:02:03,0:02:05,02Q,27,N,I’m not in a hurry.,,,"Spanish Phase 4, Units 1-30 (2010)",7
596,SP,978-1-4423-5040-3,Spanish 4,28,0:02:07,0:02:09,02R,28,F,No tengo prisa.,3,S,"Spanish Phase 4, Units 1-30 (2010)",7
597,SP,978-1-4423-5040-3,Spanish 4,28,0:05:57,0:05:59,03Q,58,N,Someone can help you with your luggage.,,,"Spanish Phase 4, Units 1-30 (2010)",18
598,SP,978-1-4423-5040-3,Spanish 4,28,0:06:04,0:06:07,03R,59,M,Alguien puede ayudarle con su equipaje.,6,S,"Spanish Phase 4, Units 1-30 (2010)",18
599,SP,978-1-4423-5040-3,Spanish 4,28,0:07:38,0:07:41,04Q,74,N,Did you know that I have a grandson?,,,"Spanish Phase 4, Units 1-30 (2010)",5
600,SP,978-1-4423-5040-3,Spanish 4,28,0:07:44,0:07:47,04R,75,M,¿Sabía que tengo un nieto?,5,Q,"Spanish Phase 4, Units 1-30 (2010)",5
601,SP,978-1-4423-5040-3,Spanish 4,28,0:09:36,0:09:38,05Q,92,N,Congratulations!,,,"Spanish Phase 4, Units 1-30 (2010)","5,13"
602,SP,978-1-4423-5040-3,Spanish 4,28,0:09:41,0:09:42,05R,93,M,¡Felicitaciones!,1,S,"Spanish Phase 4, Units 1-30 (2010)","5,13"
603,SP,978-1-4423-5040-3,Spanish 4,28,0:10:48,0:10:51,06Q,104,N,My younger granddaughter is nine months old.,,,"Spanish Phase 4, Units 1-30 (2010)","12,17"
604,SP,978-1-4423-5040-3,Spanish 4,28,0:10:57,0:11:00,06R,105,F,Mi nieta menor tiene nueve meses.,6,S,"Spanish Phase 4, Units 1-30 (2010)","12,17"
605,SP,978-1-4423-5040-3,Spanish 4,28,0:12:08,0:12:10,07Q,113,N,Your grandson is the middle one?,,,"Spanish Phase 4, Units 1-30 (2010)",5
606,SP,978-1-4423-5040-3,Spanish 4,28,0:12:14,0:12:16,07R,115,M,¿Su nieto es él del medio?,6,Q,"Spanish Phase 4, Units 1-30 (2010)",5
607,SP,978-1-4423-5040-3,Spanish 4,28,0:16:12,0:16:15,08Q,151,N,I want to go to the fitness center later.,,,"Spanish Phase 4, Units 1-30 (2010)",17
608,SP,978-1-4423-5040-3,Spanish 4,28,0:16:19,0:16:21,08R,152,F,Quiero ir al gimnasio más tarde.,6,S,"Spanish Phase 4, Units 1-30 (2010)",17
609,SP,978-1-4423-5040-3,Spanish 4,28,0:17:24,0:17:27,09Q,162,N,Did you know that my children are already married?,,,"Spanish Phase 4, Units 1-30 (2010)",5
610,SP,978-1-4423-5040-3,Spanish 4,28,0:17:31,0:17:34,09R,163,F,¿Sabía que mis hijos ya están casados?,7,Q,"Spanish Phase 4, Units 1-30 (2010)",5
611,SP,978-1-4423-5040-3,Spanish 4,28,0:20:25,0:20:27,10Q,189,N,This is my older grandson.,,,"Spanish Phase 4, Units 1-30 (2010)",5
612,SP,978-1-4423-5040-3,Spanish 4,28,0:20:31,0:20:33,10R,190,M,Éste es mi nieto mayor.,5,S,"Spanish Phase 4, Units 1-30 (2010)",5
613,SP,978-1-4423-5040-3,Spanish 4,29,0:03:51,0:03:54,01Q,47,N,It’s also located on the fourth floor.,,,"Spanish Phase 4, Units 1-30 (2010)","4,12"
614,SP,978-1-4423-5040-3,Spanish 4,29,0:03:57,0:04:00,01R,48,F,También queda en el cuarto piso.,6,S,"Spanish Phase 4, Units 1-30 (2010)","4,12"
615,SP,978-1-4423-5040-3,Spanish 4,29,0:05:32,0:05:33,02Q,64,N,Where are you staying?,,,"Spanish Phase 4, Units 1-30 (2010)",18
616,SP,978-1-4423-5040-3,Spanish 4,29,0:05:35,0:05:37,02R,66,M,¿Dónde se está quedando?,4,Q,"Spanish Phase 4, Units 1-30 (2010)",18
617,SP,978-1-4423-5040-3,Spanish 4,29,0:06:59,0:07:02,03Q,78,N,In the lobby there’s a large aquarium.,,,"Spanish Phase 4, Units 1-30 (2010)",9
618,SP,978-1-4423-5040-3,Spanish 4,29,0:07:08,0:07:11,03R,79,F,En el vestíbulo hay un acuario grande.,7,S,"Spanish Phase 4, Units 1-30 (2010)",9
619,SP,978-1-4423-5040-3,Spanish 4,29,0:08:57,0:09:00,04Q,95,N,My children also are grown up.,,,"Spanish Phase 4, Units 1-30 (2010)",5
620,SP,978-1-4423-5040-3,Spanish 4,29,0:09:04,0:09:07,04R,96,M,Mis hijos también están grandes.,5,S,"Spanish Phase 4, Units 1-30 (2010)",5
621,SP,978-1-4423-5040-3,Spanish 4,29,0:13:04,0:13:05,05Q,132,N,I’m going to go shopping.,,,"Spanish Phase 4, Units 1-30 (2010)",14
622,SP,978-1-4423-5040-3,Spanish 4,29,0:13:07,0:13:10,05R,133,M,Voy a ir de compras.,5,S,"Spanish Phase 4, Units 1-30 (2010)",14
623,SP,978-1-4423-5040-3,Spanish 4,29,0:17:27,0:17:30,06Q,167,N,I’m looking for a gift for my older granddaughter.,,,"Spanish Phase 4, Units 1-30 (2010)","5,14"
624,SP,978-1-4423-5040-3,Spanish 4,29,0:17:35,0:17:37,06R,168,M,Busco un regalo para mi nieta mayor.,7,S,"Spanish Phase 4, Units 1-30 (2010)","5,14"
625,SP,978-1-4423-5040-3,Spanish 4,29,0:22:46,0:22:49,07Q,211,N,My younger granddaughter is four months old.,,,"Spanish Phase 4, Units 1-30 (2010)","12,17"
626,SP,978-1-4423-5040-3,Spanish 4,29,0:22:53,0:22:56,07R,212,M,Mi nieta menor tiene cuatro meses.,6,S,"Spanish Phase 4, Units 1-30 (2010)","12,17"
627,SP,978-1-4423-5040-3,Spanish 4,30,0:08:38,0:08:41,01Q,79,N,I want to buy some souvenirs of Mexico.,,,"Spanish Phase 4, Units 1-30 (2010)",14
628,SP,978-1-4423-5040-3,Spanish 4,30,0:08:46,0:08:49,01R,80,M,Quiero comprar unos recuerdos de México.,6,S,"Spanish Phase 4, Units 1-30 (2010)",14
629,SP,978-1-4423-5040-3,Spanish 4,30,0:09:51,0:09:53,02Q,90,N,My nephew likes soccer.,,,"Spanish Phase 4, Units 1-30 (2010)",5
630,SP,978-1-4423-5040-3,Spanish 4,30,0:09:55,0:09:58,02R,91,M,A mi sobrino le gusta el fútbol.,6,S,"Spanish Phase 4, Units 1-30 (2010)",5
631,SP,978-1-4423-5040-3,Spanish 4,30,0:12:55,0:12:58,03Q,114,N,So I’m going to look in a sports store.,,,"Spanish Phase 4, Units 1-30 (2010)",14
632,SP,978-1-4423-5040-3,Spanish 4,30,0:13:05,0:13:09,03R,115,M,Así que voy a mirar en una tienda de artículos deportivos.,10,S,"Spanish Phase 4, Units 1-30 (2010)",14
633,SP,978-1-4423-5040-3,Spanish 4,30,0:15:03,0:15:06,04Q,131,N,A soccer jersey is a good souvenir.,,,"Spanish Phase 4, Units 1-30 (2010)",14
634,SP,978-1-4423-5040-3,Spanish 4,30,0:15:11,0:15:15,04R,132,M,Una camiseta de fútbol es un buen recuerdo.,7,S,"Spanish Phase 4, Units 1-30 (2010)",14
635,SP,978-1-4423-5040-3,Spanish 4,30,0:20:51,0:20:53,05Q,185,N,Soccer is very popular in México.,,,"Spanish Phase 4, Units 1-30 (2010)",1
