"Rec #","Lang","ISBN-13","Course","Unit Num","start","stop","QZ #","line #","spkr","Cue","#of words","Q or S","Course Name (Source)","Skills"
"471","IT","978-1-4423-5037-3","Italian 3","24","0:22:05","0:22:08","08Q","217","N","I do a lot of sports, but I don’t play golf.","","","Italian Phase 3, units 1 - 30 (2004)","1,12"
"472","IT","978-1-4423-5037-3","Italian 3","24","0:22:12","0:22:14","08R","218","F","Faccio molti sport, ma non gioco a golf.","8","S","Italian Phase 3, units 1 - 30 (2004)","1,12"
"473","IT","978-1-4423-5037-3","Italian 3","24","0:22:32","0:22:33","09Q","221","N","Shall we play tennis?","","","Italian Phase 3, units 1 - 30 (2004)","1"
"474","IT","978-1-4423-5037-3","Italian 3","24","0:22:36","0:22:38","09R","222","M","Si gioca a tennis?","4","Q","Italian Phase 3, units 1 - 30 (2004)","1"
"475","IT","978-1-4423-5037-3","Italian 3","24","0:23:26","0:23:28","10Q","228","N","There is a tennis court just nearby.","","","Italian Phase 3, units 1 - 30 (2004)","1,4"
"476","IT","978-1-4423-5037-3","Italian 3","24","0:23:31","0:23:34","10R","229","M","C’è un campo da tennis proprio qui vicino.","8","S","Italian Phase 3, units 1 - 30 (2004)","1,4"
"477","IT","978-1-4423-5037-3","Italian 3","25","0:07:04","0:07:06","01Q","76","N","There are not many golf courses near my house.","","","Italian Phase 3, units 1 - 30 (2004)","1,4,5,12"
"478","IT","978-1-4423-5037-3","Italian 3","25","0:07:11","0:07:14","01R","77","M","Non ci sono molti campi da golf vicino a casa mia.","11","S","Italian Phase 3, units 1 - 30 (2004)","1,4,5,12"
"479","IT","978-1-4423-5037-3","Italian 3","25","0:13:23","0:13:26","02Q","136","N","I would very much like to play tennis today.","","","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"480","IT","978-1-4423-5037-3","Italian 3","25","0:13:29","0:13:31","02R","137","M","Vorrei tanto giocare a tennis oggi.","6","S","Italian Phase 3, units 1 - 30 (2004)","1,12,17"
"481","IT","978-1-4423-5037-3","Italian 3","25","0:14:28","0:14:30","03Q","146","N","I would very much like some mineral water, please.","","","Italian Phase 3, units 1 - 30 (2004)","6,12,13,16"
"482","IT","978-1-4423-5037-3","Italian 3","25","0:14:35","0:14:37","03R","147","M","Vorrei tanto dell’acqua minerale, per favore.","6","S","Italian Phase 3, units 1 - 30 (2004)","6,12,13,16"
"483","IT","978-1-4423-5037-3","Italian 3","25","0:18:53","0:18:54","04Q","186","N","What did he study?","","","Italian Phase 3, units 1 - 30 (2004)","1,20"
"484","IT","978-1-4423-5037-3","Italian 3","25","0:18:56","0:18:57","04R","187","M","Che cosa ha studiato?","4","Q","Italian Phase 3, units 1 - 30 (2004)","1,20"
"485","IT","978-1-4423-5037-3","Italian 3","25","0:20:56","0:20:58","05Q","204","N","He’s looking for a position as a teacher.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"486","IT","978-1-4423-5037-3","Italian 3","25","0:21:00","0:21:02","05R","205","F","Cerca un posto di professore.","5","S","Italian Phase 3, units 1 - 30 (2004)","20"
"487","IT","978-1-4423-5037-3","Italian 3","25","0:21:28","0:21:30","06Q","209","N","A position as a teacher of art history.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"488","IT","978-1-4423-5037-3","Italian 3","25","0:21:37","0:21:39","06R","210","F","Un posto di professore di storia dell’arte.","7","S","Italian Phase 3, units 1 - 30 (2004)","20"
"489","IT","978-1-4423-5037-3","Italian 3","25","0:22:14","0:22:16","07Q","215","N","He would really like to teach art.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"490","IT","978-1-4423-5037-3","Italian 3","25","0:22:20","0:22:22","07R","216","F","Vorrebbe tanto insegnare arte.","4","S","Italian Phase 3, units 1 - 30 (2004)","20"
"491","IT","978-1-4423-5037-3","Italian 3","25","0:25:03","0:25:05","08Q","239","N","She’s taking a professional training course.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"492","IT","978-1-4423-5037-3","Italian 3","25","0:25:10","0:25:13","08R","240","F","Sta seguendo un corso di formazione professionale.","7","S","Italian Phase 3, units 1 - 30 (2004)","18"
"493","IT","978-1-4423-5037-3","Italian 3","25","0:28:45","0:28:47","09Q","273","N","What type of job is she looking for?","","","Italian Phase 3, units 1 - 30 (2004)","20"
"494","IT","978-1-4423-5037-3","Italian 3","25","0:28:50","0:28:51","09R","274","M","Che tipo di lavoro cerca?","5","Q","Italian Phase 3, units 1 - 30 (2004)","20"
"495","IT","978-1-4423-5037-3","Italian 3","25","0:30:08","0:30:11","10Q","287","N","She has always wanted to be a teacher in a high school.","","","Italian Phase 3, units 1 - 30 (2004)","5,20"
"496","IT","978-1-4423-5037-3","Italian 3","25","0:30:15","0:30:18","10R","288","F","Ha sempre voluto essere professoressa in un liceo.","8","S","Italian Phase 3, units 1 - 30 (2004)","5,20"
"497","IT","978-1-4423-5037-3","Italian 3","26","0:04:26","0:04:28","01Q","53","N","She’s looking for a new job.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"498","IT","978-1-4423-5037-3","Italian 3","26","0:04:31","0:04:33","01R","54","F","Cerca un nuovo lavoro.","4","S","Italian Phase 3, units 1 - 30 (2004)","20"
"499","IT","978-1-4423-5037-3","Italian 3","26","0:04:36","0:04:38","02Q","55","N","My son is taking a course of art history.","","","Italian Phase 3, units 1 - 30 (2004)","1,5"
"500","IT","978-1-4423-5037-3","Italian 3","26","0:04:43","0:04:46","02R","56","F","Mio figlio sta seguendo un corso di storia dell’arte.","9","S","Italian Phase 3, units 1 - 30 (2004)","1,5"
"501","IT","978-1-4423-5037-3","Italian 3","26","0:20:22","0:20:23","03Q","201","N","Here’s the key of the room.","","","Italian Phase 3, units 1 - 30 (2004)","4,16,18"
"502","IT","978-1-4423-5037-3","Italian 3","26","0:20:27","0:20:28","03R","202","F","Ecco la chiave della camera.","5","S","Italian Phase 3, units 1 - 30 (2004)","4,16,18"
"503","IT","978-1-4423-5037-3","Italian 3","26","0:20:50","0:20:52","04Q","206","N","My bags are still in the car.","","","Italian Phase 3, units 1 - 30 (2004)","5,18"
"504","IT","978-1-4423-5037-3","Italian 3","26","0:20:56","0:20:58","04R","207","M","I miei bagagli sono ancora nella macchina.","7","S","Italian Phase 3, units 1 - 30 (2004)","5,18"
"505","IT","978-1-4423-5037-3","Italian 3","26","0:21:25","0:21:26","05Q","211","N","Where can I park the car?","","","Italian Phase 3, units 1 - 30 (2004)","4,18"
"506","IT","978-1-4423-5037-3","Italian 3","26","0:21:29","0:21:31","05R","212","M","Dove posso parcheggiare la macchina?","5","Q","Italian Phase 3, units 1 - 30 (2004)","4,18"
"507","IT","978-1-4423-5037-3","Italian 3","26","0:22:21","0:22:23","06Q","220","N","The valet can park the car.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"508","IT","978-1-4423-5037-3","Italian 3","26","0:22:26","0:22:28","06R","221","F","Il valletto può parcheggiare la macchina.","6","S","Italian Phase 3, units 1 - 30 (2004)","18"
"509","IT","978-1-4423-5037-3","Italian 3","26","0:22:56","0:22:57","07Q","225","N","Your room is the number thirty-five.","","","Italian Phase 3, units 1 - 30 (2004)","12,18"
"510","IT","978-1-4423-5037-3","Italian 3","26","0:23:02","0:23:04","07R","226","F","La Sua camera è la numero trentacinque.","7","S","Italian Phase 3, units 1 - 30 (2004)","12,18"
"511","IT","978-1-4423-5037-3","Italian 3","26","0:23:46","0:23:47","08Q","233","N","When will the room be ready?","","","Italian Phase 3, units 1 - 30 (2004)","16,18"
"512","IT","978-1-4423-5037-3","Italian 3","26","0:23:53","0:23:55","08R","234","M","Quando sarà pronta la camera?","5","Q","Italian Phase 3, units 1 - 30 (2004)","16,18"
"513","IT","978-1-4423-5037-3","Italian 3","26","0:24:57","0:24:59","09Q","245","N","Someone can help you with your luggage.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"514","IT","978-1-4423-5037-3","Italian 3","26","0:25:01","0:25:04","09R","246","F","Qualcuno La puó aiutare con i Suoi bagagli.","8","S","Italian Phase 3, units 1 - 30 (2004)","18"
"515","IT","978-1-4423-5037-3","Italian 3","26","0:25:43","0:25:44","10Q","253","N","That would be great.","","","Italian Phase 3, units 1 - 30 (2004)","16"
"516","IT","978-1-4423-5037-3","Italian 3","26","0:25:47","0:25:48","10R","254","M","Sarebbe fantastico.","2","S","Italian Phase 3, units 1 - 30 (2004)","16"
"517","IT","978-1-4423-5037-3","Italian 3","27","0:05:08","0:05:10","01Q","60","N","I have reserved a room.","","","Italian Phase 3, units 1 - 30 (2004)","16,18"
"518","IT","978-1-4423-5037-3","Italian 3","27","0:05:13","0:05:15","01R","61","M","Ho prenotato una camera.","4","S","Italian Phase 3, units 1 - 30 (2004)","16,18"
"519","IT","978-1-4423-5037-3","Italian 3","27","0:05:23","0:05:25","02Q","62","N","You have reserved a room for three days.","","","Italian Phase 3, units 1 - 30 (2004)","12"
"520","IT","978-1-4423-5037-3","Italian 3","27","0:05:31","0:05:33","02R","63","F","Ha prenotato una camera per tre giorni.","7","S","Italian Phase 3, units 1 - 30 (2004)","12"
"521","IT","978-1-4423-5037-3","Italian 3","27","0:09:59","0:10:01","03Q","106","N","Where is the key for your car?","","","Italian Phase 3, units 1 - 30 (2004)","4,18"
"522","IT","978-1-4423-5037-3","Italian 3","27","0:10:04","0:10:06","03R","107","F","Dov’è la chiave per la Sua macchina?","7","Q","Italian Phase 3, units 1 - 30 (2004)","4,18"
"523","IT","978-1-4423-5037-3","Italian 3","27","0:15:39","0:15:41","04Q","160","N","I’d like to open an account.","","","Italian Phase 3, units 1 - 30 (2004)","11"
"524","IT","978-1-4423-5037-3","Italian 3","27","0:15:45","0:15:47","04R","161","F","Vorrei aprire un conto.","4","S","Italian Phase 3, units 1 - 30 (2004)","11"
"525","IT","978-1-4423-5037-3","Italian 3","27","0:16:59","0:17:01","05Q","173","N","What type of account do you want to open?","","","Italian Phase 3, units 1 - 30 (2004)","11"
"526","IT","978-1-4423-5037-3","Italian 3","27","0:17:05","0:17:07","05R","174","M","Che tipo di conto vuole aprire?","6","Q","Italian Phase 3, units 1 - 30 (2004)","11"
"527","IT","978-1-4423-5037-3","Italian 3","27","0:18:13","0:18:14","06Q","184","N","Do you have an I.D.?","","","Italian Phase 3, units 1 - 30 (2004)","16,18"
"528","IT","978-1-4423-5037-3","Italian 3","27","0:18:17","0:18:18","06R","185","M","Ha un documento?","3","Q","Italian Phase 3, units 1 - 30 (2004)","16,18"
"529","IT","978-1-4423-5037-3","Italian 3","27","0:18:45","0:18:46","07Q","189","N","Do you have the passport?","","","Italian Phase 3, units 1 - 30 (2004)","16"
"530","IT","978-1-4423-5037-3","Italian 3","27","0:18:49","0:18:50","07R","190","M","Ha il passaporto?","3","Q","Italian Phase 3, units 1 - 30 (2004)","16"
"531","IT","978-1-4423-5037-3","Italian 3","27","0:20:03","0:20:04","08Q","199","N","My pen doesn’t work.","","","Italian Phase 3, units 1 - 30 (2004)","3,20"
"532","IT","978-1-4423-5037-3","Italian 3","27","0:20:10","0:20:11","08R","200","F","La mia penna non funziona.","5","S","Italian Phase 3, units 1 - 30 (2004)","3,20"
"533","IT","978-1-4423-5037-3","Italian 3","27","0:22:14","0:22:15","09Q","219","N","Where do I have to sign?","","","Italian Phase 3, units 1 - 30 (2004)","4"
"534","IT","978-1-4423-5037-3","Italian 3","27","0:22:18","0:22:20","09R","220","F","Dove devo firmare?","3","Q","Italian Phase 3, units 1 - 30 (2004)","4"
"535","IT","978-1-4423-5037-3","Italian 3","27","0:24:10","0:24:11","10Q","238","N","Here is your checking account number.","","","Italian Phase 3, units 1 - 30 (2004)","11,12"
"536","IT","978-1-4423-5037-3","Italian 3","27","0:24:13","0:24:15","10R","239","M","Ecco il Suo numero di conto corrente.","7","S","Italian Phase 3, units 1 - 30 (2004)","11,12"
"537","IT","978-1-4423-5037-3","Italian 3","27","0:25:48","0:25:49","11Q","254","N","Sign here at the top, please.","","","Italian Phase 3, units 1 - 30 (2004)","4,13"
"538","IT","978-1-4423-5037-3","Italian 3","27","0:25:53","0:25:55","11R","255","M","Firmi qui sopra, per favore.","5","S","Italian Phase 3, units 1 - 30 (2004)","4,13"
"539","IT","978-1-4423-5037-3","Italian 3","27","0:28:05","0:28:07","12Q","278","N","Sign here at the bottom, please.","","","Italian Phase 3, units 1 - 30 (2004)","4,13"
"540","IT","978-1-4423-5037-3","Italian 3","27","0:28:10","0:28:12","12R","279","M","Firmi qui sotto, per favore.","5","S","Italian Phase 3, units 1 - 30 (2004)","4,13"
"541","IT","978-1-4423-5037-3","Italian 3","28","0:04:48","0:04:51","01Q","54","N","I’m sorry that your room is not ready.","","","Italian Phase 3, units 1 - 30 (2004)","13,16,18"
"542","IT","978-1-4423-5037-3","Italian 3","28","0:04:55","0:04:57","01R","55","F","Mi dispiace che la Sua camera non è pronta.","9","S","Italian Phase 3, units 1 - 30 (2004)","13,16,18"
"543","IT","978-1-4423-5037-3","Italian 3","28","0:05:01","0:05:03","02Q","56","N","It will be ready in ten minutes.","","","Italian Phase 3, units 1 - 30 (2004)","12,17"
"544","IT","978-1-4423-5037-3","Italian 3","28","0:05:08","0:05:09","02R","57","F","Sarà pronta fra dieci minuti.","5","S","Italian Phase 3, units 1 - 30 (2004)","12,17"
"545","IT","978-1-4423-5037-3","Italian 3","28","0:13:59","0:14:01","03Q","142","N","The next conference will be Wednesday.","","","Italian Phase 3, units 1 - 30 (2004)","17,20"
"546","IT","978-1-4423-5037-3","Italian 3","28","0:14:05","0:14:08","03R","143","F","La prossima conferenza sarà mercoledì.","5","S","Italian Phase 3, units 1 - 30 (2004)","17,20"
"547","IT","978-1-4423-5037-3","Italian 3","28","0:14:45","0:14:46","04Q","149","N","I’m going abroad.","","","Italian Phase 3, units 1 - 30 (2004)","18"
"548","IT","978-1-4423-5037-3","Italian 3","28","0:14:50","0:14:51","04R","150","M","Andrò all’estero.","2","S","Italian Phase 3, units 1 - 30 (2004)","18"
"549","IT","978-1-4423-5037-3","Italian 3","28","0:16:01","0:16:03","05Q","160","N","I have an appointment with a customer.","","","Italian Phase 3, units 1 - 30 (2004)","20"
"550","IT","978-1-4423-5037-3","Italian 3","28","0:16:06","0:16:08","05R","161","M","Ho un appuntamento con un cliente.","6","S","Italian Phase 3, units 1 - 30 (2004)","20"
"551","IT","978-1-4423-5037-3","Italian 3","28","0:17:06","0:17:08","06Q","171","N","We cannot change the date of the conference.","","","Italian Phase 3, units 1 - 30 (2004)","17,20"
"552","IT","978-1-4423-5037-3","Italian 3","28","0:17:13","0:17:15","06R","172","F","Non possiamo cambiare la data della conferenza.","7","S","Italian Phase 3, units 1 - 30 (2004)","17,20"
"553","IT","978-1-4423-5037-3","Italian 3","28","0:22:46","0:22:48","07Q","221","N","Can we do a telephone conference?","","","Italian Phase 3, units 1 - 30 (2004)","3,20"
"554","IT","978-1-4423-5037-3","Italian 3","28","0:22:52","0:22:54","07R","222","F","Possiamo fare una conferenza telefonica?","5","Q","Italian Phase 3, units 1 - 30 (2004)","3,20"
"555","IT","978-1-4423-5037-3","Italian 3","28","0:25:14","0:25:16","08Q","242","N","Can we do it at two PM sharp?","","","Italian Phase 3, units 1 - 30 (2004)","12"
"556","IT","978-1-4423-5037-3","Italian 3","28","0:25:20","0:25:23","08R","243","F","Possiamo farla alle quattordici in punto?","6","Q","Italian Phase 3, units 1 - 30 (2004)","12"
"557","IT","978-1-4423-5037-3","Italian 3","29","0:04:18","0:04:19","01Q","52","N","This is the number of your checking account.","","","Italian Phase 3, units 1 - 30 (2004)","3,11,12"
"558","IT","978-1-4423-5037-3","Italian 3","29","0:04:24","0:04:26","01R","53","F","Questo è il numero del Suo conto corrente.","8","S","Italian Phase 3, units 1 - 30 (2004)","3,11,12"
"559","IT","978-1-4423-5037-3","Italian 3","29","0:05:22","0:05:23","02Q","61","N","Goodbye to you.","","","Italian Phase 3, units 1 - 30 (2004)","10,16,18"
"560","IT","978-1-4423-5037-3","Italian 3","29","0:05:27","0:05:28","02R","62","M","ArrivederLa.","1","S","Italian Phase 3, units 1 - 30 (2004)","10,16,18"
"561","IT","978-1-4423-5037-3","Italian 3","29","0:14:12","0:14:13","03Q","139","N","Is everything ready?","","","Italian Phase 3, units 1 - 30 (2004)","7,16"
"562","IT","978-1-4423-5037-3","Italian 3","29","0:14:15","0:14:17","03R","140","M","È tutto pronto?","3","Q","Italian Phase 3, units 1 - 30 (2004)","7,16"
"563","IT","978-1-4423-5037-3","Italian 3","29","0:15:28","0:15:29","04Q","150","N","I think that everything is ready.","","","Italian Phase 3, units 1 - 30 (2004)","7"
"564","IT","978-1-4423-5037-3","Italian 3","29","0:15:32","0:15:34","04R","151","F","Penso che tutto è pronto.","5","S","Italian Phase 3, units 1 - 30 (2004)","7"
"565","IT","978-1-4423-5037-3","Italian 3","29","0:15:48","0:15:50","05Q","154","N","I cannot tell you about the conference.","","","Italian Phase 3, units 1 - 30 (2004)","3,20"
"566","IT","978-1-4423-5037-3","Italian 3","29","0:15:53","0:15:55","05R","155","F","Non posso dirLe della conferenza.","5","S","Italian Phase 3, units 1 - 30 (2004)","3,20"
"567","IT","978-1-4423-5037-3","Italian 3","29","0:16:43","0:16:45","06Q","162","N","Who will go to the conference from our office?","","","Italian Phase 3, units 1 - 30 (2004)","20"
"568","IT","978-1-4423-5037-3","Italian 3","29","0:16:46","0:16:48","06R","163","M","Chi andrà alla conferenza dal nostro ufficio?","7","Q","Italian Phase 3, units 1 - 30 (2004)","20"
"569","IT","978-1-4423-5037-3","Italian 3","29","0:17:58","0:17:59","07Q","174","N","I know that he will not go.","","","Italian Phase 3, units 1 - 30 (2004)","9,18"
"570","IT","978-1-4423-5037-3","Italian 3","29","0:18:02","0:18:03","07R","175","F","So che non andrà.","4","S","Italian Phase 3, units 1 - 30 (2004)","9,18"
"571","IT","978-1-4423-5037-3","Italian 3","29","0:22:54","0:22:56","08Q","219","N","I didn’t hear what you said.","","","Italian Phase 3, units 1 - 30 (2004)","3"
"572","IT","978-1-4423-5037-3","Italian 3","29","0:22:59","0:23:01","08R","220","M","Non ho capito quello che ha detto.","7","S","Italian Phase 3, units 1 - 30 (2004)","3"
"573","IT","978-1-4423-5037-3","Italian 3","29","0:24:00","0:24:03","09Q","230","N","It’s more expensive in the United States than in Italy.","","","Italian Phase 3, units 1 - 30 (2004)","14,18"
"574","IT","978-1-4423-5037-3","Italian 3","29","0:24:09","0:24:12","09R","231","M","È più caro negli Stati Uniti che in Italia.","9","S","Italian Phase 3, units 1 - 30 (2004)","14,18"
"575","IT","978-1-4423-5037-3","Italian 3","29","0:28:02","0:28:05","10Q","264","N","I said that my son has an Italian girlfriend.","","","Italian Phase 3, units 1 - 30 (2004)","3,5"
"576","IT","978-1-4423-5037-3","Italian 3","29","0:28:10","0:28:12","10R","265","M","Ho detto che mio figlio ha una ragazza italiana.","9","S","Italian Phase 3, units 1 - 30 (2004)","3,5"
"577","IT","978-1-4423-5037-3","Italian 3","30","0:07:49","0:07:50","01Q","83","N","We can do it splendidly.","","","Italian Phase 3, units 1 - 30 (2004)","1"
"578","IT","978-1-4423-5037-3","Italian 3","30","0:07:54","0:07:56","01R","84","F","Possiamo farla splendidamente.","3","S","Italian Phase 3, units 1 - 30 (2004)","1"
"579","IT","978-1-4423-5037-3","Italian 3","30","0:09:05","0:09:07","02Q","95","N","I can’t find the keys.","","","Italian Phase 3, units 1 - 30 (2004)","7"
"580","IT","978-1-4423-5037-3","Italian 3","30","0:09:10","0:09:11","02R","96","F","Non posso trovare le chiavi.","5","S","Italian Phase 3, units 1 - 30 (2004)","7"
"581","IT","978-1-4423-5037-3","Italian 3","30","0:09:43","0:09:44","03Q","101","N","Where did you look for them?","","","Italian Phase 3, units 1 - 30 (2004)","4"
"582","IT","978-1-4423-5037-3","Italian 3","30","0:09:47","0:09:48","03R","102","M","Dove le hai cercate?","4","Q","Italian Phase 3, units 1 - 30 (2004)","4"
"583","IT","978-1-4423-5037-3","Italian 3","30","0:13:16","0:13:18","04Q","134","N","Here is some bread and some cheese.","","","Italian Phase 3, units 1 - 30 (2004)","6"
"584","IT","978-1-4423-5037-3","Italian 3","30","0:13:22","0:13:23","04R","135","M","Ecco del pane e del formaggio.","6","S","Italian Phase 3, units 1 - 30 (2004)","6"
"585","IT","978-1-4423-5037-3","Italian 3","30","0:13:44","0:13:45","05Q","137","N","Are you hungry?","","","Italian Phase 3, units 1 - 30 (2004)","6,16"
"586","IT","978-1-4423-5037-3","Italian 3","30","0:13:49","0:13:50","05R","138","M","Ha fame?","2","Q","Italian Phase 3, units 1 - 30 (2004)","6,16"
"587","IT","978-1-4423-5037-3","Italian 3","30","0:16:35","0:16:37","06Q","163","N","When can I speak to him?","","","Italian Phase 3, units 1 - 30 (2004)","3,10,15,16"
"588","IT","978-1-4423-5037-3","Italian 3","30","0:16:39","0:16:41","06R","164","M","Quando posso parlargli?","3","Q","Italian Phase 3, units 1 - 30 (2004)","3,10,15,16"
"589","IT","978-1-4423-5037-3","Italian 3","30","0:21:17","0:21:19","07Q","205","N","I have an apartment of three rooms.","","","Italian Phase 3, units 1 - 30 (2004)","12,14"
"590","IT","978-1-4423-5037-3","Italian 3","30","0:21:23","0:21:25","07R","206","F","Ho un appartamento di tre stanze.","6","S","Italian Phase 3, units 1 - 30 (2004)","12,14"
"591","IT","978-1-4423-5037-3","Italian 3","30","0:22:30","0:22:31","08Q","215","N","Your apartment is very elegant.","","","Italian Phase 3, units 1 - 30 (2004)","9"
"592","IT","978-1-4423-5037-3","Italian 3","30","0:22:34","0:22:37","08R","216","M","Il Suo appartamento è molto elegante.","6","S","Italian Phase 3, units 1 - 30 (2004)","9"
"593","IT","978-1-4423-5037-3","Italian 3","30","0:22:54","0:22:54","09Q","218","N","It’s perfect.","","","Italian Phase 3, units 1 - 30 (2004)","16"
"594","IT","978-1-4423-5037-3","Italian 3","30","0:22:57","0:22:58","09R","219","M","È perfetto.","2","S","Italian Phase 3, units 1 - 30 (2004)","16"
"595","IT","978-1-4423-5037-3","Italian 3","30","0:25:08","0:25:10","10Q","237","N","There’s some red wine on the kitchen table.","","","Italian Phase 3, units 1 - 30 (2004)","6"
"596","IT","978-1-4423-5037-3","Italian 3","30","0:25:14","0:25:17","10R","238","F","C’è del vino rosso sul tavolo della cucina.","8","S","Italian Phase 3, units 1 - 30 (2004)","6"
