Rec #,Lang ,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
517,GK,Greek 2,26,,05Q,N,So I often play together with her.,,9781797115382_Greek_2_QZ_517.mp3,9781442320246,9781797115382,1
518,GK,Greek 2,26,,05R,F,Λοιπόν συχνά παίζω μαζί της.,Lipón sichná pézo mazí tis.,9781797115382_Greek_2_QZ_518.mp3,9781442320246,9781797115382,1
519,GK,Greek 2,26,,06Q,N,I often play tennis together with her.,,9781797115382_Greek_2_QZ_519.mp3,9781442320246,9781797115382,1
520,GK,Greek 2,26,,06R,M,Συχνά παίζω τέννις μαζί της.,Sichná pézo ténnis mazí tis.,9781797115382_Greek_2_QZ_520.mp3,9781442320246,9781797115382,1
521,GK,Greek 2,26,,07Q,N,"You play tennis, don’t you?",,9781797115382_Greek_2_QZ_521.mp3,9781442320246,9781797115382,1
522,GK,Greek 2,26,,07R,M,"Παίζεις τέννις, έτσι δεν είναι;","Pézis ténnis, étsi then íne?",9781797115382_Greek_2_QZ_522.mp3,9781442320246,9781797115382,1
523,GK,Greek 2,26,,08Q,N,Better than I.,,9781797115382_Greek_2_QZ_523.mp3,9781442320246,9781797115382,1
524,GK,Greek 2,26,,08R,M,Καλύτερα από μένα.,Kalítera apó ména.,9781797115382_Greek_2_QZ_524.mp3,9781442320246,9781797115382,1
525,GK,Greek 2,26,,09Q,N,There’s a good film at four.,,9781797115382_Greek_2_QZ_525.mp3,9781442320246,9781797115382,12
526,GK,Greek 2,26,,09R,M,Έχει ένα καλό έργο στις τέσσερις.,Echi éna kaló érgo stis téseris.,9781797115382_Greek_2_QZ_526.mp3,9781442320246,9781797115382,12
527,GK,Greek 2,26,,10Q,N,It’s already quarter after three.,,9781797115382_Greek_2_QZ_527.mp3,9781442320246,9781797115382,"12,16,17"
528,GK,Greek 2,26,,10R,M,Eίναι κιόλας τρεις και τέταρτο.,Ine kiólas tris ke tétarto.,9781797115382_Greek_2_QZ_528.mp3,9781442320246,9781797115382,"12,16,17"
529,GK,Greek 2,27,,01Q,N,I’d like to buy these books.,,9781797115382_Greek_2_QZ_529.mp3,9781442320246,9781797115382,14
530,GK,Greek 2,27,,01R,F,Θα ήθελα να αγοράσω αυτά τα βιβλία.,Tha íthela na agoráso aftá ta vivlía.,9781797115382_Greek_2_QZ_530.mp3,9781442320246,9781797115382,14
531,GK,Greek 2,27,,02Q,N,And this for my daughter.,,9781797115382_Greek_2_QZ_531.mp3,9781442320246,9781797115382,5
532,GK,Greek 2,27,,02R,F,Kαι αυτό για την κόρη μου.,Ke aftó gia tin kóri mou.,9781797115382_Greek_2_QZ_532.mp3,9781442320246,9781797115382,5
533,GK,Greek 2,27,,03Q,N,How much does this book cost?,,9781797115382_Greek_2_QZ_533.mp3,9781442320246,9781797115382,14
534,GK,Greek 2,27,,03R,F,Πόσο κάνει αυτό το βιβλίο;,Póso káni aftó to vivlío?,9781797115382_Greek_2_QZ_534.mp3,9781442320246,9781797115382,14
535,GK,Greek 2,27,,04Q,N,And another book for my son.,,9781797115382_Greek_2_QZ_535.mp3,9781442320246,9781797115382,5
536,GK,Greek 2,27,,04R,F,Και άλλο ένα βιβλίο για το γιο μου.,Ke állo éna vivlío gia to gio mou.,9781797115382_Greek_2_QZ_536.mp3,9781442320246,9781797115382,5
537,GK,Greek 2,27,,05Q,N,In order to exchange some money.,,9781797115382_Greek_2_QZ_537.mp3,9781442320246,9781797115382,"11,16"
538,GK,Greek 2,27,,05R,F,Για να αλλάξω μερικά λεφτά.,Gia na allákso meriká leftá.,9781797115382_Greek_2_QZ_538.mp3,9781442320246,9781797115382,"11,16"
539,GK,Greek 2,27,,06Q,N,"No, after the meeting.",,9781797115382_Greek_2_QZ_539.mp3,9781442320246,9781797115382,20
540,GK,Greek 2,27,,06R,M,"Όχι, μετά τη συνάντηση.","Ochi, metá ti sinándisi.",9781797115382_Greek_2_QZ_540.mp3,9781442320246,9781797115382,20
541,GK,Greek 2,27,,07Q,N,I’m going to the bank.,,9781797115382_Greek_2_QZ_541.mp3,9781442320246,9781797115382,"11,16"
542,GK,Greek 2,27,,07R,M,Πάω στην τράπεζα.,Páo stin trápeza.,9781797115382_Greek_2_QZ_542.mp3,9781442320246,9781797115382,"11,16"
543,GK,Greek 2,27,,08Q,N,What are their names?,,9781797115382_Greek_2_QZ_543.mp3,9781442320246,9781797115382,10
544,GK,Greek 2,27,,08R,M,Πως τους λένε;,Pos tous léne?,9781797115382_Greek_2_QZ_544.mp3,9781442320246,9781797115382,10
545,GK,Greek 2,27,,09Q,N,I have to exchange some money.,,9781797115382_Greek_2_QZ_545.mp3,9781442320246,9781797115382,11
546,GK,Greek 2,27,,09R,M,Πρέπει να αλλάξω μερικά λεφτά.,Prépei na allákso meriká leftá.,9781797115382_Greek_2_QZ_546.mp3,9781442320246,9781797115382,11
547,GK,Greek 2,27,,10Q,N,I’d like to see her again.,,9781797115382_Greek_2_QZ_547.mp3,9781442320246,9781797115382,7
548,GK,Greek 2,27,,10R,M,Θα ήθελα να την ξαναδώ.,Tha íthela na tin ksanathó.,9781797115382_Greek_2_QZ_548.mp3,9781442320246,9781797115382,7
549,GK,Greek 2,28,,01Q,N,Are you going right now? (informal),,9781797115382_Greek_2_QZ_549.mp3,9781442320246,9781797115382,18
550,GK,Greek 2,28,,01R,F,Πας τώρα αμέσως;,Pas tóra amésos?,9781797115382_Greek_2_QZ_550.mp3,9781442320246,9781797115382,18
551,GK,Greek 2,28,,02Q,N,We played a lot of tennis.,,9781797115382_Greek_2_QZ_551.mp3,9781442320246,9781797115382,1
552,GK,Greek 2,28,,02R,F,Παίξαμε πολύ τέννις.,Péksame polí ténnis.,9781797115382_Greek_2_QZ_552.mp3,9781442320246,9781797115382,1
553,GK,Greek 2,28,,03Q,N,I’m going to take the train.,,9781797115382_Greek_2_QZ_553.mp3,9781442320246,9781797115382,18
554,GK,Greek 2,28,,03R,F,Θα πάρω το τρένο.,Tha páro to tréno.,9781797115382_Greek_2_QZ_554.mp3,9781442320246,9781797115382,18
555,GK,Greek 2,28,,04Q,N,Are you going to take the plane?,,9781797115382_Greek_2_QZ_555.mp3,9781442320246,9781797115382,18
556,GK,Greek 2,28,,04R,F,Θα πάρεις το αεροπλάνο;,Tha páris to aeropláno?,9781797115382_Greek_2_QZ_556.mp3,9781442320246,9781797115382,18
557,GK,Greek 2,28,,05Q,N,I went there last January.,,9781797115382_Greek_2_QZ_557.mp3,9781442320246,9781797115382,"17,18"
558,GK,Greek 2,28,,05R,F,Πήγα εκεί τον περασμένο Ιανουάριο.,Píga ekí ton perasméno Ianouário.,9781797115382_Greek_2_QZ_558.mp3,9781442320246,9781797115382,"17,18"
559,GK,Greek 2,28,,06Q,N,I prefer to take the train.,,9781797115382_Greek_2_QZ_559.mp3,9781442320246,9781797115382,18
560,GK,Greek 2,28,,06R,M,Προτιμώ να πάρω το τρένο.,Protimó na páro to tréno.,9781797115382_Greek_2_QZ_560.mp3,9781442320246,9781797115382,18
561,GK,Greek 2,28,,07Q,N,I’m going to see again some friends.,,9781797115382_Greek_2_QZ_561.mp3,9781442320246,9781797115382,5
562,GK,Greek 2,28,,07R,M,Θα ξαναδώ μερικούς φίλους.,Tha ksanathó merikoús fílous.,9781797115382_Greek_2_QZ_562.mp3,9781442320246,9781797115382,5
563,GK,Greek 2,28,,08Q,N,We went there last week.,,9781797115382_Greek_2_QZ_563.mp3,9781442320246,9781797115382,18
564,GK,Greek 2,28,,08R,M,Πήγαμε εκεί την περασμένη εβδομάδα.,Pígame ekí tin perasméni evthomátha.,9781797115382_Greek_2_QZ_564.mp3,9781442320246,9781797115382,18
565,GK,Greek 2,28,,09Q,N,I’m not taking the train.,,9781797115382_Greek_2_QZ_565.mp3,9781442320246,9781797115382,18
566,GK,Greek 2,28,,09R,M,Δεν παίρνω το τρένο.,Then pérno to tréno.,9781797115382_Greek_2_QZ_566.mp3,9781442320246,9781797115382,18
567,GK,Greek 2,28,,10Q,N,"Last week, we went to Chania.",,9781797115382_Greek_2_QZ_567.mp3,9781442320246,9781797115382,18
568,GK,Greek 2,28,,10R,M,"Την περασμένη εβδομάδα, πήγαμε στα Χανιά.","Tin perasméni evthomátha, pígame sta Chaniá.",9781797115382_Greek_2_QZ_568.mp3,9781442320246,9781797115382,18
569,GK,Greek 2,29,,01Q,N,A friend of mine lives there. (m),,9781797115382_Greek_2_QZ_569.mp3,9781442320246,9781797115382,5
570,GK,Greek 2,29,,01R,F,Ένας φίλος μου μένει εκεί.,Enas fílos mou méni ekí.,9781797115382_Greek_2_QZ_570.mp3,9781442320246,9781797115382,5
571,GK,Greek 2,29,,02Q,N,How are you getting there?,,9781797115382_Greek_2_QZ_571.mp3,9781442320246,9781797115382,18
572,GK,Greek 2,29,,02R,F,Με τι πας;,Me ti pas?,9781797115382_Greek_2_QZ_572.mp3,9781442320246,9781797115382,18
573,GK,Greek 2,29,,03Q,N,"Here you are, today’s newspaper.",,9781797115382_Greek_2_QZ_573.mp3,9781442320246,9781797115382,7
574,GK,Greek 2,29,,03R,F,"Ορίστε, η σημερινή εφημερίδα.","Oríste, i simeriní efimerítha.",9781797115382_Greek_2_QZ_574.mp3,9781442320246,9781797115382,7
575,GK,Greek 2,29,,04Q,N,I’m looking for today’s newspaper.,,9781797115382_Greek_2_QZ_575.mp3,9781442320246,9781797115382,7
576,GK,Greek 2,29,,04R,F,Ψάχνω τη σημερινή εφημερίδα.,Psáchno ti simeriní efimerítha.,9781797115382_Greek_2_QZ_576.mp3,9781442320246,9781797115382,7
577,GK,Greek 2,29,,05Q,N,I’m going to take the plane.,,9781797115382_Greek_2_QZ_577.mp3,9781442320246,9781797115382,18
578,GK,Greek 2,29,,05R,F,Θα πάρω το αεροπλάνο.,Tha páro to aeropláno.,9781797115382_Greek_2_QZ_578.mp3,9781442320246,9781797115382,18
579,GK,Greek 2,29,,06Q,N,I want to buy a wine.,,9781797115382_Greek_2_QZ_579.mp3,9781442320246,9781797115382,"6,14"
580,GK,Greek 2,29,,06R,M,Θέλω να αγοράσω ένα κρασί.,Thélo na agoráso éna krasí.,9781797115382_Greek_2_QZ_580.mp3,9781442320246,9781797115382,"6,14"
581,GK,Greek 2,29,,07Q,N,I want to buy today’s newspaper.,,9781797115382_Greek_2_QZ_581.mp3,9781442320246,9781797115382,14
582,GK,Greek 2,29,,07R,M,Θέλω να αγοράσω μία σημερινή εφημερίδα.,Thélo na agoráso mía simeriní efimerítha.,9781797115382_Greek_2_QZ_582.mp3,9781442320246,9781797115382,14
583,GK,Greek 2,29,,08Q,N,What are you going to do next weekend?,,9781797115382_Greek_2_QZ_583.mp3,9781442320246,9781797115382,"1,17"
584,GK,Greek 2,29,,08R,M,Τι θα κάνεις το επόμενο Σαββατοκύριακο;,Ti tha kánis to epómeno Savvatokíriako?,9781797115382_Greek_2_QZ_584.mp3,9781442320246,9781797115382,"1,17"
585,GK,Greek 2,29,,09Q,N,Sunday late afternoon is all right.,,9781797115382_Greek_2_QZ_585.mp3,9781442320246,9781797115382,17
586,GK,Greek 2,29,,09R,M,Την Κυριακή το απόγευμα είναι εντάξει.,Tin Kiriakí to apógevma íne entáksi.,9781797115382_Greek_2_QZ_586.mp3,9781442320246,9781797115382,17
587,GK,Greek 2,29,,10Q,N,I’m coming back Friday late afternoon.,,9781797115382_Greek_2_QZ_587.mp3,9781442320246,9781797115382,17
588,GK,Greek 2,29,,10R,M,Γυρίζω την Παρασκευή το απόγευμα.,Girízo tin Paraskeví to apógevma.,9781797115382_Greek_2_QZ_588.mp3,9781442320246,9781797115382,17
589,GK,Greek 2,30,,01Q,N,If you’re not leaving until Sunday ---,,9781797115382_Greek_2_QZ_589.mp3,9781442320246,9781797115382,17
590,GK,Greek 2,30,,01R,F,Αν δεν φεύγεις μέχρι την Κυριακή ---,An then févgis méchri tin Kiriakí ---,9781797115382_Greek_2_QZ_590.mp3,9781442320246,9781797115382,17
591,GK,Greek 2,30,,02Q,N,I can show you on the map.,,9781797115382_Greek_2_QZ_591.mp3,9781442320246,9781797115382,4
592,GK,Greek 2,30,,02R,F,Μπορώ να σου δείξω στο χάρτη.,Boró na sou thíkso sto chárti.,9781797115382_Greek_2_QZ_592.mp3,9781442320246,9781797115382,4
593,GK,Greek 2,30,,03Q,N,I have a map.,,9781797115382_Greek_2_QZ_593.mp3,9781442320246,9781797115382,4
594,GK,Greek 2,30,,03R,F,Έχω ένα χάρτη.,Echo éna chárti.,9781797115382_Greek_2_QZ_594.mp3,9781442320246,9781797115382,4
595,GK,Greek 2,30,,04Q,N,This weekend we’re going to Patras.,,9781797115382_Greek_2_QZ_595.mp3,9781442320246,9781797115382,18
596,GK,Greek 2,30,,04R,F,Αυτό το Σαββατοκύριακο πάμε στην Πάτρα.,Aftó to Savvatokíriako páme stin Pátra.,9781797115382_Greek_2_QZ_596.mp3,9781442320246,9781797115382,18
597,GK,Greek 2,30,,05Q,N,Here’s a map.,,9781797115382_Greek_2_QZ_597.mp3,9781442320246,9781797115382,4
598,GK,Greek 2,30,,05R,F,Να ένας χάρτης.,Na énas chártis.,9781797115382_Greek_2_QZ_598.mp3,9781442320246,9781797115382,4
599,GK,Greek 2,30,,06Q,N,The map is pretty small.,,9781797115382_Greek_2_QZ_599.mp3,9781442320246,9781797115382,4
600,GK,Greek 2,30,,06R,M,Ο χάρτης είναι αρκετά μικρός.,O chártis íne arketá mikrós.,9781797115382_Greek_2_QZ_600.mp3,9781442320246,9781797115382,4
601,GK,Greek 2,30,,07Q,N,Take the subway until the Acropolis.,,9781797115382_Greek_2_QZ_601.mp3,9781442320246,9781797115382,"4,18"
602,GK,Greek 2,30,,07R,M,Πάρτε το μετρό μέχρι την Ακρόπολη.,Párte to metró méchri tin Akrópoli.,9781797115382_Greek_2_QZ_602.mp3,9781442320246,9781797115382,"4,18"
603,GK,Greek 2,30,,08Q,N,Go to the Street of the Schools.,,9781797115382_Greek_2_QZ_603.mp3,9781442320246,9781797115382,4
604,GK,Greek 2,30,,08R,M,Πάτε στην οδό Σχολείου.,Páte stin othó Scholíou.,9781797115382_Greek_2_QZ_604.mp3,9781442320246,9781797115382,4
605,GK,Greek 2,30,,09Q,N,How does one go there from the Acropolis?,,9781797115382_Greek_2_QZ_605.mp3,9781442320246,9781797115382,"4,16,18"
606,GK,Greek 2,30,,09R,M,Πως πάει κανένας εκεί από την Ακρόπολη;,Pos pái kanénas ekí apó tin Akrópoli?,9781797115382_Greek_2_QZ_606.mp3,9781442320246,9781797115382,"4,16,18"
607,GK,Greek 2,30,,10Q,N,How does one go to your place?,,9781797115382_Greek_2_QZ_607.mp3,9781442320246,9781797115382,4
608,GK,Greek 2,30,,10R,M,Πως πάει κανένας σπίτι σας;,Pos pái kanénas spíti sas?,9781797115382_Greek_2_QZ_608.mp3,9781442320246,9781797115382,4
