Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
511,GR,978-1-4423-4865-3,German 1,26,0:11:22,0:11:24,05Q,131,N,And I would like to work a little bit.,,,"German Phase 1, Units 1-30 (2002)",1
512,GR,978-1-4423-4865-3,German 1,26,0:11:30,0:11:33,05R,,F,Und ich möchte ein bisschen arbeiten.,6,S,"German Phase 1, Units 1-30 (2002)",1
513,GR,978-1-4423-4865-3,German 1,26,0:13:12,0:13:16,06Q,149,N,How many days are you staying there?,,,"German Phase 1, Units 1-30 (2002)","17,18"
514,GR,978-1-4423-4865-3,German 1,26,0:13:19,0:13:22,06R,,M,Wie viele Tage bleiben Sie dort?,6,Q,"German Phase 1, Units 1-30 (2002)","17,18"
515,GR,978-1-4423-4865-3,German 1,26,0:13:36,0:13:39,07Q,153,N,Perhaps three days.,,,"German Phase 1, Units 1-30 (2002)","12,17"
516,GR,978-1-4423-4865-3,German 1,26,0:13:40,0:13:42,07R,,F,Vielleicht drei Tage.,3,S,"German Phase 1, Units 1-30 (2002)","12,17"
517,GR,978-1-4423-4865-3,German 1,26,0:15:06,0:15:07,08Q,170,N,I believe so.,,,"German Phase 1, Units 1-30 (2002)","7,9"
518,GR,978-1-4423-4865-3,German 1,26,0:15:10,0:15:11,08R,,F,Ich glaube schon.,3,S,"German Phase 1, Units 1-30 (2002)","7,9"
519,GR,978-1-4423-4865-3,German 1,26,0:17:39,0:17:41,09Q,198,N,"Yes, I’m going to visit him.",,,"German Phase 1, Units 1-30 (2002)","1,18"
520,GR,978-1-4423-4865-3,German 1,26,0:17:44,0:17:47,09R,,F,"Ja, ich besuche ihn.",4,S,"German Phase 1, Units 1-30 (2002)","1,18"
521,GR,978-1-4423-4865-3,German 1,26,0:22:19,0:22:23,10Q,251,N,I believe I’m going to take my car.,,,"German Phase 1, Units 1-30 (2002)","9,18"
522,GR,978-1-4423-4865-3,German 1,26,0:22:25,0:22:28,10R,,F,"Ich glaube, ich nehme mein Auto.",6,S,"German Phase 1, Units 1-30 (2002)","9,18"
523,GR,978-1-4423-4865-3,German 1,27,0:06:23,0:06:24,01Q,80,N,I’m going to visit them.,,,"German Phase 1, Units 1-30 (2002)","1,18"
524,GR,978-1-4423-4865-3,German 1,27,0:06:27,0:06:29,01R,,M,Ich besuche sie.,3,S,"German Phase 1, Units 1-30 (2002)","1,18"
525,GR,978-1-4423-4865-3,German 1,27,0:08:21,0:08:24,02Q,101,N,Here are one hundred euros.,,,"German Phase 1, Units 1-30 (2002)","11,12,14"
526,GR,978-1-4423-4865-3,German 1,27,0:08:26,0:08:28,02R,,F,Hier sind einhundert Euro.,4,S,"German Phase 1, Units 1-30 (2002)","11,12,14"
527,GR,978-1-4423-4865-3,German 1,27,0:12:11,0:12:12,03Q,143,N,I would not like anything.,,,"German Phase 1, Units 1-30 (2002)","6,14,16"
528,GR,978-1-4423-4865-3,German 1,27,0:12:15,0:12:17,03R,,M,Ich möchte nichts.,3,S,"German Phase 1, Units 1-30 (2002)","6,14,16"
529,GR,978-1-4423-4865-3,German 1,27,0:14:04,0:14:06,04Q,162,N,I would like to go away tomorrow.,,,"German Phase 1, Units 1-30 (2002)","1,17"
530,GR,978-1-4423-4865-3,German 1,27,0:14:10,0:14:12,04R,,M,Ich möchte morgen wegfahren.,4,S,"German Phase 1, Units 1-30 (2002)","1,17"
531,GR,978-1-4423-4865-3,German 1,27,0:14:41,0:14:43,05Q,169,N,We’re going together.,,,"German Phase 1, Units 1-30 (2002)","1,18"
532,GR,978-1-4423-4865-3,German 1,27,0:14:45,0:14:47,05R,,F,Wir fahren zusammen.,3,S,"German Phase 1, Units 1-30 (2002)","1,18"
533,GR,978-1-4423-4865-3,German 1,27,0:19:31,0:19:35,06Q,222,N,You can go away if you would like.,,,"German Phase 1, Units 1-30 (2002)","1,18"
534,GR,978-1-4423-4865-3,German 1,27,0:19:37,0:19:42,06R,,F,"Sie können wegfahren, wenn Sie möchten.",6,S,"German Phase 1, Units 1-30 (2002)","1,18"
535,GR,978-1-4423-4865-3,German 1,27,0:19:51,0:19:52,07Q,225,N,But I’m alone.,,,"German Phase 1, Units 1-30 (2002)",7
536,GR,978-1-4423-4865-3,German 1,27,0:19:54,0:19:56,07R,,F,Aber ich bin alleine.,4,S,"German Phase 1, Units 1-30 (2002)",7
537,GR,978-1-4423-4865-3,German 1,27,0:20:37,0:20:39,08Q,234,N,"No, I’m here with my husband.",,,"German Phase 1, Units 1-30 (2002)",5
538,GR,978-1-4423-4865-3,German 1,27,0:20:44,0:20:47,08R,,F,"Nein, ich bin mit meinem Mann hier.",7,S,"German Phase 1, Units 1-30 (2002)",5
539,GR,978-1-4423-4865-3,German 1,27,0:21:23,0:21:27,09Q,242,N,I’m going if you’re not alone.,,,"German Phase 1, Units 1-30 (2002)","1,18"
540,GR,978-1-4423-4865-3,German 1,27,0:21:29,0:21:34,09R,,M,"Ich fahre, wenn Sie nicht alleine sind.",7,S,"German Phase 1, Units 1-30 (2002)","1,18"
541,GR,978-1-4423-4865-3,German 1,27,0:21:57,0:21:59,10Q,249,N,I’m going alone.,,,"German Phase 1, Units 1-30 (2002)","1,18"
542,GR,978-1-4423-4865-3,German 1,27,0:22:02,0:22:04,10R,,M,Ich fahre alleine.,3,S,"German Phase 1, Units 1-30 (2002)","1,18"
543,GR,978-1-4423-4865-3,German 1,27,0:22:45,0:22:49,11Q,261,N,We can go away together.,,,"German Phase 1, Units 1-30 (2002)","1,18"
544,GR,978-1-4423-4865-3,German 1,27,0:22:51,0:22:55,11R,,F,Wir können zusammen wegfahren.,4,S,"German Phase 1, Units 1-30 (2002)","1,18"
545,GR,978-1-4423-4865-3,German 1,28,0:07:38,0:07:40,01Q,92,N,What does that mean?,,,"German Phase 1, Units 1-30 (2002)","15,16"
546,GR,978-1-4423-4865-3,German 1,28,0:07:41,0:07:43,01R,,M,Was bedeutet das?,3,Q,"German Phase 1, Units 1-30 (2002)","15,16"
547,GR,978-1-4423-4865-3,German 1,28,0:09:20,0:09:22,02Q,105,N,That is a German word.,,,"German Phase 1, Units 1-30 (2002)",15
548,GR,978-1-4423-4865-3,German 1,28,0:09:25,0:09:28,02R,,F,Das ist ein deutsches Wort.,5,S,"German Phase 1, Units 1-30 (2002)",15
549,GR,978-1-4423-4865-3,German 1,28,0:13:10,0:13:13,03Q,141,N,We have been here since a couple of days.,,,"German Phase 1, Units 1-30 (2002)","12,17"
550,GR,978-1-4423-4865-3,German 1,28,0:13:19,0:13:22,03R,,M,Wir sind seit ein paar Tagen hier.,7,S,"German Phase 1, Units 1-30 (2002)","12,17"
551,GR,978-1-4423-4865-3,German 1,28,0:14:41,0:14:45,04Q,157,N,How long have you been already here?,,,"German Phase 1, Units 1-30 (2002)","17,18"
552,GR,978-1-4423-4865-3,German 1,28,0:14:47,0:14:50,04R,,M,Wie lange sind Sie schon hier?,6,Q,"German Phase 1, Units 1-30 (2002)","17,18"
553,GR,978-1-4423-4865-3,German 1,28,0:15:59,0:16:02,05Q,170,N,Are you staying long?,,,"German Phase 1, Units 1-30 (2002)",18
554,GR,978-1-4423-4865-3,German 1,28,0:16:04,0:16:07,05R,,F,Bleiben Sie lange?,3,Q,"German Phase 1, Units 1-30 (2002)",18
555,GR,978-1-4423-4865-3,German 1,28,0:16:53,0:16:57,06Q,178,N,I don’t have much time.,,,"German Phase 1, Units 1-30 (2002)","12,17"
556,GR,978-1-4423-4865-3,German 1,28,0:16:59,0:17:02,06R,,M,Ich habe nicht viel Zeit.,5,S,"German Phase 1, Units 1-30 (2002)","12,17"
557,GR,978-1-4423-4865-3,German 1,28,0:18:48,0:18:52,07Q,197,N,Since when have you been already here?,,,"German Phase 1, Units 1-30 (2002)","17,18"
558,GR,978-1-4423-4865-3,German 1,28,0:18:54,0:18:58,07R,,F,Seit wann sind Sie schon hier?,6,Q,"German Phase 1, Units 1-30 (2002)","17,18"
559,GR,978-1-4423-4865-3,German 1,28,0:21:00,0:21:02,08Q,217,N,We have no time.,,,"German Phase 1, Units 1-30 (2002)","12,17"
560,GR,978-1-4423-4865-3,German 1,28,0:21:05,0:21:09,08R,,M,Wir haben keine Zeit.,4,S,"German Phase 1, Units 1-30 (2002)","12,17"
561,GR,978-1-4423-4865-3,German 1,28,0:21:57,0:22:00,09Q,226,N,I don’t know what that means.,,,"German Phase 1, Units 1-30 (2002)","15,16"
562,GR,978-1-4423-4865-3,German 1,28,0:22:03,0:22:06,09R,,F,"Ich weiß nicht, was das bedeutet.",6,S,"German Phase 1, Units 1-30 (2002)","15,16"
563,GR,978-1-4423-4865-3,German 1,29,0:05:06,0:05:09,01Q,61,N,I have been here since a week.,,,"German Phase 1, Units 1-30 (2002)","17,18"
564,GR,978-1-4423-4865-3,German 1,29,0:05:11,0:05:15,01R,,F,Ich bin seit einer Woche hier.,6,S,"German Phase 1, Units 1-30 (2002)","17,18"
565,GR,978-1-4423-4865-3,German 1,29,0:09:49,0:09:52,02Q,110,N,What did you buy yesterday?,,,"German Phase 1, Units 1-30 (2002)","14,17"
566,GR,978-1-4423-4865-3,German 1,29,0:09:55,0:09:58,02R,,M,Was haben Sie gestern gekauft?,5,Q,"German Phase 1, Units 1-30 (2002)","14,17"
567,GR,978-1-4423-4865-3,German 1,29,0:10:50,0:10:53,03Q,121,N,I bought something to drink.,,,"German Phase 1, Units 1-30 (2002)","6,14"
568,GR,978-1-4423-4865-3,German 1,29,0:10:56,0:11:00,03R,,F,Ich habe etwas zu trinken gekauft.,6,S,"German Phase 1, Units 1-30 (2002)","6,14"
569,GR,978-1-4423-4865-3,German 1,29,0:12:41,0:12:45,04Q,139,N,I bought a book yesterday.,,,"German Phase 1, Units 1-30 (2002)","14,17"
570,GR,978-1-4423-4865-3,German 1,29,0:12:47,0:12:51,04R,,F,Ich habe gestern ein Buch gekauft.,6,S,"German Phase 1, Units 1-30 (2002)","14,17"
571,GR,978-1-4423-4865-3,German 1,29,0:13:06,0:13:08,05Q,143,N,Not bad.,,,"German Phase 1, Units 1-30 (2002)",7
572,GR,978-1-4423-4865-3,German 1,29,0:13:10,0:13:13,05R,,M,Nicht schlecht.,2,S,"German Phase 1, Units 1-30 (2002)",7
573,GR,978-1-4423-4865-3,German 1,29,0:15:55,0:15:58,06Q,169,N,We can eat together.,,,"German Phase 1, Units 1-30 (2002)","1,6"
574,GR,978-1-4423-4865-3,German 1,29,0:16:00,0:16:03,06R,,F,Wir können zusammen essen.,4,S,"German Phase 1, Units 1-30 (2002)","1,6"
575,GR,978-1-4423-4865-3,German 1,29,0:17:18,0:17:20,07Q,183,N,Do you like wine?,,,"German Phase 1, Units 1-30 (2002)",6
576,GR,978-1-4423-4865-3,German 1,29,0:17:22,0:17:23,07R,,F,Mögen Sie Wein?,3,Q,"German Phase 1, Units 1-30 (2002)",6
577,GR,978-1-4423-4865-3,German 1,29,0:18:33,0:18:34,08Q,193,N,I like wine.,,,"German Phase 1, Units 1-30 (2002)",6
578,GR,978-1-4423-4865-3,German 1,29,0:18:37,0:18:39,08R,,M,Ich mag Wein.,3,S,"German Phase 1, Units 1-30 (2002)",6
579,GR,978-1-4423-4865-3,German 1,29,0:20:20,0:20:22,09Q,214,N,I didn’t eat much yesterday.,,,"German Phase 1, Units 1-30 (2002)","6,17"
580,GR,978-1-4423-4865-3,German 1,29,0:20:26,0:20:29,09R,,F,Ich habe gestern nicht viel gegessen.,6,S,"German Phase 1, Units 1-30 (2002)","6,17"
581,GR,978-1-4423-4865-3,German 1,30,0:01:28,0:01:30,01Q,27,N,What does this word mean?,,,"German Phase 1, Units 1-30 (2002)","7,15"
582,GR,978-1-4423-4865-3,German 1,30,0:01:33,0:01:36,01R,,M,Was bedeutet dieses Wort?,4,Q,"German Phase 1, Units 1-30 (2002)","7,15"
583,GR,978-1-4423-4865-3,German 1,30,0:02:23,0:02:26,02Q,36,N,How does one say this word in German?,,,"German Phase 1, Units 1-30 (2002)",15
584,GR,978-1-4423-4865-3,German 1,30,0:02:30,0:02:33,02R,,F,Wie sagt man dieses Wort auf Deutsch?,7,Q,"German Phase 1, Units 1-30 (2002)",15
585,GR,978-1-4423-4865-3,German 1,30,0:05:41,0:05:45,03Q,68,N,How does someone ask if you like it in Germany?,,,"German Phase 1, Units 1-30 (2002)","15,18"
586,GR,978-1-4423-4865-3,German 1,30,0:05:47,0:05:50,03R,,M,Gefällt es Ihnen in Deutschland?,5,Q,"German Phase 1, Units 1-30 (2002)","15,18"
587,GR,978-1-4423-4865-3,German 1,30,0:07:05,0:07:09,04Q,81,N,Say that you like it very much.,,,"German Phase 1, Units 1-30 (2002)","6,15"
588,GR,978-1-4423-4865-3,German 1,30,0:07:10,0:07:14,04R,,F,Es gefällt mir sehr.,4,S,"German Phase 1, Units 1-30 (2002)","6,15"
589,GR,978-1-4423-4865-3,German 1,30,0:07:54,0:07:56,05Q,90,N,Still a couple of days.,,,"German Phase 1, Units 1-30 (2002)","12,17"
590,GR,978-1-4423-4865-3,German 1,30,0:07:59,0:08:01,05R,,F,Noch ein paar Tage.,4,S,"German Phase 1, Units 1-30 (2002)","12,17"
591,GR,978-1-4423-4865-3,German 1,30,0:11:21,0:11:23,06Q,120,N,We have bought a lot.,,,"German Phase 1, Units 1-30 (2002)","12,14"
592,GR,978-1-4423-4865-3,German 1,30,0:11:26,0:11:28,06R,,F,Wir haben viel gekauft.,4,S,"German Phase 1, Units 1-30 (2002)","12,14"
593,GR,978-1-4423-4865-3,German 1,30,0:13:17,0:13:19,07Q,139,N,We spoke German.,,,"German Phase 1, Units 1-30 (2002)","1,15"
594,GR,978-1-4423-4865-3,German 1,30,0:13:22,0:13:24,07R,,F,Wir haben Deutsch gesprochen.,4,S,"German Phase 1, Units 1-30 (2002)","1,15"
595,GR,978-1-4423-4865-3,German 1,30,0:15:32,0:15:35,08Q,160,N,When did you arrive?,,,"German Phase 1, Units 1-30 (2002)",18
596,GR,978-1-4423-4865-3,German 1,30,0:15:37,0:15:40,08R,,M,Wann sind Sie angekommen?,4,Q,"German Phase 1, Units 1-30 (2002)",18
597,GR,978-1-4423-4865-3,German 1,30,0:16:50,0:16:52,09Q,172,N,I arrived with my family.,,,"German Phase 1, Units 1-30 (2002)","5,18"
598,GR,978-1-4423-4865-3,German 1,30,0:16:56,0:16:59,09R,,F,Ich bin mit meiner Familie angekommen.,6,S,"German Phase 1, Units 1-30 (2002)","5,18"
599,GR,978-1-4423-4865-3,German 1,30,0:19:07,0:19:10,10Q,193,N,I arrived yesterday at four o’clock.,,,"German Phase 1, Units 1-30 (2002)","12,17,18"
600,GR,978-1-4423-4865-3,German 1,30,0:19:14,0:19:17,10R,,F,Ich bin gestern um vier Uhr angekommen.,7,S,"German Phase 1, Units 1-30 (2002)","12,17,18"
601,GR,978-1-4423-4865-3,German 1,30,0:25:54,0:25:57,11Q,257,N,I visited friends.,,,"German Phase 1, Units 1-30 (2002)","1,5,18"
602,GR,978-1-4423-4865-3,German 1,30,0:26:00,0:26:02,11R,,F,Ich habe Freunde besucht.,4,S,"German Phase 1, Units 1-30 (2002)","1,5,18"
