Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
1451,1451,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06Q_B,N,I didn’t have the time to go to the fleas.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1451.mp3,"1,9,14,17"
1452,1452,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06R_B,F,Je n’avais pas le temps d’aller aux puces.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1452.mp3,"1,9,14,17"
1453,1453,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06Q_C,N,I didn’t feel like going to the market.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1453.mp3,"1,9,14"
1454,1454,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06R_C,M,Je n’avais pas envie d’aller au marché.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1454.mp3,"1,9,14"
1455,1455,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06Q_D,N,I didn’t feel like going to the pool.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1455.mp3,"1,9"
1456,1456,FR,978-1-4423-6785-2,French 4,23,,,U23-06,06R_D,F,Je n’avais pas envie d’aller à la piscine.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1456.mp3,"1,9"
1457,1457,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07Q_A,N,We never go anywhere together.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1457.mp3,"1,18"
1458,1458,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07R_A,M,On ne va jamais nulle part ensemble.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1458.mp3,"1,18"
1459,1459,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07Q_B,N,We never invite anyone together.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1459.mp3,1
1460,1460,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07R_B,F,On n’invite jamais personne ensemble.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1460.mp3,1
1461,1461,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07Q_C,N,We never do anything together.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1461.mp3,1
1462,1462,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07R_C,M,On ne fait jamais rien ensemble.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1462.mp3,1
1463,1463,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07Q_D,N,We always go everywhere together.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1463.mp3,1
1464,1464,FR,978-1-4423-6785-2,French 4,23,,,U23-07,07R_D,F,On va toujours partout ensemble.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1464.mp3,1
1465,1465,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08Q_A,N,No one ever knows anything.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1465.mp3,7
1466,1466,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08R_A,M,Personne ne sait jamais rien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1466.mp3,7
1467,1467,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08Q_B,N,No one ever says anything.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1467.mp3,7
1468,1468,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08R_B,F,Personne ne dit jamais rien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1468.mp3,7
1469,1469,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08Q_C,N,No one ever does anything.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1469.mp3,1
1470,1470,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08R_C,M,Personne ne fait jamais rien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1470.mp3,1
1471,1471,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08Q_D,N,No one ever goes anywhere.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1471.mp3,1
1472,1472,FR,978-1-4423-6785-2,French 4,23,,,U23-08,08R_D,F,Personne ne va jamais nulle part.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1472.mp3,1
1473,1473,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01Q_A,N,It’s an antique very original painting.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1473.mp3,"9,14"
1474,1474,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01R_A,M,C’est un tableau ancien très original.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1474.mp3,"9,14"
1475,1475,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01Q_B,N,It’s an antique very original hat.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1475.mp3,"9,14"
1476,1476,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01R_B,F,C’est un chapeau ancien très original.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1476.mp3,"9,14"
1477,1477,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01Q_C,N,It’s a beautiful very antique painting.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1477.mp3,"9,14"
1478,1478,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01R_C,M,C’est un beau tableau très ancien.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1478.mp3,"9,14"
1479,1479,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01Q_D,N,It’s original but not very beautiful.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1479.mp3,"9,14"
1480,1480,FR,978-1-4423-6785-2,French 4,24,,,U24-01,01R_D,F,C’est original mais pas très beau.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1480.mp3,"9,14"
1481,1481,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02Q_A,N,It’s my husband’s birthday.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1481.mp3,"5,17"
1482,1482,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02R_A,F,C’est l’anniversaire de mon mari.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1482.mp3,"5,17"
1483,1483,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02Q_B,N,It’s my wife’s birthday.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1483.mp3,"5,17"
1484,1484,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02R_B,M,C’est l’anniversaire de ma femme.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1484.mp3,"5,17"
1485,1485,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02Q_C,N,It’s my birthday.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1485.mp3,"7,10"
1486,1486,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02R_C,M,C’est mon anniversaire.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1486.mp3,"7,10"
1487,1487,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02Q_D,N,It’s my birthday present.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1487.mp3,"7,14"
1488,1488,FR,978-1-4423-6785-2,French 4,24,,,U24-02,02R_D,F,C’est mon cadeau d’anniversaire.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1488.mp3,"7,14"
1489,1489,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03Q_A,N,The painting is more expensive than the dishes.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1489.mp3,"9,11,14"
1490,1490,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03R_A,M,Le tableau est plus cher que la vaisselle.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1490.mp3,"9,11,14"
1491,1491,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03Q_B,N,The painting is more beautiful than the dishes.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1491.mp3,"9,14"
1492,1492,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03R_B,F,Le tableau est plus beau que la vaisselle.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1492.mp3,"9,14"
1493,1493,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03Q_C,N,The painting is more expensive than the jewels.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1493.mp3,"9,11,14"
1494,1494,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03R_C,M,Le tableau est plus cher que les bijoux.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1494.mp3,"9,11,14"
1495,1495,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03Q_D,N,The dishes are more beautiful than the painting.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1495.mp3,"9,14"
1496,1496,FR,978-1-4423-6785-2,French 4,24,,,U24-03,03R_D,F,La vaisselle est plus belle que le tableau.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1496.mp3,"9,14"
1497,1497,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04Q_A,N,I can give you a reasonable price.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1497.mp3,"11,14"
1498,1498,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04R_A,M,Je peux vous faire un prix raisonnable.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1498.mp3,"11,14"
1499,1499,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04Q_B,N,I can give you a good price.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1499.mp3,"11,14"
1500,1500,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04R_B,F,Je peux vous faire un bon prix.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1500.mp3,"11,14"
1501,1501,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04Q_C,N,I can give you a beautiful present,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1501.mp3,"8,14"
1502,1502,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04R_C,M,Je peux vous faire un beau cadeau.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1502.mp3,"8,14"
1503,1503,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04Q_D,N,That’s not a reasonable price.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1503.mp3,"11,14"
1504,1504,FR,978-1-4423-6785-2,French 4,24,,,U24-04,04R_D,F,Ce n’est pas un prix raisonnable.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1504.mp3,"11,14"
1505,1505,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05Q_A,N,I’m sure that the painting would please him.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1505.mp3,"9,14"
1506,1506,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05R_A,F,Je suis sûre que le tableau lui plairait.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1506.mp3,"9,14"
1507,1507,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05Q_B,N,I’m sure that the present would please him.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1507.mp3,"9,14"
1508,1508,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05R_B,F,Je suis sûre que le cadeau lui plairait.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1508.mp3,"9,14"
1509,1509,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05Q_C,N,I’m sure that that would make a beautiful present.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1509.mp3,"9,14"
1510,1510,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05R_C,F,Je suis sûre que ça ferait un beau cadeau.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1510.mp3,"9,14"
1511,1511,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05Q_D,N,I’m sure that a cake would please him.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1511.mp3,"6,9"
1512,1512,FR,978-1-4423-6785-2,French 4,24,,,U24-05,05R_D,F,Je suis sûre qu’un gâteau lui plairait.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1512.mp3,"6,9"
1513,1513,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06Q_A,N,I’m going to work it out.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1513.mp3,"9,20"
1514,1514,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06R_A,M,Je vais me débrouiller.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1514.mp3,"9,20"
1515,1515,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06Q_B,N,I’m going to rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1515.mp3,"1,8,9"
1516,1516,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06R_B,F,Je vais me reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1516.mp3,"1,8,9"
1517,1517,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06Q_C,N,I’m going to have a good time.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1517.mp3,"1,17"
1518,1518,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06R_C,M,Je vais m’amuser.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1518.mp3,"1,17"
1519,1519,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06Q_D,N,I’m going to walk around.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1519.mp3,"1,9"
1520,1520,FR,978-1-4423-6785-2,French 4,24,,,U24-06,06R_D,F,Je vais me promener.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1520.mp3,"1,9"
1521,1521,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07Q_A,N,"If it were cold, it wouldn’t be fun.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1521.mp3,9
1522,1522,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07R_A,M,"S’il faisait froid, ça ne serait pas marrant.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1522.mp3,9
1523,1523,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07Q_B,N,"If it were nice, it wouldn’t be difficult.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1523.mp3,"1,9"
1524,1524,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07R_B,F,"S’il faisait beau, ça ne serait pas difficile.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1524.mp3,"1,9"
1525,1525,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07Q_C,N,"If it were winter, it would be cold.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1525.mp3,"9,17"
1526,1526,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07R_C,M,"Si c’était l’hiver, il ferait froid.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1526.mp3,"9,17"
1527,1527,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07Q_D,N,"If it were easy, it wouldn’t be fun.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1527.mp3,"1,9"
1528,1528,FR,978-1-4423-6785-2,French 4,24,,,U24-07,07R_D,F,"Si c’était facile, ça ne serait pas marrant.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1528.mp3,"1,9"
1529,1529,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08Q_A,N,You would be very kind.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1529.mp3,"10,13"
1530,1530,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08R_A,M,Vous seriez très gentil.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1530.mp3,"10,13"
1531,1531,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08Q_B,N,You are very kind.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1531.mp3,"10,13"
1532,1532,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08R_B,F,Vous êtes très gentil.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1532.mp3,"10,13"
1533,1533,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08Q_C,N,That would be very kind.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1533.mp3,"10,13"
1534,1534,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08R_C,M,Ça serait très gentil.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1534.mp3,"10,13"
1535,1535,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08Q_D,N,He is really kind.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1535.mp3,7
1536,1536,FR,978-1-4423-6785-2,French 4,24,,,U24-08,08R_D,F,Il est vraiment gentil.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1536.mp3,7
1537,1537,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01Q_A,N,"That would please him, if it were original.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1537.mp3,"9,14"
1538,1538,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01R_A,M,"Ça lui plairait, si c’était original.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1538.mp3,"9,14"
1539,1539,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01Q_B,N,"That would please him, if it were antique.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1539.mp3,"9,14"
1540,1540,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01R_B,F,"Ça lui plairait, si c’était ancien.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1540.mp3,"9,14"
1541,1541,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01Q_C,N,"That would be original, if it were leather.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1541.mp3,"9,14"
1542,1542,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01R_C,M,"Ça serait original, si c’était en cuir.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1542.mp3,"9,14"
1543,1543,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01Q_D,N,"If it were original, that would not please him,",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1543.mp3,"9,14"
1544,1544,FR,978-1-4423-6785-2,French 4,25,,,U25-01,01R_D,F,"Si c’était original, ça ne lui plairait pas.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1544.mp3,"9,14"
1545,1545,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02Q_A,N,"That would be kind, but that wouldn’t please him.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1545.mp3,13
1546,1546,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02R_A,M,"Ça serait gentil, mais ça ne lui plairait pas.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1546.mp3,13
1547,1547,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02Q_B,N,"That would be kind, and that would please him.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1547.mp3,13
1548,1548,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02R_B,F,"Ça serait gentil, et ça lui plairait.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1548.mp3,13
1549,1549,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02Q_C,N,"That would be kind, but he wouldn’t be into that.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1549.mp3,"9,14"
1550,1550,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02R_C,M,"Ça serait gentil, mais ça ne lui dirait rien.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1550.mp3,"9,14"
1551,1551,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02Q_D,N,"That would be original, but that wouldn’t please him.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1551.mp3,"9,14"
1552,1552,FR,978-1-4423-6785-2,French 4,25,,,U25-02,02R_D,F,"Ça serait original, mais ça ne lui plairait pas.",,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1552.mp3,"9,14"
1553,1553,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03Q_A,N,Work it out!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1553.mp3,"7,20"
1554,1554,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03R_A,M,Débrouillez-vous !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1554.mp3,"7,20"
1555,1555,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03Q_B,N,Wait for me!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1555.mp3,"7,16"
1556,1556,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03R_B,F,Attendez-moi !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1556.mp3,"7,16"
1557,1557,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03Q_C,N,Hurry up!,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1557.mp3,"7,16"
1558,1558,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03R_C,M,Dépêchez-vous !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1558.mp3,"7,16"
1559,1559,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03Q_D,N,Tell it to me !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1559.mp3,7
1560,1560,FR,978-1-4423-6785-2,French 4,25,,,U25-03,03R_D,F,Dites-le moi !,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1560.mp3,7
1561,1561,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04Q_A,N,I miss my husband.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1561.mp3,"5,7"
1562,1562,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04R_A,F,Mon mari me manque.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1562.mp3,"5,7"
1563,1563,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04Q_B,N,My husband is pleasing to me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1563.mp3,"5,7"
1564,1564,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04R_B,F,Mon mari me plaît.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1564.mp3,"5,7"
1565,1565,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04Q_C,N,My husband phones me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1565.mp3,"3,5"
1566,1566,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04R_C,F,Mon mari me téléphone.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1566.mp3,"3,5"
1567,1567,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04Q_D,N,My husband says hello to me.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1567.mp3,"5,16"
1568,1568,FR,978-1-4423-6785-2,French 4,25,,,U25-04,04R_D,F,Mon mari me dit bonjour.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1568.mp3,"5,16"
1569,1569,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05Q_A,N,I’m going to try to work it out,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1569.mp3,20
1570,1570,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05R_A,M,Je vais essayer de me débrouiller.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1570.mp3,20
1571,1571,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05Q_B,N,I’m going to try to phone her.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1571.mp3,"1,3"
1572,1572,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05R_B,F,Je vais essayer de lui téléphoner,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1572.mp3,"1,3"
1573,1573,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05Q_C,N,I’m going to try to rest.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1573.mp3,"1,8"
1574,1574,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05R_C,M,Je vais essayer de me reposer.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1574.mp3,"1,8"
1575,1575,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05Q_D,N,Try to work it out.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1575.mp3,7
1576,1576,FR,978-1-4423-6785-2,French 4,25,,,U25-05,05R_D,F,Essayez de vous débrouiller.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1576.mp3,7
1577,1577,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06Q_A,N,A silver bracelet or a leather belt.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1577.mp3,14
1578,1578,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06R_A,M,Un bracelet en argent ou une ceinture en cuir.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1578.mp3,14
1579,1579,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06Q_B,N,A gold bracelet and a leather belt.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1579.mp3,14
1580,1580,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06R_B,F,Un bracelet en or et une ceinture en cuir.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1580.mp3,14
1581,1581,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06Q_C,N,A leather bracelet or a new belt.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1581.mp3,14
1582,1582,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06R_C,M,Un bracelet en cuir ou une nouvelle ceinture.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1582.mp3,14
1583,1583,FR,978-1-4423-6785-2,French 4,25,,,U25-06,06Q_D,N,A silver bracelet and a leather wallet.,,,"French Phase 4, Units 1-30 (2013)",9781442370555_French_4_QZ_1583.mp3,14
