Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Skills
488,GR,978-1-4423-5035-9,German 3,24,0:14:56,0:14:58,09R,168,F,Machen Sie gern Sport?,4,Q,"German Phase 3, Units 1-30 (2006)","1,14"
489,GR,978-1-4423-5035-9,German 3,24,0:17:40,0:17:41,10Q,195,N,Would you feel like playing tennis?,,,"German Phase 3, Units 1-30 (2006)",1
490,GR,978-1-4423-5035-9,German 3,24,0:17:47,0:17:49,10R,197,F,"Hätten Sie Lust, Tennis zu spielen?",6,Q,"German Phase 3, Units 1-30 (2006)",1
491,GR,978-1-4423-5035-9,German 3,24,0:19:19,0:19:20,11Q,212,N,Around here are tennis courts.,,,"German Phase 3, Units 1-30 (2006)",1
492,GR,978-1-4423-5035-9,German 3,24,0:19:24,0:19:26,11R,213,F,Hier in der Nähe sind Tennisplätze.,6,S,"German Phase 3, Units 1-30 (2006)",1
493,GR,978-1-4423-5035-9,German 3,25,0:03:34,0:03:36,01Q,51,N,In my free time I like to do jogging.,,,"German Phase 3, Units 1-30 (2006)","1,17"
494,GR,978-1-4423-5035-9,German 3,25,0:03:41,0:03:42,01R,52,M,In meiner Freizeit mache ich gern Jogging.,7,S,"German Phase 3, Units 1-30 (2006)","1,17"
495,GR,978-1-4423-5035-9,German 3,25,0:09:17,0:09:19,02Q,112,N,My wife is still upstairs with the children.,,,"German Phase 3, Units 1-30 (2006)",5
496,GR,978-1-4423-5035-9,German 3,25,0:09:23,0:09:25,02R,114,M,Meine Frau ist noch oben bei den Kindern.,8,S,"German Phase 3, Units 1-30 (2006)",5
497,GR,978-1-4423-5035-9,German 3,25,0:13:13,0:13:15,03Q,158,N,What kind of job is she looking for?,,,"German Phase 3, Units 1-30 (2006)",20
498,GR,978-1-4423-5035-9,German 3,25,0:13:21,0:13:22,03R,159,M,Was für eine Stelle sucht sie?,6,Q,"German Phase 3, Units 1-30 (2006)",20
499,GR,978-1-4423-5035-9,German 3,25,0:17:07,0:17:09,04Q,194,N,She’s looking for a job as an architect.,,,"German Phase 3, Units 1-30 (2006)","9,20"
500,GR,978-1-4423-5035-9,German 3,25,0:17:14,0:17:16,04R,195,F,Sie sucht eine Stelle als Architektin.,6,S,"German Phase 3, Units 1-30 (2006)","9,20"
501,GR,978-1-4423-5035-9,German 3,25,0:17:20,0:17:22,05Q,196,N,She would like to work at a small firm.,,,"German Phase 3, Units 1-30 (2006)","9,20"
502,GR,978-1-4423-5035-9,German 3,25,0:17:27,0:17:29,05R,197,F,Sie möchte bei einer kleinen Firma arbeiten.,7,S,"German Phase 3, Units 1-30 (2006)","9,20"
503,GR,978-1-4423-5035-9,German 3,25,0:20:16,0:20:19,06Q,227,N,She has wanted all along to become an architect.,,,"German Phase 3, Units 1-30 (2006)","9,20"
504,GR,978-1-4423-5035-9,German 3,25,0:20:24,0:20:26,06R,228,F,Sie wollte schon immer Architektin werden.,6,S,"German Phase 3, Units 1-30 (2006)","9,20"
505,GR,978-1-4423-5035-9,German 3,25,0:21:17,0:21:19,07Q,239,N,He has wanted all along to become a programmer.,,,"German Phase 3, Units 1-30 (2006)","9,20"
506,GR,978-1-4423-5035-9,German 3,25,0:21:24,0:21:26,07R,240,F,Er wollte schon immer Programmierer werden.,6,S,"German Phase 3, Units 1-30 (2006)","9,20"
507,GR,978-1-4423-5035-9,German 3,25,0:21:31,0:21:33,08Q,241,N,He has liked all along working with the computer.,,,"German Phase 3, Units 1-30 (2006)","3,9"
508,GR,978-1-4423-5035-9,German 3,25,0:21:36,0:21:38,08R,242,F,Er hat schon immer gern mit dem Computer gearbeitet.,9,S,"German Phase 3, Units 1-30 (2006)","3,9"
509,GR,978-1-4423-5035-9,German 3,25,0:24:14,0:24:16,09Q,266,N,He also likes doing sports.,,,"German Phase 3, Units 1-30 (2006)","1,5"
510,GR,978-1-4423-5035-9,German 3,25,0:24:19,0:24:20,09R,267,F,Er macht auch gern Sport.,5,S,"German Phase 3, Units 1-30 (2006)","1,5"
511,GR,978-1-4423-5035-9,German 3,25,0:24:47,0:24:48,10Q,272,N,Does your daughter do sports?,,,"German Phase 3, Units 1-30 (2006)","1,5"
512,GR,978-1-4423-5035-9,German 3,25,0:24:52,0:24:53,10R,273,M,Macht Ihre Tochter Sport?,4,Q,"German Phase 3, Units 1-30 (2006)","1,5"
513,GR,978-1-4423-5035-9,German 3,26,0:01:16,0:01:19,01Q,24,N,A job as an architect at a small firm.,,,"German Phase 3, Units 1-30 (2006)",20
514,GR,978-1-4423-5035-9,German 3,26,0:01:25,0:01:28,01R,25,F,Eine Stelle als Architektin bei einer kleinen Firma.,8,S,"German Phase 3, Units 1-30 (2006)",20
515,GR,978-1-4423-5035-9,German 3,26,0:01:35,0:01:37,02Q,26,N,Does she like working with the computer?,,,"German Phase 3, Units 1-30 (2006)",3
516,GR,978-1-4423-5035-9,German 3,26,0:01:40,0:01:42,02R,27,M,Arbeitet sie gern mit dem Computer?,6,Q,"German Phase 3, Units 1-30 (2006)",3
517,GR,978-1-4423-5035-9,German 3,26,0:07:17,0:07:19,03Q,83,N,The tennis courts around here are pretty good.,,,"German Phase 3, Units 1-30 (2006)","1,9"
518,GR,978-1-4423-5035-9,German 3,26,0:07:25,0:07:28,03R,84,F,Die Tennisplätze hier in der Nähe sind ziemlich gut.,9,S,"German Phase 3, Units 1-30 (2006)","1,9"
519,GR,978-1-4423-5035-9,German 3,26,0:09:16,0:09:17,04Q,103,N,I reserved a room.,,,"German Phase 3, Units 1-30 (2006)","14,16,18"
520,GR,978-1-4423-5035-9,German 3,26,0:09:21,0:09:22,04R,104,M,Ich habe ein Zimmer reserviert.,5,S,"German Phase 3, Units 1-30 (2006)","14,16,18"
521,GR,978-1-4423-5035-9,German 3,26,0:10:51,0:10:54,05Q,119,N,"Around here, I saw a beautiful, old church.",,,"German Phase 3, Units 1-30 (2006)","14,18"
522,GR,978-1-4423-5035-9,German 3,26,0:10:59,0:11:02,05R,121,M,"Hier in der Nähe habe ich eine schöne, alte Kirche gesehen.",11,S,"German Phase 3, Units 1-30 (2006)","14,18"
523,GR,978-1-4423-5035-9,German 3,26,0:11:52,0:11:54,06Q,129,N,You reserved a room for two nights.,,,"German Phase 3, Units 1-30 (2006)","12,17,18"
524,GR,978-1-4423-5035-9,German 3,26,0:11:59,0:12:01,06R,130,F,Sie haben ein Zimmer für zwei Nächte reserviert.,8,S,"German Phase 3, Units 1-30 (2006)","12,17,18"
525,GR,978-1-4423-5035-9,German 3,26,0:13:52,0:13:54,07Q,149,N,Try to say that you have your luggage in the car.,,,"German Phase 3, Units 1-30 (2006)",18
526,GR,978-1-4423-5035-9,German 3,26,0:13:57,0:13:59,07R,150,M,Ich habe mein Gepäck im Auto.,6,S,"German Phase 3, Units 1-30 (2006)",18
527,GR,978-1-4423-5035-9,German 3,26,0:14:12,0:14:14,08Q,152,N,Where can I park my car?,,,"German Phase 3, Units 1-30 (2006)","4,18"
528,GR,978-1-4423-5035-9,German 3,26,0:14:17,0:14:18,08R,153,M,Wo kann ich mein Auto parken?,6,Q,"German Phase 3, Units 1-30 (2006)","4,18"
529,GR,978-1-4423-5035-9,German 3,26,0:16:54,0:16:56,09Q,180,N,You can fetch your luggage.,,,"German Phase 3, Units 1-30 (2006)",18
530,GR,978-1-4423-5035-9,German 3,26,0:16:59,0:17:01,09R,181,F,Sie können Ihr Gepäck holen.,5,S,"German Phase 3, Units 1-30 (2006)",18
531,GR,978-1-4423-5035-9,German 3,26,0:17:45,0:17:47,10Q,188,N,"Here you are, your key.",,,"German Phase 3, Units 1-30 (2006)","13,18,20"
532,GR,978-1-4423-5035-9,German 3,26,0:17:51,0:17:52,10R,189,F,"Hier bitte, Ihr Schüssel.",4,S,"German Phase 3, Units 1-30 (2006)","13,18,20"
533,GR,978-1-4423-5035-9,German 3,26,0:19:46,0:19:46,11Q,206,N,I’m sorry.,,,"German Phase 3, Units 1-30 (2006)",13
534,GR,978-1-4423-5035-9,German 3,26,0:19:51,0:19:52,11R,207,F,Tut mir leid.,3,S,"German Phase 3, Units 1-30 (2006)",13
535,GR,978-1-4423-5035-9,German 3,26,0:19:55,0:19:57,12Q,208,N,Your room is not yet ready.,,,"German Phase 3, Units 1-30 (2006)","16,18"
536,GR,978-1-4423-5035-9,German 3,26,0:20:01,0:20:02,12R,209,F,Ihr Zimmer ist noch nicht fertig.,6,S,"German Phase 3, Units 1-30 (2006)","16,18"
537,GR,978-1-4423-5035-9,German 3,27,0:01:20,0:01:22,01Q,27,N,Directly across is a parking lot.,,,"German Phase 3, Units 1-30 (2006)",4
538,GR,978-1-4423-5035-9,German 3,27,0:01:26,0:01:28,01R,28,F,Direkt gegenüber ist ein Parkplatz.,5,S,"German Phase 3, Units 1-30 (2006)",4
539,GR,978-1-4423-5035-9,German 3,27,0:07:46,0:07:48,02Q,99,N,When is my room going to be ready?,,,"German Phase 3, Units 1-30 (2006)","16,18"
540,GR,978-1-4423-5035-9,German 3,27,0:07:51,0:07:52,02R,100,M,Wann ist mein Zimmer fertig?,5,Q,"German Phase 3, Units 1-30 (2006)","16,18"
541,GR,978-1-4423-5035-9,German 3,27,0:08:50,0:08:52,03Q,109,N,Is your luggage still in the car?,,,"German Phase 3, Units 1-30 (2006)",18
542,GR,978-1-4423-5035-9,German 3,27,0:08:55,0:08:57,03R,110,F,Ist Ihr Gepäck noch im Auto?,6,Q,"German Phase 3, Units 1-30 (2006)",18
543,GR,978-1-4423-5035-9,German 3,27,0:09:03,0:09:04,04Q,111,N,Can I fetch it now?,,,"German Phase 3, Units 1-30 (2006)",17
544,GR,978-1-4423-5035-9,German 3,27,0:09:07,0:09:08,04R,112,M,Kann ich es jetzt holen?,5,Q,"German Phase 3, Units 1-30 (2006)",17
545,GR,978-1-4423-5035-9,German 3,27,0:09:34,0:09:36,05Q,116,N,You can park your car on the parking lot.,,,"German Phase 3, Units 1-30 (2006)","9,18"
546,GR,978-1-4423-5035-9,German 3,27,0:09:42,0:09:44,05R,117,F,Sie können Ihr Auto auf dem Parkplatz parken.,8,S,"German Phase 3, Units 1-30 (2006)","9,18"
547,GR,978-1-4423-5035-9,German 3,27,0:10:23,0:10:25,06Q,124,N,Your room is going to be ready soon.,,,"German Phase 3, Units 1-30 (2006)","9,18"
548,GR,978-1-4423-5035-9,German 3,27,0:10:28,0:10:30,06R,125,F,Ihr Zimmer ist bald fertig.,5,S,"German Phase 3, Units 1-30 (2006)","9,18"
549,GR,978-1-4423-5035-9,German 3,27,0:13:01,0:13:02,07Q,153,N,I would like to open an account.,,,"German Phase 3, Units 1-30 (2006)","11,20"
550,GR,978-1-4423-5035-9,German 3,27,0:13:06,0:13:08,07R,154,M,Ich möchte ein Konto eröffnen.,5,S,"German Phase 3, Units 1-30 (2006)","11,20"
551,GR,978-1-4423-5035-9,German 3,27,0:14:34,0:14:36,08Q,170,N,Would you like to open a checking account?,,,"German Phase 3, Units 1-30 (2006)","11,20"
552,GR,978-1-4423-5035-9,German 3,27,0:14:40,0:14:43,08R,171,F,Möchten Sie ein Girokonto eröffnen?,5,Q,"German Phase 3, Units 1-30 (2006)","11,20"
553,GR,978-1-4423-5035-9,German 3,27,0:15:53,0:15:54,09Q,182,N,Please sign here.,,,"German Phase 3, Units 1-30 (2006)","14,20"
554,GR,978-1-4423-5035-9,German 3,27,0:15:57,0:15:59,09R,183,F,Bitte unterschreiben Sie hier.,4,S,"German Phase 3, Units 1-30 (2006)","14,20"
555,GR,978-1-4423-5035-9,German 3,27,0:16:31,0:16:33,10Q,189,N,Do you have an ID on you?,,,"German Phase 3, Units 1-30 (2006)","16,18,20"
556,GR,978-1-4423-5035-9,German 3,27,0:16:37,0:16:38,10R,191,F,Haben Sie einen Ausweis dabei?,5,Q,"German Phase 3, Units 1-30 (2006)","16,18,20"
557,GR,978-1-4423-5035-9,German 3,28,0:04:41,0:04:43,01Q,60,N,Next to the hotel is a parking lot.,,,"German Phase 3, Units 1-30 (2006)","9,16,18"
558,GR,978-1-4423-5035-9,German 3,28,0:04:47,0:04:49,01R,61,F,Neben dem Hotel ist ein Parkplatz.,6,S,"German Phase 3, Units 1-30 (2006)","9,16,18"
559,GR,978-1-4423-5035-9,German 3,28,0:06:21,0:06:22,02Q,76,N,"Here please, my passport.",,,"German Phase 3, Units 1-30 (2006)","16,18"
560,GR,978-1-4423-5035-9,German 3,28,0:06:25,0:06:26,02R,77,M,"Hier bitte, mein Pass.",4,S,"German Phase 3, Units 1-30 (2006)","16,18"
561,GR,978-1-4423-5035-9,German 3,28,0:07:54,0:07:55,03Q,94,N,That’s your account number.,,,"German Phase 3, Units 1-30 (2006)","3,11,20"
562,GR,978-1-4423-5035-9,German 3,28,0:07:59,0:08:00,03R,96,F,Das ist Ihre Kontonummer.,4,S,"German Phase 3, Units 1-30 (2006)","3,11,20"
563,GR,978-1-4423-5035-9,German 3,28,0:08:13,0:08:15,04Q,99,N,That’s your checking account number.,,,"German Phase 3, Units 1-30 (2006)","11,20"
564,GR,978-1-4423-5035-9,German 3,28,0:08:19,0:08:21,04R,100,F,Das ist Ihre Girokontonummer.,4,S,"German Phase 3, Units 1-30 (2006)","11,20"
565,GR,978-1-4423-5035-9,German 3,28,0:08:55,0:08:57,05Q,106,N,Would you also like a debit card?,,,"German Phase 3, Units 1-30 (2006)","11,14,18"
566,GR,978-1-4423-5035-9,German 3,28,0:09:01,0:09:03,05R,107,F,Möchten Sie auch eine EC-Karte?,6,Q,"German Phase 3, Units 1-30 (2006)","11,14,18"
567,GR,978-1-4423-5035-9,German 3,28,0:10:45,0:10:47,06Q,125,N,Where is an ATM?,,,"German Phase 3, Units 1-30 (2006)","4,11,16"
568,GR,978-1-4423-5035-9,German 3,28,0:10:50,0:10:52,06R,126,F,Wo ist ein Geldautomat?,4,Q,"German Phase 3, Units 1-30 (2006)","4,11,16"
569,GR,978-1-4423-5035-9,German 3,28,0:14:59,0:15:01,07Q,163,N,There is an important conference.,,,"German Phase 3, Units 1-30 (2006)","9,20"
570,GR,978-1-4423-5035-9,German 3,28,0:15:05,0:15:07,07R,164,M,Dort ist eine wichtige Konferenz.,5,S,"German Phase 3, Units 1-30 (2006)","9,20"
571,GR,978-1-4423-5035-9,German 3,28,0:18:21,0:18:23,08Q,196,N,We can’t change the date.,,,"German Phase 3, Units 1-30 (2006)","16,17,18"
572,GR,978-1-4423-5035-9,German 3,28,0:18:29,0:18:31,08R,197,F,Wir können den Termin nicht ändern.,6,S,"German Phase 3, Units 1-30 (2006)","16,17,18"
573,GR,978-1-4423-5035-9,German 3,28,0:26:06,0:26:08,09Q,272,N,Could you send me the information?,,,"German Phase 3, Units 1-30 (2006)","3,16,20"
574,GR,978-1-4423-5035-9,German 3,28,0:26:12,0:26:14,09R,274,F,Könnten Sie mir die Information schicken?,6,Q,"German Phase 3, Units 1-30 (2006)","3,16,20"
575,GR,978-1-4423-5035-9,German 3,28,0:26:33,0:26:35,10Q,276,N,Can I send you the information by e-mail?,,,"German Phase 3, Units 1-30 (2006)","3,20"
576,GR,978-1-4423-5035-9,German 3,28,0:26:39,0:26:41,10R,277,M,Kann ich Ihnen die Information per E-Mail schicken?,8,Q,"German Phase 3, Units 1-30 (2006)","3,20"
577,GR,978-1-4423-5035-9,German 3,29,0:01:38,0:01:40,01Q,26,N,I would like to open a checking account.,,,"German Phase 3, Units 1-30 (2006)",11
578,GR,978-1-4423-5035-9,German 3,29,0:01:44,0:01:46,01R,27,M,Ich möchte ein Girokonto eröffnen.,5,S,"German Phase 3, Units 1-30 (2006)",11
579,GR,978-1-4423-5035-9,German 3,29,0:04:31,0:04:33,02Q,56,N,You’re going to be at a conference.,,,"German Phase 3, Units 1-30 (2006)","18,20"
580,GR,978-1-4423-5035-9,German 3,29,0:04:37,0:04:38,02R,57,M,Sie sind bei einer Konferenz.,5,S,"German Phase 3, Units 1-30 (2006)","18,20"
581,GR,978-1-4423-5035-9,German 3,29,0:04:52,0:04:54,03Q,60,N,We can’t change the date for our meeting.,,,"German Phase 3, Units 1-30 (2006)","17,20"
582,GR,978-1-4423-5035-9,German 3,29,0:04:58,0:05:01,03R,61,M,Wir können den Termin für unsere Besprechung nicht ändern.,9,S,"German Phase 3, Units 1-30 (2006)","17,20"
583,GR,978-1-4423-5035-9,German 3,29,0:11:24,0:11:25,04Q,121,N,I would have a question.,,,"German Phase 3, Units 1-30 (2006)","16,20"
584,GR,978-1-4423-5035-9,German 3,29,0:11:28,0:11:30,04R,123,M,Ich hätte eine Frage.,4,S,"German Phase 3, Units 1-30 (2006)","16,20"
585,GR,978-1-4423-5035-9,German 3,29,0:15:52,0:15:54,05Q,171,N,She would like to improve her German.,,,"German Phase 3, Units 1-30 (2006)",15
586,GR,978-1-4423-5035-9,German 3,29,0:15:58,0:15:59,05R,172,M,Sie möchte ihr Deutsch verbessern.,5,S,"German Phase 3, Units 1-30 (2006)",15
587,GR,978-1-4423-5035-9,German 3,29,0:19:18,0:19:19,06Q,205,N,She could take a language course.,,,"German Phase 3, Units 1-30 (2006)","1,15"
588,GR,978-1-4423-5035-9,German 3,29,0:19:23,0:19:25,06R,206,M,Sie könnte einen Sprachkurs machen.,5,S,"German Phase 3, Units 1-30 (2006)","1,15"
589,GR,978-1-4423-5035-9,German 3,29,0:21:55,0:21:57,07Q,232,N,This evening it’s unfortunately too late.,,,"German Phase 3, Units 1-30 (2006)","9,17"
590,GR,978-1-4423-5035-9,German 3,29,0:22:01,0:22:04,07R,233,F,Heute Abend ist es leider zu spät.,7,S,"German Phase 3, Units 1-30 (2006)","9,17"
591,GR,978-1-4423-5035-9,German 3,29,0:23:12,0:23:14,08Q,245,N,I can send you the information by e-mail.,,,"German Phase 3, Units 1-30 (2006)","3,20"
592,GR,978-1-4423-5035-9,German 3,29,0:23:19,0:23:21,08R,246,F,Ich kann Ihnen die Information per E-Mail schicken.,8,S,"German Phase 3, Units 1-30 (2006)","3,20"
593,GR,978-1-4423-5035-9,German 3,29,0:23:34,0:23:36,09Q,248,N,Do you have perhaps another question?,,,"German Phase 3, Units 1-30 (2006)","16,20"
594,GR,978-1-4423-5035-9,German 3,29,0:23:40,0:23:42,09R,249,F,Haben Sie vielleicht noch eine Frage?,6,Q,"German Phase 3, Units 1-30 (2006)","16,20"
595,GR,978-1-4423-5035-9,German 3,29,0:24:05,0:24:08,10Q,253,N,My niece would like to spend the summer in Germany.,,,"German Phase 3, Units 1-30 (2006)","5,17,18"
596,GR,978-1-4423-5035-9,German 3,29,0:24:12,0:24:14,10R,255,M,Meine Nichte möchte den Sommer in Deutschland verbringen.,8,S,"German Phase 3, Units 1-30 (2006)","5,17,18"
597,GR,978-1-4423-5035-9,German 3,30,0:01:54,0:01:56,01Q,33,N,Now everything is ready for the conference.,,,"German Phase 3, Units 1-30 (2006)","17,20"
598,GR,978-1-4423-5035-9,German 3,30,0:02:02,0:02:05,01R,34,F,Jetzt ist alles fertig für die Konferenz.,7,S,"German Phase 3, Units 1-30 (2006)","17,20"
599,GR,978-1-4423-5035-9,German 3,30,0:04:54,0:04:56,03Q,63,N,I can send her the information.,,,"German Phase 3, Units 1-30 (2006)","3,9,20"
600,GR,978-1-4423-5035-9,German 3,30,0:05:00,0:05:02,03R,64,F,Ich kann ihr die Information schicken.,6,S,"German Phase 3, Units 1-30 (2006)","3,9,20"
601,GR,978-1-4423-5035-9,German 3,30,0:08:14,0:08:16,04Q,99,N,I haven’t seen your car keys.,,,"German Phase 3, Units 1-30 (2006)",18
602,GR,978-1-4423-5035-9,German 3,30,0:08:20,0:08:22,04R,100,M,Ich habe Ihre Autoschlüssel nicht gesehen.,6,S,"German Phase 3, Units 1-30 (2006)",18
603,GR,978-1-4423-5035-9,German 3,30,0:13:02,0:13:04,05Q,154,N,Do you know perhaps a good language school?,,,"German Phase 3, Units 1-30 (2006)","1,15"
604,GR,978-1-4423-5035-9,German 3,30,0:13:08,0:13:10,05R,155,M,Kennen Sie vielleicht eine gute Sprachschule?,6,Q,"German Phase 3, Units 1-30 (2006)","1,15"
605,GR,978-1-4423-5035-9,German 3,30,0:14:38,0:14:40,06Q,171,N,Not far from here is a language school.,,,"German Phase 3, Units 1-30 (2006)","4,15"
606,GR,978-1-4423-5035-9,German 3,30,0:14:44,0:14:46,06R,172,F,Nicht weit von hier ist eine Sprachschule.,7,S,"German Phase 3, Units 1-30 (2006)","4,15"
607,GR,978-1-4423-5035-9,German 3,30,0:19:12,0:19:13,07Q,220,N,Are those your car keys?,,,"German Phase 3, Units 1-30 (2006)",18
608,GR,978-1-4423-5035-9,German 3,30,0:19:19,0:19:20,07R,221,M,Sind das Ihre Autoschlüssel?,4,Q,"German Phase 3, Units 1-30 (2006)",18
609,GR,978-1-4423-5035-9,German 3,30,0:20:40,0:20:42,08Q,236,N,The kitchen is pretty small.,,,"German Phase 3, Units 1-30 (2006)","9,12"
610,GR,978-1-4423-5035-9,German 3,30,0:20:46,0:20:48,08R,237,F,Die Küche ist ziemlich klein.,5,S,"German Phase 3, Units 1-30 (2006)","9,12"
611,GR,978-1-4423-5035-9,German 3,30,0:21:06,0:21:09,09Q,240,N,Would you feel like drinking a cup of coffee?,,,"German Phase 3, Units 1-30 (2006)","1,6"
612,GR,978-1-4423-5035-9,German 3,30,0:21:15,0:21:17,09R,242,F,"Hätten Sie Lust, eine Tasse Kaffee zu trinken?",8,Q,"German Phase 3, Units 1-30 (2006)","1,6"
613,GR,978-1-4423-5035-9,German 3,30,0:26:20,0:26:21,10Q,296,N,Good luck!,,,"German Phase 3, Units 1-30 (2006)","9,13"
614,GR,978-1-4423-5035-9,German 3,30,0:26:23,0:26:24,10R,297,F,Viel Glück!,2,S,"German Phase 3, Units 1-30 (2006)","9,13"
