Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
485,SP,978-1-4423-5038-0,Spanish 2,23,0:12:23,0:12:25,07Q,127,N,You three play tennis?,,,"Spanish Phase 2, Units 1-30 (2003)",1
486,SP,978-1-4423-5038-0,Spanish 2,23,0:12:29,0:12:32,07R,128,F,¿Ustedes tres juegan al tenis?,5,Q,"Spanish Phase 2, Units 1-30 (2003)",1
487,SP,978-1-4423-5038-0,Spanish 2,23,0:13:04,0:13:07,08Q,133,N,We need another person.,,,"Spanish Phase 2, Units 1-30 (2003)",9
488,SP,978-1-4423-5038-0,Spanish 2,23,0:13:11,0:13:14,08R,134,M,Necesitamos a otra persona.,3,S,"Spanish Phase 2, Units 1-30 (2003)",9
489,SP,978-1-4423-5038-0,Spanish 2,23,0:16:35,0:16:38,09Q,167,N,How about tomorrow afternoon?,,,"Spanish Phase 2, Units 1-30 (2003)",17
490,SP,978-1-4423-5038-0,Spanish 2,23,0:16:41,0:16:43,09R,168,M,¿Qué tal mañana en la tarde?,6,Q,"Spanish Phase 2, Units 1-30 (2003)",17
491,SP,978-1-4423-5038-0,Spanish 2,23,0:18:00,0:18:02,10Q,178,N,I have a meeting on Wednesday.,,,"Spanish Phase 2, Units 1-30 (2003)","17,20"
492,SP,978-1-4423-5038-0,Spanish 2,23,0:18:06,0:18:10,10R,179,F,Tengo una reunión el miércoles.,5,S,"Spanish Phase 2, Units 1-30 (2003)","17,20"
493,SP,978-1-4423-5038-0,Spanish 2,23,0:19:05,0:19:07,11Q,190,N,It’s impossible to know it (m).,,,"Spanish Phase 2, Units 1-30 (2003)",7
494,SP,978-1-4423-5038-0,Spanish 2,23,0:19:12,0:19:15,11R,191,F,Es imposible saberlo.,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
495,SP,978-1-4423-5038-0,Spanish 2,23,0:20:51,0:20:53,12Q,206,N,How about the day after tomorrow?,,,"Spanish Phase 2, Units 1-30 (2003)",17
496,SP,978-1-4423-5038-0,Spanish 2,23,0:20:56,0:20:59,12R,207,M,¿Qué tal pasado mañana?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",17
497,SP,978-1-4423-5038-0,Spanish 2,23,0:26:04,0:26:06,13Q,259,N,Who plays better?,,,"Spanish Phase 2, Units 1-30 (2003)",9
498,SP,978-1-4423-5038-0,Spanish 2,23,0:26:09,0:26:11,13R,260,F,¿Quién juega mejor?,3,Q,"Spanish Phase 2, Units 1-30 (2003)",9
499,SP,978-1-4423-5038-0,Spanish 2,24,0:01:52,0:01:58,01Q,30,N,I thought that you would like something sweet.,,,"Spanish Phase 2, Units 1-30 (2003)",6
500,SP,978-1-4423-5038-0,Spanish 2,24,0:02:00,0:02:03,01R,31,M,Pensé que te gustaría algo dulce.,6,S,"Spanish Phase 2, Units 1-30 (2003)",6
501,SP,978-1-4423-5038-0,Spanish 2,24,0:03:47,0:03:50,02Q,48,N,They return this weekend.,,,"Spanish Phase 2, Units 1-30 (2003)",18
502,SP,978-1-4423-5038-0,Spanish 2,24,0:03:53,0:03:56,02R,49,M,Regresan este fin de semana.,5,S,"Spanish Phase 2, Units 1-30 (2003)",18
503,SP,978-1-4423-5038-0,Spanish 2,24,0:08:03,0:08:06,03Q,93,N,He has changed his mind.,,,"Spanish Phase 2, Units 1-30 (2003)",7
504,SP,978-1-4423-5038-0,Spanish 2,24,0:08:08,0:08:11,03R,94,M,Ha cambiado de idea.,4,S,"Spanish Phase 2, Units 1-30 (2003)",7
505,SP,978-1-4423-5038-0,Spanish 2,24,0:09:28,0:09:31,04Q,108,N,I said that he’s changed his mind.,,,"Spanish Phase 2, Units 1-30 (2003)",9
506,SP,978-1-4423-5038-0,Spanish 2,24,0:09:35,0:09:39,04R,109,M,Dije que ha cambiado de idea.,6,S,"Spanish Phase 2, Units 1-30 (2003)",9
507,SP,978-1-4423-5038-0,Spanish 2,24,0:09:55,0:09:57,05Q,111,N,Now he’s studying engineering.,,,"Spanish Phase 2, Units 1-30 (2003)","17,20"
508,SP,978-1-4423-5038-0,Spanish 2,24,0:09:59,0:10:02,05R,112,M,Ahora estudia ingeniería.,3,S,"Spanish Phase 2, Units 1-30 (2003)","17,20"
509,SP,978-1-4423-5038-0,Spanish 2,24,0:11:49,0:11:50,06Q,129,N,Hopefully not!,,,"Spanish Phase 2, Units 1-30 (2003)","7,13"
510,SP,978-1-4423-5038-0,Spanish 2,24,0:11:52,0:11:54,06R,130,M,¡Ojalá que no!,3,S,"Spanish Phase 2, Units 1-30 (2003)","7,13"
511,SP,978-1-4423-5038-0,Spanish 2,24,0:13:30,0:13:32,07Q,144,N,He should not start something else.,,,"Spanish Phase 2, Units 1-30 (2003)",9
512,SP,978-1-4423-5038-0,Spanish 2,24,0:13:36,0:13:39,07R,145,M,No debe comenzar otra cosa.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
513,SP,978-1-4423-5038-0,Spanish 2,24,0:18:13,0:18:15,08Q,191,N,"He’s a friend of yours, right?",,,"Spanish Phase 2, Units 1-30 (2003)",5
514,SP,978-1-4423-5038-0,Spanish 2,24,0:18:18,0:18:21,08R,192,M,"Es amigo tuyo, ¿verdad?",4,Q,"Spanish Phase 2, Units 1-30 (2003)",5
515,SP,978-1-4423-5038-0,Spanish 2,24,0:18:58,0:19:01,09Q,198,N,On Wednesday I have a meeting with him.,,,"Spanish Phase 2, Units 1-30 (2003)","17,20"
516,SP,978-1-4423-5038-0,Spanish 2,24,0:19:05,0:19:09,09R,199,M,El miércoles tengo una reunión con él.,7,S,"Spanish Phase 2, Units 1-30 (2003)","17,20"
517,SP,978-1-4423-5038-0,Spanish 2,24,0:22:44,0:22:47,10Q,231,N,I thought that we could play this weekend.,,,"Spanish Phase 2, Units 1-30 (2003)",9
518,SP,978-1-4423-5038-0,Spanish 2,24,0:22:52,0:22:56,10R,232,M,Pensé que podríamos jugar este fin de semana.,8,S,"Spanish Phase 2, Units 1-30 (2003)",9
519,SP,978-1-4423-5038-0,Spanish 2,24,0:27:39,0:27:41,11Q,278,N,I have to exchange money.,,,"Spanish Phase 2, Units 1-30 (2003)","11,16"
520,SP,978-1-4423-5038-0,Spanish 2,24,0:27:46,0:27:49,11R,279,F,Tengo que cambiar dinero.,4,S,"Spanish Phase 2, Units 1-30 (2003)","11,16"
521,SP,978-1-4423-5038-0,Spanish 2,24,0:27:59,0:28:01,12Q,281,N,Today the bank isn’t open.,,,"Spanish Phase 2, Units 1-30 (2003)","11,16"
522,SP,978-1-4423-5038-0,Spanish 2,24,0:28:04,0:28:08,12R,282,M,Hoy el banco no está abierto.,6,S,"Spanish Phase 2, Units 1-30 (2003)","11,16"
523,SP,978-1-4423-5038-0,Spanish 2,25,0:02:23,0:02:24,01Q,30,N,When are you coming back?,,,"Spanish Phase 2, Units 1-30 (2003)",7
524,SP,978-1-4423-5038-0,Spanish 2,25,0:02:26,0:02:29,01R,31,F,¿Cuándo regresa?,2,Q,"Spanish Phase 2, Units 1-30 (2003)",7
525,SP,978-1-4423-5038-0,Spanish 2,25,0:03:18,0:03:20,02Q,38,N,I return in the afternoon.,,,"Spanish Phase 2, Units 1-30 (2003)",18
526,SP,978-1-4423-5038-0,Spanish 2,25,0:03:23,0:03:26,02R,39,M,Regreso en la tarde.,4,S,"Spanish Phase 2, Units 1-30 (2003)",18
527,SP,978-1-4423-5038-0,Spanish 2,25,0:05:28,0:05:31,03Q,62,N,How about next weekend?,,,"Spanish Phase 2, Units 1-30 (2003)",7
528,SP,978-1-4423-5038-0,Spanish 2,25,0:05:34,0:05:37,03R,63,M,¿Qué tal el fin de semana entrante?,7,Q,"Spanish Phase 2, Units 1-30 (2003)",7
529,SP,978-1-4423-5038-0,Spanish 2,25,0:07:46,0:07:48,04Q,86,N,I don’t remember!,,,"Spanish Phase 2, Units 1-30 (2003)",7
530,SP,978-1-4423-5038-0,Spanish 2,25,0:07:50,0:07:53,04R,87,M,¡No me acuerdo!,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
531,SP,978-1-4423-5038-0,Spanish 2,25,0:08:25,0:08:28,05Q,92,N,Here in the hotel we can exchange money.,,,"Spanish Phase 2, Units 1-30 (2003)","11,18"
532,SP,978-1-4423-5038-0,Spanish 2,25,0:08:32,0:08:35,05R,93,M,Aquí en el hotel podemos cambiar dinero.,7,S,"Spanish Phase 2, Units 1-30 (2003)","11,18"
533,SP,978-1-4423-5038-0,Spanish 2,25,0:09:01,0:09:02,06Q,97,N,There’s a new restaurant.,,,"Spanish Phase 2, Units 1-30 (2003)",6
534,SP,978-1-4423-5038-0,Spanish 2,25,0:09:05,0:09:09,06R,98,M,Hay un restaurante nuevo.,4,S,"Spanish Phase 2, Units 1-30 (2003)",6
535,SP,978-1-4423-5038-0,Spanish 2,25,0:10:09,0:10:11,07Q,108,N,It has delicious food.,,,"Spanish Phase 2, Units 1-30 (2003)",6
536,SP,978-1-4423-5038-0,Spanish 2,25,0:10:14,0:10:17,07R,109,M,Tiene comida deliciosa.,3,S,"Spanish Phase 2, Units 1-30 (2003)",6
537,SP,978-1-4423-5038-0,Spanish 2,25,0:10:38,0:10:40,08Q,112,N,I haven’t eaten there.,,,"Spanish Phase 2, Units 1-30 (2003)",6
538,SP,978-1-4423-5038-0,Spanish 2,25,0:10:42,0:10:45,08R,113,M,No he comido allí.,4,S,"Spanish Phase 2, Units 1-30 (2003)",6
539,SP,978-1-4423-5038-0,Spanish 2,25,0:12:05,0:12:07,09Q,126,N,"Yes, exactly.",,,"Spanish Phase 2, Units 1-30 (2003)",7
540,SP,978-1-4423-5038-0,Spanish 2,25,0:12:09,0:12:12,09R,127,M,"Sí, exactamente.",2,S,"Spanish Phase 2, Units 1-30 (2003)",7
541,SP,978-1-4423-5038-0,Spanish 2,25,0:14:19,0:14:21,10Q,147,N,It’s work for a new client.,,,"Spanish Phase 2, Units 1-30 (2003)",20
542,SP,978-1-4423-5038-0,Spanish 2,25,0:14:25,0:14:28,10R,148,M,Es trabajo para un cliente nuevo.,6,S,"Spanish Phase 2, Units 1-30 (2003)",20
543,SP,978-1-4423-5038-0,Spanish 2,25,0:15:30,0:15:32,11Q,157,N,It’s lunchtime.,,,"Spanish Phase 2, Units 1-30 (2003)",6
544,SP,978-1-4423-5038-0,Spanish 2,25,0:15:35,0:15:38,11R,158,M,Es la hora del almuerzo.,5,S,"Spanish Phase 2, Units 1-30 (2003)",6
545,SP,978-1-4423-5038-0,Spanish 2,26,0:04:23,0:04:26,01Q,50,N,The meal was so delicious.,,,"Spanish Phase 2, Units 1-30 (2003)",6
546,SP,978-1-4423-5038-0,Spanish 2,26,0:04:29,0:04:32,01R,51,M,La comida fue tan deliciosa.,5,S,"Spanish Phase 2, Units 1-30 (2003)",6
547,SP,978-1-4423-5038-0,Spanish 2,26,0:04:49,0:04:52,02Q,54,N,How nice that you liked the lunch.,,,"Spanish Phase 2, Units 1-30 (2003)",6
548,SP,978-1-4423-5038-0,Spanish 2,26,0:04:55,0:04:58,02R,55,F,Qué bien que le gustó el almuerzo.,7,S,"Spanish Phase 2, Units 1-30 (2003)",6
549,SP,978-1-4423-5038-0,Spanish 2,26,0:07:36,0:07:39,03Q,81,N,How long does it take to get into town?,,,"Spanish Phase 2, Units 1-30 (2003)","16,17,18"
550,SP,978-1-4423-5038-0,Spanish 2,26,0:07:42,0:07:45,03R,82,M,¿Cuánto tiempo para llegar al centro?,6,Q,"Spanish Phase 2, Units 1-30 (2003)","16,17,18"
551,SP,978-1-4423-5038-0,Spanish 2,26,0:08:19,0:08:20,04Q,87,N,I’m going on foot.,,,"Spanish Phase 2, Units 1-30 (2003)",1
552,SP,978-1-4423-5038-0,Spanish 2,26,0:08:23,0:08:25,04R,88,M,Voy a pie.,2,S,"Spanish Phase 2, Units 1-30 (2003)",1
553,SP,978-1-4423-5038-0,Spanish 2,26,0:08:44,0:08:46,05Q,91,N,In no way.,,,"Spanish Phase 2, Units 1-30 (2003)",7
554,SP,978-1-4423-5038-0,Spanish 2,26,0:08:48,0:08:50,05R,92,F,De ninguna manera.,3,S,"Spanish Phase 2, Units 1-30 (2003)",7
555,SP,978-1-4423-5038-0,Spanish 2,26,0:10:07,0:10:09,06Q,103,N,I’m going to take you into town.,,,"Spanish Phase 2, Units 1-30 (2003)",9
556,SP,978-1-4423-5038-0,Spanish 2,26,0:10:12,0:10:15,06R,104,F,Voy a llevarlo al centro.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
557,SP,978-1-4423-5038-0,Spanish 2,26,0:10:27,0:10:29,07Q,107,N,I could go by bus.,,,"Spanish Phase 2, Units 1-30 (2003)",18
558,SP,978-1-4423-5038-0,Spanish 2,26,0:10:31,0:10:35,07R,108,M,Yo podría ir en autobús.,5,S,"Spanish Phase 2, Units 1-30 (2003)",18
559,SP,978-1-4423-5038-0,Spanish 2,26,0:13:10,0:13:13,08Q,132,N,We’re going into town together.,,,"Spanish Phase 2, Units 1-30 (2003)",9
560,SP,978-1-4423-5038-0,Spanish 2,26,0:13:16,0:13:19,08R,133,F,Vamos al centro juntos.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
561,SP,978-1-4423-5038-0,Spanish 2,26,0:13:31,0:13:33,09Q,135,N,Friday is the fifth of June.,,,"Spanish Phase 2, Units 1-30 (2003)",17
562,SP,978-1-4423-5038-0,Spanish 2,26,0:13:39,0:13:43,09R,136,F,El viernes es el cinco de junio.,7,S,"Spanish Phase 2, Units 1-30 (2003)",17
563,SP,978-1-4423-5038-0,Spanish 2,26,0:16:22,0:16:25,10Q,163,N,In no way is it comfortable.,,,"Spanish Phase 2, Units 1-30 (2003)",9
564,SP,978-1-4423-5038-0,Spanish 2,26,0:16:28,0:16:31,10R,164,M,De ninguna manera es cómodo.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
565,SP,978-1-4423-5038-0,Spanish 2,26,0:20:44,0:20:46,11Q,205,N,Don’t you remember?,,,"Spanish Phase 2, Units 1-30 (2003)",7
566,SP,978-1-4423-5038-0,Spanish 2,26,0:20:48,0:20:50,11R,206,M,¿No te acuerdas?,3,Q,"Spanish Phase 2, Units 1-30 (2003)",7
567,SP,978-1-4423-5038-0,Spanish 2,27,0:02:03,0:02:08,01Q,34,N,Dígale que usted quiere cambiar de trabajo.,,,"Spanish Phase 2, Units 1-30 (2003)",20
568,SP,978-1-4423-5038-0,Spanish 2,27,0:02:10,0:02:13,01R,35,F,Quiero cambiar de trabajo.,4,S,"Spanish Phase 2, Units 1-30 (2003)",20
569,SP,978-1-4423-5038-0,Spanish 2,27,0:03:20,0:03:23,02Q,46,N,I don’t know anything about engineering.,,,"Spanish Phase 2, Units 1-30 (2003)",20
570,SP,978-1-4423-5038-0,Spanish 2,27,0:03:26,0:03:29,02R,47,M,No sé nada de ingeniería.,5,S,"Spanish Phase 2, Units 1-30 (2003)",20
571,SP,978-1-4423-5038-0,Spanish 2,27,0:03:38,0:03:40,03Q,49,N,I’m a professor of music.,,,"Spanish Phase 2, Units 1-30 (2003)",9
572,SP,978-1-4423-5038-0,Spanish 2,27,0:03:43,0:03:46,03R,50,M,Soy profesor de música.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
573,SP,978-1-4423-5038-0,Spanish 2,27,0:06:43,0:06:44,04Q,78,N,If it’s raining?,,,"Spanish Phase 2, Units 1-30 (2003)",19
574,SP,978-1-4423-5038-0,Spanish 2,27,0:06:46,0:06:49,04R,79,F,¿Si llueve?,2,Q,"Spanish Phase 2, Units 1-30 (2003)",19
575,SP,978-1-4423-5038-0,Spanish 2,27,0:06:53,0:06:54,05Q,80,N,I like the rain.,,,"Spanish Phase 2, Units 1-30 (2003)",19
576,SP,978-1-4423-5038-0,Spanish 2,27,0:06:57,0:06:59,05R,81,M,Me gusta la lluvia.,4,S,"Spanish Phase 2, Units 1-30 (2003)",19
577,SP,978-1-4423-5038-0,Spanish 2,27,0:09:25,0:09:28,06Q,103,N,The taxi is much more comfortable.,,,"Spanish Phase 2, Units 1-30 (2003)",18
578,SP,978-1-4423-5038-0,Spanish 2,27,0:09:30,0:09:34,06R,104,M,El taxi es mucho más cómodo.,6,S,"Spanish Phase 2, Units 1-30 (2003)",18
579,SP,978-1-4423-5038-0,Spanish 2,27,0:11:02,0:11:05,07Q,119,N,I have to read some books.,,,"Spanish Phase 2, Units 1-30 (2003)",1
580,SP,978-1-4423-5038-0,Spanish 2,27,0:11:08,0:11:11,07R,120,F,Tengo que leer unos libros.,5,S,"Spanish Phase 2, Units 1-30 (2003)",1
581,SP,978-1-4423-5038-0,Spanish 2,27,0:15:17,0:15:19,08Q,158,N,Can you call me?,,,"Spanish Phase 2, Units 1-30 (2003)","3,16"
582,SP,978-1-4423-5038-0,Spanish 2,27,0:15:20,0:15:23,08R,159,F,¿Puede llamarme?,2,Q,"Spanish Phase 2, Units 1-30 (2003)","3,16"
583,SP,978-1-4423-5038-0,Spanish 2,27,0:21:19,0:21:21,09Q,216,N,Tomorrow is the twenty-fourth of February.,,,"Spanish Phase 2, Units 1-30 (2003)","12,17"
584,SP,978-1-4423-5038-0,Spanish 2,27,0:21:25,0:21:29,09R,217,F,Mañana es el veinticuatro de febrero.,6,S,"Spanish Phase 2, Units 1-30 (2003)","12,17"
585,SP,978-1-4423-5038-0,Spanish 2,27,0:22:21,0:22:24,10Q,227,N,Maybe the next time.,,,"Spanish Phase 2, Units 1-30 (2003)",17
586,SP,978-1-4423-5038-0,Spanish 2,27,0:22:26,0:22:28,10R,228,M,Quizás la próxima vez.,4,S,"Spanish Phase 2, Units 1-30 (2003)",17
587,SP,978-1-4423-5038-0,Spanish 2,27,0:23:32,0:23:34,11Q,237,N,I’m going to call you.,,,"Spanish Phase 2, Units 1-30 (2003)",3
588,SP,978-1-4423-5038-0,Spanish 2,27,0:23:35,0:23:38,11R,238,F,Voy a llamarte.,2,S,"Spanish Phase 2, Units 1-30 (2003)",3
589,SP,978-1-4423-5038-0,Spanish 2,27,0:28:07,0:28:09,12Q,286,N,I have to call my new client.,,,"Spanish Phase 2, Units 1-30 (2003)","3,20"
590,SP,978-1-4423-5038-0,Spanish 2,27,0:28:12,0:28:15,12R,287,M,Tengo que llamar a mi cliente nuevo.,6,S,"Spanish Phase 2, Units 1-30 (2003)","3,20"
591,SP,978-1-4423-5038-0,Spanish 2,28,0:05:04,0:05:06,01Q,62,N,I have a lot to do in town.,,,"Spanish Phase 2, Units 1-30 (2003)",9
592,SP,978-1-4423-5038-0,Spanish 2,28,0:05:12,0:05:16,01R,63,F,Tengo mucho que hacer en el centro.,7,S,"Spanish Phase 2, Units 1-30 (2003)",9
593,SP,978-1-4423-5038-0,Spanish 2,28,0:05:39,0:05:42,02Q,67,N,I have to call my colleagues in New York.,,,"Spanish Phase 2, Units 1-30 (2003)","3,20"
594,SP,978-1-4423-5038-0,Spanish 2,28,0:05:45,0:05:49,02R,68,F,Tengo que llamar a mis colegas en Nueva York.,8,S,"Spanish Phase 2, Units 1-30 (2003)","3,20"
595,SP,978-1-4423-5038-0,Spanish 2,28,0:09:45,0:09:47,03Q,107,N,I told you before.,,,"Spanish Phase 2, Units 1-30 (2003)",7
596,SP,978-1-4423-5038-0,Spanish 2,28,0:09:49,0:09:52,03R,108,F,Te lo dije antes.,4,S,"Spanish Phase 2, Units 1-30 (2003)",7
597,SP,978-1-4423-5038-0,Spanish 2,28,0:13:27,0:13:29,04Q,142,N,How are you going into town?,,,"Spanish Phase 2, Units 1-30 (2003)","4,18"
598,SP,978-1-4423-5038-0,Spanish 2,28,0:13:32,0:13:34,04R,143,M,¿Cómo vas al centro?,4,Q,"Spanish Phase 2, Units 1-30 (2003)","4,18"
599,SP,978-1-4423-5038-0,Spanish 2,28,0:17:25,0:17:26,05Q,180,N,I had to rent one (m).,,,"Spanish Phase 2, Units 1-30 (2003)",9
600,SP,978-1-4423-5038-0,Spanish 2,28,0:17:28,0:17:31,05R,181,F,Tuve que alquilar uno.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
601,SP,978-1-4423-5038-0,Spanish 2,28,0:18:47,0:18:48,06Q,191,N,Let me see.,,,"Spanish Phase 2, Units 1-30 (2003)",7
602,SP,978-1-4423-5038-0,Spanish 2,28,0:18:50,0:18:53,06R,192,M,Déjeme ver.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
603,SP,978-1-4423-5038-0,Spanish 2,28,0:20:41,0:20:43,07Q,209,N,I believe that we need a map.,,,"Spanish Phase 2, Units 1-30 (2003)","4,9"
604,SP,978-1-4423-5038-0,Spanish 2,28,0:20:46,0:20:50,07R,210,M,Creo que necesitamos un mapa.,5,S,"Spanish Phase 2, Units 1-30 (2003)","4,9"
605,SP,978-1-4423-5038-0,Spanish 2,28,0:21:58,0:22:00,08Q,221,N,I’m going to look for it.,,,"Spanish Phase 2, Units 1-30 (2003)",9
606,SP,978-1-4423-5038-0,Spanish 2,28,0:22:02,0:22:04,08R,222,F,Voy a buscarlo.,2,S,"Spanish Phase 2, Units 1-30 (2003)",9
607,SP,978-1-4423-5038-0,Spanish 2,28,0:24:46,0:24:49,09Q,252,N,I’m looking for Buena Vista Street.,,,"Spanish Phase 2, Units 1-30 (2003)",4
608,SP,978-1-4423-5038-0,Spanish 2,28,0:24:51,0:24:55,09R,253,F,Busco la calle Buena Vista.,4,S,"Spanish Phase 2, Units 1-30 (2003)",4
609,SP,978-1-4423-5038-0,Spanish 2,28,0:29:33,0:29:35,10Q,299,N,How about the party?,,,"Spanish Phase 2, Units 1-30 (2003)",9
610,SP,978-1-4423-5038-0,Spanish 2,28,0:29:38,0:29:40,10R,301,M,¿Qué tal la fiesta?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",9
611,SP,978-1-4423-5038-0,Spanish 2,28,0:29:49,0:29:50,11Q,302,N,It (f) was great!,,,"Spanish Phase 2, Units 1-30 (2003)",9
612,SP,978-1-4423-5038-0,Spanish 2,28,0:29:53,0:29:55,11R,303,F,¡Fue magnífica!,2,S,"Spanish Phase 2, Units 1-30 (2003)",9
613,SP,978-1-4423-5038-0,Spanish 2,29,0:04:58,0:05:00,01Q,65,N,Have you been here before?,,,"Spanish Phase 2, Units 1-30 (2003)",9
614,SP,978-1-4423-5038-0,Spanish 2,29,0:05:03,0:05:06,01R,66,F,¿Ha estado aquí antes?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",9
615,SP,978-1-4423-5038-0,Spanish 2,29,0:06:24,0:06:27,02Q,79,N,I’m looking for my father’s family.,,,"Spanish Phase 2, Units 1-30 (2003)",5
616,SP,978-1-4423-5038-0,Spanish 2,29,0:06:30,0:06:33,02R,80,M,Busco a la familia de mi padre.,6,S,"Spanish Phase 2, Units 1-30 (2003)",5
617,SP,978-1-4423-5038-0,Spanish 2,29,0:07:50,0:07:52,03Q,91,N,I’m trying to find them.,,,"Spanish Phase 2, Units 1-30 (2003)",9
618,SP,978-1-4423-5038-0,Spanish 2,29,0:07:56,0:08:00,03R,92,M,Estoy tratando de encontrarlos.,4,S,"Spanish Phase 2, Units 1-30 (2003)",9
619,SP,978-1-4423-5038-0,Spanish 2,29,0:08:18,0:08:20,04Q,95,N,But I haven’t had much luck.,,,"Spanish Phase 2, Units 1-30 (2003)",9
620,SP,978-1-4423-5038-0,Spanish 2,29,0:08:24,0:08:27,04R,96,M,Pero no he tenido mucha suerte.,6,S,"Spanish Phase 2, Units 1-30 (2003)",9
621,SP,978-1-4423-5038-0,Spanish 2,29,0:08:32,0:08:34,05Q,97,N,Not this time.,,,"Spanish Phase 2, Units 1-30 (2003)",17
622,SP,978-1-4423-5038-0,Spanish 2,29,0:08:36,0:08:38,05R,98,M,Esta vez no.,3,S,"Spanish Phase 2, Units 1-30 (2003)",17
623,SP,978-1-4423-5038-0,Spanish 2,29,0:13:17,0:13:18,06Q,143,N,I’ll be right back.,,,"Spanish Phase 2, Units 1-30 (2003)",7
624,SP,978-1-4423-5038-0,Spanish 2,29,0:13:21,0:13:23,06R,144,F,Ya regreso.,2,S,"Spanish Phase 2, Units 1-30 (2003)",7
625,SP,978-1-4423-5038-0,Spanish 2,29,0:16:54,0:16:57,07Q,173,N,Can you show me on the map?,,,"Spanish Phase 2, Units 1-30 (2003)","4,16"
626,SP,978-1-4423-5038-0,Spanish 2,29,0:17:00,0:17:03,07R,174,M,¿Puede mostrarme en el mapa?,5,Q,"Spanish Phase 2, Units 1-30 (2003)","4,16"
627,SP,978-1-4423-5038-0,Spanish 2,29,0:17:38,0:17:40,08Q,179,N,I can show you on the map.,,,"Spanish Phase 2, Units 1-30 (2003)",4
628,SP,978-1-4423-5038-0,Spanish 2,29,0:17:43,0:17:46,08R,180,F,Puedo mostrarle en el mapa.,5,S,"Spanish Phase 2, Units 1-30 (2003)",4
629,SP,978-1-4423-5038-0,Spanish 2,29,0:18:52,0:18:55,09Q,191,N,"How much does it cost, all together?",,,"Spanish Phase 2, Units 1-30 (2003)","14,16"
630,SP,978-1-4423-5038-0,Spanish 2,29,0:18:57,0:19:00,09R,192,M,"¿Cuánto cuesta, todo junto?",4,Q,"Spanish Phase 2, Units 1-30 (2003)","14,16"
631,SP,978-1-4423-5038-0,Spanish 2,29,0:19:34,0:19:36,10Q,198,N,Three thousand pesos.,,,"Spanish Phase 2, Units 1-30 (2003)","11,12"
632,SP,978-1-4423-5038-0,Spanish 2,29,0:19:38,0:19:40,10R,199,F,Tres mil pesos.,3,S,"Spanish Phase 2, Units 1-30 (2003)","11,12"
633,SP,978-1-4423-5038-0,Spanish 2,29,0:20:59,0:21:01,11Q,212,N,The map costs a thousand.,,,"Spanish Phase 2, Units 1-30 (2003)","4,12,14"
634,SP,978-1-4423-5038-0,Spanish 2,29,0:21:04,0:21:06,11R,213,F,El mapa cuesta mil.,4,S,"Spanish Phase 2, Units 1-30 (2003)","4,12,14"
635,SP,978-1-4423-5038-0,Spanish 2,29,0:29:11,0:29:13,12Q,289,N,I prefer fewer meetings.,,,"Spanish Phase 2, Units 1-30 (2003)",20
636,SP,978-1-4423-5038-0,Spanish 2,29,0:29:27,0:29:30,12R,290,M,Prefiero menos reuniones.,3,S,"Spanish Phase 2, Units 1-30 (2003)",20
637,SP,978-1-4423-5038-0,Spanish 2,30,0:02:32,0:02:35,01Q,37,N,"In the summer, it’s not cold.",,,"Spanish Phase 2, Units 1-30 (2003)","17,19"
638,SP,978-1-4423-5038-0,Spanish 2,30,0:02:37,0:02:40,01R,38,F,"En verano, no hace frío.",5,S,"Spanish Phase 2, Units 1-30 (2003)","17,19"
639,SP,978-1-4423-5038-0,Spanish 2,30,0:03:23,0:03:26,02Q,46,N,We travel to many places.,,,"Spanish Phase 2, Units 1-30 (2003)",18
640,SP,978-1-4423-5038-0,Spanish 2,30,0:03:29,0:03:32,02R,47,F,Viajamos a muchos lugares.,3,S,"Spanish Phase 2, Units 1-30 (2003)",18
641,SP,978-1-4423-5038-0,Spanish 2,30,0:06:20,0:06:22,03Q,73,N,Can you show me the photo?,,,"Spanish Phase 2, Units 1-30 (2003)",9
642,SP,978-1-4423-5038-0,Spanish 2,30,0:06:24,0:06:28,03R,74,M,¿Puede mostrarme la foto?,4,Q,"Spanish Phase 2, Units 1-30 (2003)",9
643,SP,978-1-4423-5038-0,Spanish 2,30,0:06:52,0:06:54,04Q,78,N,I’d like to show you the photo.,,,"Spanish Phase 2, Units 1-30 (2003)",9
644,SP,978-1-4423-5038-0,Spanish 2,30,0:06:57,0:07:00,04R,79,F,Me gustaría mostrarle la foto.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
645,SP,978-1-4423-5038-0,Spanish 2,30,0:11:04,0:11:06,05Q,121,N,Lots of friends visit us.,,,"Spanish Phase 2, Units 1-30 (2003)","5,18"
