Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
496,GR,978-1-4423-5034-2,German 2,24,0:09:41,0:09:44,6R,112,F,Wir könnten am Donnerstag zusammen Tennis spielen.,7,S,"German Phase 2, Units 1-30 (2003)","1,17"
497,GR,978-1-4423-5034-2,German 2,24,0:15:09,0:15:10,7Q,170,N,I don’t need it.,,,"German Phase 2, Units 1-30 (2003)","7,16"
498,GR,978-1-4423-5034-2,German 2,24,0:15:14,0:15:15,7R,171,M,Ich brauche es nicht.,4,S,"German Phase 2, Units 1-30 (2003)","7,16"
499,GR,978-1-4423-5034-2,German 2,24,0:16:11,0:16:12,8Q,181,N,That doesn’t matter.,,,"German Phase 2, Units 1-30 (2003)",7
500,GR,978-1-4423-5034-2,German 2,24,0:16:15,0:16:16,8R,182,M,Das macht nichts.,3,S,"German Phase 2, Units 1-30 (2003)",7
501,GR,978-1-4423-5034-2,German 2,24,0:19:55,0:19:57,9Q,223,N,I have a meeting on Wednesday.,,,"German Phase 2, Units 1-30 (2003)","17,20"
502,GR,978-1-4423-5034-2,German 2,24,0:20:02,0:20:04,9R,224,F,Ich habe am Mittwoch eine Bespechung.,6,S,"German Phase 2, Units 1-30 (2003)","17,20"
503,GR,978-1-4423-5034-2,German 2,24,0:20:40,0:20:43,10Q,232,N,"On Thursday, I have some things to do in Berlin.",,,"German Phase 2, Units 1-30 (2003)","17,18"
504,GR,978-1-4423-5034-2,German 2,24,0:20:46,0:20:49,10R,234,F,Am Donnerstag habe ich in Berlin zu tun.,8,S,"German Phase 2, Units 1-30 (2003)","17,18"
505,GR,978-1-4423-5034-2,German 2,24,0:22:49,0:22:51,11Q,254,N,On Friday I’m coming back.,,,"German Phase 2, Units 1-30 (2003)","17,18"
506,GR,978-1-4423-5034-2,German 2,24,0:22:55,0:22:57,11R,255,F,Am Freitag komme ich zurück.,5,S,"German Phase 2, Units 1-30 (2003)","17,18"
507,GR,978-1-4423-5034-2,German 2,25,0:05:03,0:05:07,1Q,60,N,I have a meeting this mid-morning.,,,"German Phase 2, Units 1-30 (2003)","17,20"
508,GR,978-1-4423-5034-2,German 2,25,0:05:10,0:05:14,1R,61,F,Ich habe heute Vormittag eine Besprechung.,6,S,"German Phase 2, Units 1-30 (2003)","17,20"
509,GR,978-1-4423-5034-2,German 2,25,0:06:29,0:06:33,2Q,75,N,I can gladly drive you to the office.,,,"German Phase 2, Units 1-30 (2003)",18
510,GR,978-1-4423-5034-2,German 2,25,0:06:35,0:06:38,2R,76,M,Ich kann dich gern ins Büro fahren.,7,S,"German Phase 2, Units 1-30 (2003)",18
511,GR,978-1-4423-5034-2,German 2,25,0:07:48,0:07:50,3Q,89,N,My meeting is not until ten o’clock.,,,"German Phase 2, Units 1-30 (2003)","12,17,20"
512,GR,978-1-4423-5034-2,German 2,25,0:07:55,0:07:58,3R,90,F,Meine Besprechung ist erst um zehn Uhr.,7,S,"German Phase 2, Units 1-30 (2003)","12,17,20"
513,GR,978-1-4423-5034-2,German 2,25,0:11:04,0:11:07,4Q,119,N,I thought you are coming back on Thursday.,,,"German Phase 2, Units 1-30 (2003)","17,18"
514,GR,978-1-4423-5034-2,German 2,25,0:11:12,0:11:14,4R,120,M,"Ich dachte, Sie kommen am Donnerstag zurück.",7,S,"German Phase 2, Units 1-30 (2003)","17,18"
515,GR,978-1-4423-5034-2,German 2,25,0:12:19,0:12:20,5Q,134,N,How much is that?,,,"German Phase 2, Units 1-30 (2003)","12,14,16"
516,GR,978-1-4423-5034-2,German 2,25,0:12:25,0:12:27,5R,136,F,Wieviel macht das?,3,Q,"German Phase 2, Units 1-30 (2003)","12,14,16"
517,GR,978-1-4423-5034-2,German 2,25,0:13:22,0:13:24,6Q,146,N,How much is that all together?,,,"German Phase 2, Units 1-30 (2003)","12,14,16"
518,GR,978-1-4423-5034-2,German 2,25,0:13:27,0:13:30,6R,147,F,Wieviel macht das alles zusammen?,5,Q,"German Phase 2, Units 1-30 (2003)","12,14,16"
519,GR,978-1-4423-5034-2,German 2,25,0:16:09,0:16:12,7Q,173,N,I still have to exchange some money.,,,"German Phase 2, Units 1-30 (2003)","1,11"
520,GR,978-1-4423-5034-2,German 2,25,0:16:15,0:16:17,7R,175,F,Ich muss noch etwas Geld wechseln.,6,S,"German Phase 2, Units 1-30 (2003)","1,11"
521,GR,978-1-4423-5034-2,German 2,25,0:17:01,0:17:04,8Q,182,N,Would you like to exchange money right away?,,,"German Phase 2, Units 1-30 (2003)",11
522,GR,978-1-4423-5034-2,German 2,25,0:17:08,0:17:10,8R,184,M,Möchten Sie sofort Geld wechseln?,5,Q,"German Phase 2, Units 1-30 (2003)",11
523,GR,978-1-4423-5034-2,German 2,25,0:21:54,0:21:55,9Q,232,N,He’s coming along later.,,,"German Phase 2, Units 1-30 (2003)","1,17"
524,GR,978-1-4423-5034-2,German 2,25,0:22:01,0:22:02,9R,234,F,Er kommt später mit.,4,S,"German Phase 2, Units 1-30 (2003)","1,17"
525,GR,978-1-4423-5034-2,German 2,25,0:23:13,0:23:16,10Q,248,N,I’m going to bring along my husband.,,,"German Phase 2, Units 1-30 (2003)","1,5"
526,GR,978-1-4423-5034-2,German 2,25,0:23:18,0:23:21,10R,249,F,Ich bringe meinen Mann mit.,5,S,"German Phase 2, Units 1-30 (2003)","1,5"
527,GR,978-1-4423-5034-2,German 2,25,0:26:44,0:26:46,11Q,283,N,At what time are you leaving tomorrow?,,,"German Phase 2, Units 1-30 (2003)","17,18"
528,GR,978-1-4423-5034-2,German 2,25,0:26:50,0:26:52,11R,284,F,Um wieviel Uhr fahren Sie morgen weg?,7,Q,"German Phase 2, Units 1-30 (2003)","17,18"
529,GR,978-1-4423-5034-2,German 2,26,0:03:35,0:03:37,1Q,51,N,Do you have some things to do in the city?,,,"German Phase 2, Units 1-30 (2003)","1,18"
530,GR,978-1-4423-5034-2,German 2,26,0:03:40,0:03:42,1R,52,F,Haben Sie in der Stadt zu tun?,7,Q,"German Phase 2, Units 1-30 (2003)","1,18"
531,GR,978-1-4423-5034-2,German 2,26,0:04:01,0:04:03,2Q,56,N,You have to go into town.,,,"German Phase 2, Units 1-30 (2003)","1,18"
532,GR,978-1-4423-5034-2,German 2,26,0:04:06,0:04:08,2R,57,F,Sie müssen in die Stadt gehen.,6,S,"German Phase 2, Units 1-30 (2003)","1,18"
533,GR,978-1-4423-5034-2,German 2,26,0:07:23,0:07:26,3Q,90,N,"""Where?” meaning “Where to?""",,,"German Phase 2, Units 1-30 (2003)","4,18"
534,GR,978-1-4423-5034-2,German 2,26,0:07:28,0:07:29,3R,91,F,Wohin?,1,Q,"German Phase 2, Units 1-30 (2003)","4,18"
535,GR,978-1-4423-5034-2,German 2,26,0:13:28,0:13:30,4Q,151,N,You’re very welcome.,,,"German Phase 2, Units 1-30 (2003)","7,13"
536,GR,978-1-4423-5034-2,German 2,26,0:13:32,0:13:34,4R,153,F,Bitte sehr.,2,S,"German Phase 2, Units 1-30 (2003)","7,13"
537,GR,978-1-4423-5034-2,German 2,26,0:14:34,0:14:35,5Q,163,N,I’m going to bring my son along.,,,"German Phase 2, Units 1-30 (2003)","1,5"
538,GR,978-1-4423-5034-2,German 2,26,0:14:39,0:14:40,5R,164,M,Ich bringe meinen Sohn mit.,5,S,"German Phase 2, Units 1-30 (2003)","1,5"
539,GR,978-1-4423-5034-2,German 2,26,0:20:11,0:20:13,6Q,218,N,By car or by train?,,,"German Phase 2, Units 1-30 (2003)","4,18"
540,GR,978-1-4423-5034-2,German 2,26,0:20:17,0:20:18,6R,219,M,Mit dem Auto oder mit dem Zug?,7,Q,"German Phase 2, Units 1-30 (2003)","4,18"
541,GR,978-1-4423-5034-2,German 2,26,0:20:46,0:20:47,7Q,224,N,I’m going by bus.,,,"German Phase 2, Units 1-30 (2003)","4,18"
542,GR,978-1-4423-5034-2,German 2,26,0:20:50,0:20:52,7R,225,F,Ich fahre mit dem Bus.,5,S,"German Phase 2, Units 1-30 (2003)","4,18"
543,GR,978-1-4423-5034-2,German 2,26,0:24:32,0:24:34,8Q,263,N,Are you coming back by train?,,,"German Phase 2, Units 1-30 (2003)",18
544,GR,978-1-4423-5034-2,German 2,26,0:24:37,0:24:39,8R,264,M,Kommen Sie mit dem Zug zurück?,6,Q,"German Phase 2, Units 1-30 (2003)",18
545,GR,978-1-4423-5034-2,German 2,26,0:25:07,0:25:08,9Q,269,N,I’m flying back.,,,"German Phase 2, Units 1-30 (2003)",18
546,GR,978-1-4423-5034-2,German 2,26,0:25:11,0:25:13,9R,270,F,Ich fliege zurück.,3,S,"German Phase 2, Units 1-30 (2003)",18
547,GR,978-1-4423-5034-2,German 2,26,0:26:06,0:26:07,10Q,280,N,Flying would be faster.,,,"German Phase 2, Units 1-30 (2003)",18
548,GR,978-1-4423-5034-2,German 2,26,0:26:11,0:26:12,10R,281,M,Fliegen wäre schneller.,3,S,"German Phase 2, Units 1-30 (2003)",18
549,GR,978-1-4423-5034-2,German 2,27,0:01:39,0:01:40,1Q,34,N,Where’s the nearest bank?,,,"German Phase 2, Units 1-30 (2003)","4,11,20"
550,GR,978-1-4423-5034-2,German 2,27,0:01:45,0:01:47,1R,35,M,Wo ist die nächste Bank?,5,Q,"German Phase 2, Units 1-30 (2003)","4,11,20"
551,GR,978-1-4423-5034-2,German 2,27,0:01:52,0:01:54,2Q,36,N,In town is an open bank.,,,"German Phase 2, Units 1-30 (2003)","11,20"
552,GR,978-1-4423-5034-2,German 2,27,0:01:58,0:02:00,2R,37,M,In der Stadt ist eine geöffnete Bank.,7,S,"German Phase 2, Units 1-30 (2003)","11,20"
553,GR,978-1-4423-5034-2,German 2,27,0:07:07,0:07:09,3Q,91,N,They live in the city.,,,"German Phase 2, Units 1-30 (2003)","5,18"
554,GR,978-1-4423-5034-2,German 2,27,0:07:12,0:07:13,3R,92,F,Sie wohnen in der Stadt.,5,S,"German Phase 2, Units 1-30 (2003)","5,18"
555,GR,978-1-4423-5034-2,German 2,27,0:07:55,0:07:57,4Q,100,N,There’s our bus.,,,"German Phase 2, Units 1-30 (2003)","9,18"
556,GR,978-1-4423-5034-2,German 2,27,0:07:41,0:07:42,4R,97,M,Da ist unser bus.,4,S,"German Phase 2, Units 1-30 (2003)","9,18"
557,GR,978-1-4423-5034-2,German 2,27,0:08:54,0:08:57,5Q,108,N,"Today, I’m going to buy a couple of CDs for the children.",,,"German Phase 2, Units 1-30 (2003)","5,9,14"
558,GR,978-1-4423-5034-2,German 2,27,0:09:00,0:09:06,5R,110,F,Heute kaufe ich ein paar CDs für die Kinder.,9,S,"German Phase 2, Units 1-30 (2003)","5,9,14"
559,GR,978-1-4423-5034-2,German 2,27,0:10:53,0:10:55,6Q,128,N,I’m going to there by train.,,,"German Phase 2, Units 1-30 (2003)","9,18"
560,GR,978-1-4423-5034-2,German 2,27,0:10:59,0:11:02,6R,129,F,Ich fahre mit dem Zug dorthin.,6,S,"German Phase 2, Units 1-30 (2003)","9,18"
561,GR,978-1-4423-5034-2,German 2,27,0:13:27,0:13:30,7Q,154,N,That’s one hundred ten euros all together.,,,"German Phase 2, Units 1-30 (2003)","11,12,14"
562,GR,978-1-4423-5034-2,German 2,27,0:13:34,0:13:37,7R,155,F,Das macht einhundertzehn Euro alles zusammen.,6,S,"German Phase 2, Units 1-30 (2003)","11,12,14"
563,GR,978-1-4423-5034-2,German 2,27,0:17:50,0:17:53,8Q,201,N,I believe my wife is not flying along.,,,"German Phase 2, Units 1-30 (2003)","1,5,9,18"
564,GR,978-1-4423-5034-2,German 2,27,0:17:56,0:17:59,8R,202,M,"Ich glaube, meine Frau fliegt nicht mit.",7,S,"German Phase 2, Units 1-30 (2003)","1,5,9,18"
565,GR,978-1-4423-5034-2,German 2,27,0:24:43,0:24:46,9Q,269,N,My wife and I cannot come next weekend.,,,"German Phase 2, Units 1-30 (2003)","1,5,18"
566,GR,978-1-4423-5034-2,German 2,27,0:24:49,0:24:54,9R,270,M,Meine Frau und ich können nächstes Wochenende nicht kommen.,9,S,"German Phase 2, Units 1-30 (2003)","1,5,18"
567,GR,978-1-4423-5034-2,German 2,27,0:25:03,0:25:05,10Q,272,N,We cannot come for dinner.,,,"German Phase 2, Units 1-30 (2003)","1,6"
568,GR,978-1-4423-5034-2,German 2,27,0:25:11,0:25:13,10R,273,M,Wir können nicht zum Abendessen kommen.,6,S,"German Phase 2, Units 1-30 (2003)","1,6"
569,GR,978-1-4423-5034-2,German 2,28,0:01:21,0:01:23,1Q,28,N,Would you like to come to our place?,,,"German Phase 2, Units 1-30 (2003)","1,10"
570,GR,978-1-4423-5034-2,German 2,28,0:01:26,0:01:28,1R,29,M,Möchten Sie zu uns kommen?,5,Q,"German Phase 2, Units 1-30 (2003)","1,10"
571,GR,978-1-4423-5034-2,German 2,28,0:03:40,0:03:42,2Q,51,N,I’m flying back alone.,,,"German Phase 2, Units 1-30 (2003)","1,18"
572,GR,978-1-4423-5034-2,German 2,28,0:03:46,0:03:48,2R,52,F,Ich fliege alleine zurück.,4,S,"German Phase 2, Units 1-30 (2003)","1,18"
573,GR,978-1-4423-5034-2,German 2,28,0:05:56,0:05:59,3Q,72,N,Maybe you can come to our place in two weeks.,,,"German Phase 2, Units 1-30 (2003)","1,12,17"
574,GR,978-1-4423-5034-2,German 2,28,0:06:04,0:06:07,3R,74,M,Vielleicht können Sie in zwei Wochen zu uns kommen.,9,S,"German Phase 2, Units 1-30 (2003)","1,12,17"
575,GR,978-1-4423-5034-2,German 2,28,0:08:42,0:08:47,4Q,103,N,Can you come for lunch next weekend?,,,"German Phase 2, Units 1-30 (2003)","1,6,17"
576,GR,978-1-4423-5034-2,German 2,28,0:08:49,0:08:55,4R,104,F,Können Sie nächstes Wochenende zum Mittagessen kommen?,7,Q,"German Phase 2, Units 1-30 (2003)","1,6,17"
577,GR,978-1-4423-5034-2,German 2,28,0:12:21,0:12:23,5Q,139,N,First I’m going to the bank.,,,"German Phase 2, Units 1-30 (2003)","11,12,20"
578,GR,978-1-4423-5034-2,German 2,28,0:12:26,0:12:27,5R,140,M,Erst gehe ich zur Bank.,5,S,"German Phase 2, Units 1-30 (2003)","11,12,20"
579,GR,978-1-4423-5034-2,German 2,28,0:18:15,0:18:18,6Q,200,N,Would you like to come for lunch next Sunday?,,,"German Phase 2, Units 1-30 (2003)","5,6,17"
580,GR,978-1-4423-5034-2,German 2,28,0:18:22,0:18:25,6R,202,M,Möchten Sie nächsten Sonntag zum Mittagessen kommen?,7,Q,"German Phase 2, Units 1-30 (2003)","5,6,17"
581,GR,978-1-4423-5034-2,German 2,28,0:19:32,0:19:34,7Q,216,N,How do I get to your place?,,,"German Phase 2, Units 1-30 (2003)","4,18"
582,GR,978-1-4423-5034-2,German 2,28,0:19:37,0:19:39,7R,217,F,Wie komme ich zu Ihnen?,5,Q,"German Phase 2, Units 1-30 (2003)","4,18"
583,GR,978-1-4423-5034-2,German 2,28,0:21:06,0:21:08,8Q,230,N,Here’s a city map.,,,"German Phase 2, Units 1-30 (2003)","4,18"
584,GR,978-1-4423-5034-2,German 2,28,0:21:11,0:21:12,8R,231,M,Hier ist ein Stadtplan.,4,S,"German Phase 2, Units 1-30 (2003)","4,18"
585,GR,978-1-4423-5034-2,German 2,28,0:21:35,0:21:37,9Q,236,N,I can show you.,,,"German Phase 2, Units 1-30 (2003)","4,7"
586,GR,978-1-4423-5034-2,German 2,28,0:21:39,0:21:41,9R,237,M,Ich kann Ihnen zeigen.,4,S,"German Phase 2, Units 1-30 (2003)","4,7"
587,GR,978-1-4423-5034-2,German 2,28,0:23:16,0:23:18,10Q,254,N,I’m coming by car from the city.,,,"German Phase 2, Units 1-30 (2003)","4,18"
588,GR,978-1-4423-5034-2,German 2,28,0:23:23,0:23:25,10R,255,F,Ich komme mit dem Auto von der Stadt.,8,S,"German Phase 2, Units 1-30 (2003)","4,18"
589,GR,978-1-4423-5034-2,German 2,29,0:00:15,0:00:17,1Q,6,N,"I’m late, unfortunately.",,,"German Phase 2, Units 1-30 (2003)","7,17"
590,GR,978-1-4423-5034-2,German 2,29,0:00:20,0:00:21,1R,8,M,Ich komme leider zu spät.,5,S,"German Phase 2, Units 1-30 (2003)","7,17"
591,GR,978-1-4423-5034-2,German 2,29,0:02:29,0:02:32,2Q,39,N,Then I’m going to the post office.,,,"German Phase 2, Units 1-30 (2003)","4,20"
592,GR,978-1-4423-5034-2,German 2,29,0:02:34,0:02:37,2R,40,M,Dann gehe ich zur Post.,5,S,"German Phase 2, Units 1-30 (2003)","4,20"
593,GR,978-1-4423-5034-2,German 2,29,0:03:11,0:03:13,3Q,47,N,To which pharmacy?,,,"German Phase 2, Units 1-30 (2003)","4,8,16,20"
594,GR,978-1-4423-5034-2,German 2,29,0:03:16,0:03:18,3R,48,F,Zu welcher Apotheke?,3,Q,"German Phase 2, Units 1-30 (2003)","4,8,16,20"
595,GR,978-1-4423-5034-2,German 2,29,0:05:57,0:05:59,4Q,76,N,We’d like to invite you for dinner.,,,"German Phase 2, Units 1-30 (2003)","1,6"
596,GR,978-1-4423-5034-2,German 2,29,0:06:03,0:06:05,4R,77,M,Wir möchten Sie zum Abendessen einladen.,6,S,"German Phase 2, Units 1-30 (2003)","1,6"
597,GR,978-1-4423-5034-2,German 2,29,0:10:59,0:11:01,5Q,129,N,Could I see the city map?,,,"German Phase 2, Units 1-30 (2003)","4,18"
598,GR,978-1-4423-5034-2,German 2,29,0:11:03,0:11:05,5R,130,F,Könnte ich den Stadtplan sehen?,5,Q,"German Phase 2, Units 1-30 (2003)","4,18"
599,GR,978-1-4423-5034-2,German 2,29,0:12:59,0:13:00,6Q,148,N,Can you show me your house?,,,"German Phase 2, Units 1-30 (2003)",4
600,GR,978-1-4423-5034-2,German 2,29,0:13:04,0:13:06,6R,149,F,Können Sie mir Ihr Haus zeigen?,6,Q,"German Phase 2, Units 1-30 (2003)",4
601,GR,978-1-4423-5034-2,German 2,29,0:15:44,0:15:46,7Q,177,N,I’m going to try to show you the house.,,,"German Phase 2, Units 1-30 (2003)","4,9"
602,GR,978-1-4423-5034-2,German 2,29,0:15:50,0:15:52,7R,178,M,"Ich versuche, Ihnen das Haus zu zeigen.",7,S,"German Phase 2, Units 1-30 (2003)","4,9"
603,GR,978-1-4423-5034-2,German 2,29,0:16:15,0:16:17,8Q,184,N,I can’t see our house.,,,"German Phase 2, Units 1-30 (2003)","4,9"
604,GR,978-1-4423-5034-2,German 2,29,0:16:20,0:16:22,8R,185,M,Ich kann unser Haus nicht sehen.,6,S,"German Phase 2, Units 1-30 (2003)","4,9"
605,GR,978-1-4423-5034-2,German 2,29,0:16:44,0:16:46,9Q,188,N,Our street is on the city map.,,,"German Phase 2, Units 1-30 (2003)","4,9"
606,GR,978-1-4423-5034-2,German 2,29,0:16:49,0:16:51,9R,189,M,Unsere Straße ist auf dem Stadtplan.,6,S,"German Phase 2, Units 1-30 (2003)","4,9"
607,GR,978-1-4423-5034-2,German 2,29,0:18:16,0:18:18,10Q,208,N,I’m going to try to show you the way.,,,"German Phase 2, Units 1-30 (2003)","4,9"
608,GR,978-1-4423-5034-2,German 2,29,0:18:49,0:18:56,10R,209,M,"Ich versuche, Ihnen den Weg zu zeigen.",7,S,"German Phase 2, Units 1-30 (2003)","4,9"
609,GR,978-1-4423-5034-2,German 2,30,0:02:17,0:02:23,1Q,34,N,I’m going to try to help you.,,,"German Phase 2, Units 1-30 (2003)","9,13,16"
610,GR,978-1-4423-5034-2,German 2,30,0:02:23,0:02:26,1R,35,M,"Ich versuche, Ihnen zu helfen.",5,S,"German Phase 2, Units 1-30 (2003)","9,13,16"
611,GR,978-1-4423-5034-2,German 2,30,0:03:33,0:03:34,2Q,46,N,Can you show me the way?,,,"German Phase 2, Units 1-30 (2003)","4,16"
612,GR,978-1-4423-5034-2,German 2,30,0:03:38,0:03:40,2R,47,F,Können Sie mir den Weg zeigen?,6,Q,"German Phase 2, Units 1-30 (2003)","4,16"
613,GR,978-1-4423-5034-2,German 2,30,0:10:14,0:10:20,3Q,118,N,How do I get to your place by car?,,,"German Phase 2, Units 1-30 (2003)","4,18"
614,GR,978-1-4423-5034-2,German 2,30,0:10:21,0:10:24,3R,119,M,Wie komme ich mit dem Auto zu Ihnen?,8,Q,"German Phase 2, Units 1-30 (2003)","4,18"
615,GR,978-1-4423-5034-2,German 2,30,0:14:21,0:14:23,4Q,159,N,How’s the weather at your place?,,,"German Phase 2, Units 1-30 (2003)","18,19"
616,GR,978-1-4423-5034-2,German 2,30,0:14:26,0:14:28,4R,160,M,Wie ist das Wetter bei Ihnen?,6,Q,"German Phase 2, Units 1-30 (2003)","18,19"
617,GR,978-1-4423-5034-2,German 2,30,0:16:24,0:16:26,5Q,182,N,Is there no snow there?,,,"German Phase 2, Units 1-30 (2003)","18,19"
618,GR,978-1-4423-5034-2,German 2,30,0:16:21,0:16:23,5R,181,M,Gibt es keinen Schnee dort?,5,Q,"German Phase 2, Units 1-30 (2003)","18,19"
619,GR,978-1-4423-5034-2,German 2,30,0:18:02,0:18:04,6Q,200,N,There’s no snow at our place.,,,"German Phase 2, Units 1-30 (2003)","9,18,19"
620,GR,978-1-4423-5034-2,German 2,30,0:18:08,0:18:10,6R,201,F,Es gibt keinen Schnee bei uns.,6,S,"German Phase 2, Units 1-30 (2003)","9,18,19"
621,GR,978-1-4423-5034-2,German 2,30,0:19:31,0:19:33,7Q,215,N,There’s only a little rain at our place.,,,"German Phase 2, Units 1-30 (2003)","9,18,19"
622,GR,978-1-4423-5034-2,German 2,30,0:19:37,0:19:39,7R,216,F,Es gibt nur ein bisschen Regen bei uns.,8,S,"German Phase 2, Units 1-30 (2003)","9,18,19"
623,GR,978-1-4423-5034-2,German 2,30,0:19:43,0:19:46,8Q,217,N,It’s very beautiful at our place.,,,"German Phase 2, Units 1-30 (2003)","4,9"
624,GR,978-1-4423-5034-2,German 2,30,0:19:48,0:19:50,8R,218,F,Es ist sehr schön bei uns.,6,S,"German Phase 2, Units 1-30 (2003)","4,9"
625,GR,978-1-4423-5034-2,German 2,30,0:22:04,0:22:07,9Q,245,N,We’d like to take a trip to America next summer.,,,"German Phase 2, Units 1-30 (2003)","1,9,17,18"
626,GR,978-1-4423-5034-2,German 2,30,0:22:12,0:22:16,9R,246,M,Wir möchten nächsten Sommer eine Reise nach Amerika machen.,9,S,"German Phase 2, Units 1-30 (2003)","1,9,17,18"
627,GR,978-1-4423-5034-2,German 2,30,0:24:50,0:24:52,10Q,274,N,This photo is better.,,,"German Phase 2, Units 1-30 (2003)",9
628,GR,978-1-4423-5034-2,German 2,30,0:24:55,0:24:56,10R,275,F,Dieses Foto ist besser.,4,S,"German Phase 2, Units 1-30 (2003)",9
