Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
425,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,09Q,0,N,I don’t know who this man is.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_425.mp3,9
426,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,09R,0,F,No sé quién es este hombre.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_426.mp3,9
427,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,10Q,0,N,If you speak slowly.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_427.mp3,"10,15"
428,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,10R,0,F,Si hablas despacio.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_428.mp3,"10,15"
429,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,11Q,0,N,You speak quickly.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_429.mp3,"10,15,16"
430,SP,9781508281085,Spanish 1,20,00:00.000,00:00.000,11R,0,F,Tú hablas rápido.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_430.mp3,"10,15,16"
431,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,01Q,0,N,How long are you going to be there?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_431.mp3,"7,10"
432,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,01R,0,F,¿Cuánto tiempo vas a estar allí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_432.mp3,"7,10"
433,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,02Q,0,N,Give me a cup of tea.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_433.mp3,6
434,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,02R,0,F,Dame una taza de té.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_434.mp3,6
435,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,03Q,0,N,That woman is sick too.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_435.mp3,8
436,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,03R,0,F,Esa mujer está enferma también.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_436.mp3,8
437,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,04Q,0,N,That man is sick.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_437.mp3,8
438,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,04R,0,F,Ese hombre está enfermo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_438.mp3,8
439,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,05Q,0,N,He’s sick.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_439.mp3,8
440,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,05R,0,M,Está enfermo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_440.mp3,8
441,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,06Q,0,N,Are they sick? (f),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_441.mp3,8
442,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,06R,0,F,¿Están enfermas?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_442.mp3,8
443,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,07Q,0,N,Are you sick too? (f),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_443.mp3,8
444,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,07R,0,M,¿Estás enferma también?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_444.mp3,8
445,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,08Q,0,N,I’m sick. (f),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_445.mp3,"8,16"
446,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,08R,0,F,Estoy enferma.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_446.mp3,"8,16"
447,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,09Q,0,N,There are two women over there.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_447.mp3,"9,12"
448,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,09R,0,M,Hay dos mujeres allí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_448.mp3,"9,12"
449,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,10Q,0,N,Who is that man?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_449.mp3,7
450,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,10R,0,F,¿Quién es ese hombre?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_450.mp3,7
451,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,11Q,0,N,I want a cup of tea.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_451.mp3,6
452,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,11R,0,M,Quiero una taza de té.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_452.mp3,6
453,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,12Q,0,N,She drinks tea when she is sick.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_453.mp3,"6,8"
454,SP,9781508281085,Spanish 1,21,00:00.000,00:00.000,12R,0,F,Toma el té cuándo está enferma.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_454.mp3,"6,8"
455,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,01Q,0,N,The men speak slowly.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_455.mp3,"10,15"
456,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,01R,0,F,Los hombres hablan despacio.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_456.mp3,"10,15"
457,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,02Q,0,N,Do you know a good doctor?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_457.mp3,"8,16"
458,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,02R,0,M,¿Conoces a un buen médico?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_458.mp3,"8,16"
459,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,03Q,0,N,I think that it’s true.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_459.mp3,"7,9"
460,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,03R,0,F,Creo que es verdad.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_460.mp3,"7,9"
461,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,04Q,0,N,I think I’m sick.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_461.mp3,"8,16"
462,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,04R,0,F,Creo que estoy enfermo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_462.mp3,"8,16"
463,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,05Q,0,N,I think that I have it.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_463.mp3,"9,12"
464,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,05R,0,F,Creo que lo tengo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_464.mp3,"9,12"
465,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,06Q,0,N,I don’t think so.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_465.mp3,7
466,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,06R,0,F,Creo que no.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_466.mp3,7
467,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,07Q,0,N,I think so.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_467.mp3,7
468,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,07R,0,F,Creo que sí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_468.mp3,7
469,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,08Q,0,N,Where are they now?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_469.mp3,18
470,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,08R,0,M,¿Dónde están ahora?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_470.mp3,18
471,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,09Q,0,N,"Write it down for me, please.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_471.mp3,"7,16"
472,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,09R,0,F,"Escríbelo para mi, por favor.",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_472.mp3,"3,16"
473,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,10Q,0,N,I don’t understand when you say it.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_473.mp3,"10,15,16"
474,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,10R,0,M,No entiendo cuando lo dices.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_474.mp3,"10,15,16"
475,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,11Q,0,N,I need a glass of water.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_475.mp3,6
476,SP,9781508281085,Spanish 1,22,00:00.000,00:00.000,11R,0,F,Necesito un vaso de agua.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_476.mp3,6
477,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,01Q,0,N,What is your name? (informal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_477.mp3,"10,16"
478,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,01R,0,F,¿Como te llamas?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_478.mp3,"10,16"
479,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,02Q,0,N,What’s her / your  name? (formal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_479.mp3,"10,13"
480,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,02R,0,F,¿Cómo se llama?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_480.mp3,"10,13"
481,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,03Q,0,N,Do you think that it’s close by?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_481.mp3,4
482,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,03R,0,F,¿Crees que está cerca?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_482.mp3,4
483,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,04Q,0,N,Do you think that it’s far?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_483.mp3,4
484,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,04R,0,F,¿Crees que está lejos?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_484.mp3,4
485,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,05Q,0,N,Where does he live?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_485.mp3,7
486,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,05R,0,M,¿Dónde vive?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_486.mp3,7
487,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,06Q,0,N,It is near or far?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_487.mp3,4
488,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,06R,0,M,¿Está cerca o lejos?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_488.mp3,4
489,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,07Q,0,N,I need a doctor.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_489.mp3,"8,16"
490,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,07R,0,F,Necesito un médico.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_490.mp3,"8,16"
491,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,08Q,0,N,I don’t remember it.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_491.mp3,9
492,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,08R,0,F,No lo recuerdo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_492.mp3,9
493,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,09Q,0,N,Do you live here? (informal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_493.mp3,7
494,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,09R,0,F,¿Vives aquí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_494.mp3,7
495,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,10Q,0,N,I know her very well.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_495.mp3,7
496,SP,9781508281085,Spanish 1,23,00:00.000,00:00.000,10R,0,F,La conozco muy bien.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_496.mp3,7
497,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,01Q,0,N,To the right.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_497.mp3,4
498,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,01R,0,F,A la derecha.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_498.mp3,4
499,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,02Q,0,N,To the left.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_499.mp3,4
500,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,02R,0,F,A la izquierda.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_500.mp3,4
501,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,03Q,0,N,What is the name of the street?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_501.mp3,4
502,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,03R,0,M,¿Cómo se llama la calle?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_502.mp3,4
503,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,04Q,0,N,How do I go?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_503.mp3,18
504,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,04R,0,M,¿Cómo voy?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_504.mp3,18
505,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,05Q,0,N,"Can you write it? (m, formal)",n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_505.mp3,"7,16"
506,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,05R,0,M,¿Puede escribirlo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_506.mp3,"3,16"
507,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,06Q,0,N,I need the address.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_507.mp3,"4,7,18"
508,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,06R,0,F,Necesito la dirección.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_508.mp3,"4,7,18"
509,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,07Q,0,N,That way.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_509.mp3,"4,18"
510,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,07R,0,M,Por allí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_510.mp3,"4,18"
511,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,08Q,0,N,This way.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_511.mp3,"4,18"
512,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,08R,0,F,Por aquí.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_512.mp3,"4,18"
513,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,09Q,0,N,I can speak English.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_513.mp3,"10,15"
514,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,09R,0,M,Puedo hablar inglés.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_514.mp3,"10,15"
515,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,10Q,0,N,Continue straight ahead.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_515.mp3,4
516,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,10R,0,F,Sigue derecho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_516.mp3,4
517,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,11Q,0,N,I’m going to write it down. (m),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_517.mp3,7
518,SP,9781508281085,Spanish 1,24,00:00.000,00:00.000,11R,0,M,Voy a escribirlo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_518.mp3,3
519,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,01Q,0,N,You learn quickly.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_519.mp3,7
520,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,01R,0,M,Aprendes rápido.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_520.mp3,7
521,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,02Q,0,N,When are you going to go?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_521.mp3,"1,7,17"
522,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,02R,0,M,¿Cuándo vas a ir?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_522.mp3,"1,7,17"
523,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,03Q,0,N,He is my father.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_523.mp3,5
524,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,03R,0,F,Es mi padre.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_524.mp3,5
525,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,04Q,0,N,Is it close to here?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_525.mp3,4
526,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,04R,0,F,¿Está cerca de aquí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_526.mp3,4
527,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,05Q,0,N,I study a lot.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_527.mp3,7
528,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,05R,0,M,Estudio mucho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_528.mp3,7
529,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,06Q,0,N,I don’t learn enough.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_529.mp3,7
530,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,06R,0,F,No aprendo suficiente.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_530.mp3,7
531,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,07Q,0,N,I’m going to go with you.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_531.mp3,18
532,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,07R,0,F,Voy a ir contigo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_532.mp3,18
533,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,08Q,0,N,It doesn’t matter.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_533.mp3,7
534,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,08R,0,M,No importa.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_534.mp3,7
535,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,09Q,0,N,It doesn’t matter if it’s today or tomorrow.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_535.mp3,"7,17"
536,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,09R,0,F,No importa si es hoy o mañana.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_536.mp3,"7,17"
537,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,10Q,0,N,I don’t need to write it down. (f),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_537.mp3,7
538,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,10R,0,F,No necesito escribirla.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_538.mp3,3
539,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,11Q,0,N,Can we study together?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_539.mp3,18
540,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,11R,0,F,¿Podemos estudiar juntos?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_540.mp3,18
541,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,12Q,0,N,What does that word mean?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_541.mp3,"7,16"
542,SP,9781508281085,Spanish 1,25,00:00.000,00:00.000,12R,0,M,¿Qué significa esa palabra?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_542.mp3,"7,16"
543,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,01Q,0,N,To his house.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_543.mp3,7
544,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,01R,0,M,A su casa.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_544.mp3,7
545,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,02Q,0,N,Where do you want to go?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_545.mp3,18
546,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,02R,0,F,¿Adónde quieres ir?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_546.mp3,18
547,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,03Q,0,N,How many times?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_547.mp3,17
548,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,03R,0,M,¿Cuántas veces?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_548.mp3,17
549,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,04Q,0,N,At my house.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_549.mp3,9
550,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,04R,0,M,En mi casa.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_550.mp3,9
551,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,05Q,0,N,That film is very good.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_551.mp3,"1,9"
552,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,05R,0,M,Esa película es muy buena.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_552.mp3,"1,9"
553,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,06Q,0,N,Many times this week.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_553.mp3,"12,17"
554,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,06R,0,F,Muchas veces esta semana.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_554.mp3,"12,17"
555,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,07Q,0,N,I need to study more.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_555.mp3,1
556,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,07R,0,F,Necesito estudiar más.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_556.mp3,1
557,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,08Q,0,N,You can come with me.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_557.mp3,18
558,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,08R,0,M,Puedes venir conmigo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_558.mp3,18
559,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,09Q,0,N,Can I go with you?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_559.mp3,18
560,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,09R,0,F,¿Puedo ir con usted?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_560.mp3,18
561,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,10Q,0,N,Does your father live with you?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_561.mp3,5
562,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,10R,0,F,¿Vive tu padre contigo?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_562.mp3,5
563,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,11Q,0,N,Let’s go to see a film.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_563.mp3,1
564,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,11R,0,M,Vamos a ver una película.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_564.mp3,1
565,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,12Q,0,N,Come to his house with me.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_565.mp3,18
566,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,12R,0,M,Ven a su casa conmigo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_566.mp3,18
567,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,13Q,0,N,Come if you want.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_567.mp3,18
