Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,Cluster,QZ #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
1533,1533,GR,9781442395497,German 5,24,,,U24-08,08Q_C,N,I didn’t expect that they could find something so nice.,,,,9781508230892_German_5_QZ_1533.mp3,14
1534,1534,GR,9781442395497,German 5,24,,,U24-08,08R_C,M,"Ich habe nicht erwartet, dass sie etwas so schön finden könnten.",,,,9781508230892_German_5_QZ_1534.mp3,14
1535,1535,GR,9781442395497,German 5,24,,,U24-08,08Q_D,N,I didn’t think that they could find something so reasonable.,,,,9781508230892_German_5_QZ_1535.mp3,"11,14"
1536,1536,GR,9781442395497,German 5,24,,,U24-08,08R_D,F,"Ich habe nicht gedacht, dass sie etwas so günstig finden könnten.",,,,9781508230892_German_5_QZ_1536.mp3,"11,14"
1537,1537,GR,9781442395497,German 5,25,,,U25-01,01Q_A,N,On Saturday is her birthday.,,,,9781508230892_German_5_QZ_1537.mp3,"5,17"
1538,1538,GR,9781442395497,German 5,25,,,U25-01,01R_A,M,Am Sonnabend hat sie Geburtstag.,,,,9781508230892_German_5_QZ_1538.mp3,"5,17"
1539,1539,GR,9781442395497,German 5,25,,,U25-01,01Q_B,N,On Thursday is her birthday.,,,,9781508230892_German_5_QZ_1539.mp3,"5,17"
1540,1540,GR,9781442395497,German 5,25,,,U25-01,01R_B,F,Am Donnerstag hat sie Geburtstag.,,,,9781508230892_German_5_QZ_1540.mp3,"5,17"
1541,1541,GR,9781442395497,German 5,25,,,U25-01,01Q_C,N,On Tuesday is her birthday.,,,,9781508230892_German_5_QZ_1541.mp3,"5,17"
1542,1542,GR,9781442395497,German 5,25,,,U25-01,01R_C,M,Am Dienstag hat sie Geburtstag.,,,,9781508230892_German_5_QZ_1542.mp3,"5,17"
1543,1543,GR,9781442395497,German 5,25,,,U25-01,01Q_D,N,On Sunday is her birthday.,,,,9781508230892_German_5_QZ_1543.mp3,"5,17"
1544,1544,GR,9781442395497,German 5,25,,,U25-01,01R_D,F,Am Sonntag hat sie Geburtstag.,,,,9781508230892_German_5_QZ_1544.mp3,"5,17"
1545,1545,GR,9781442395497,German 5,25,,,U25-02,02Q_A,N,Actually I’m not very hungry.,,,,9781508230892_German_5_QZ_1545.mp3,6
1546,1546,GR,9781442395497,German 5,25,,,U25-02,02R_A,M,Eigentlich habe ich nicht sehr viel Hunger.,,,,9781508230892_German_5_QZ_1546.mp3,6
1547,1547,GR,9781442395497,German 5,25,,,U25-02,02Q_B,N,Actually I’m not very thirsty.,,,,9781508230892_German_5_QZ_1547.mp3,6
1548,1548,GR,9781442395497,German 5,25,,,U25-02,02R_B,F,Eigentlich habe ich nicht sehr viel Durst.,,,,9781508230892_German_5_QZ_1548.mp3,6
1549,1549,GR,9781442395497,German 5,25,,,U25-02,02Q_C,N,In any case I’m not very hungry.,,,,9781508230892_German_5_QZ_1549.mp3,6
1550,1550,GR,9781442395497,German 5,25,,,U25-02,02R_C,M,Auf jedem Fall habe ich nicht sehr viel Hunger.,,,,9781508230892_German_5_QZ_1550.mp3,6
1551,1551,GR,9781442395497,German 5,25,,,U25-02,02Q_D,N,Actually I’m not at all hungry.,,,,9781508230892_German_5_QZ_1551.mp3,6
1552,1552,GR,9781442395497,German 5,25,,,U25-02,02R_D,F,Eigentlich habe ich überhaupt keinen Hunger.,,,,9781508230892_German_5_QZ_1552.mp3,6
1553,1553,GR,9781442395497,German 5,25,,,U25-03,03Q_A,N,I ate breakfast very late.,,,,9781508230892_German_5_QZ_1553.mp3,"6,17"
1554,1554,GR,9781442395497,German 5,25,,,U25-03,03R_A,M,Ich habe sehr spät gefrühstückt.,,,,9781508230892_German_5_QZ_1554.mp3,"6,17"
1555,1555,GR,9781442395497,German 5,25,,,U25-03,03Q_B,N,I ate breakfast very early.,,,,9781508230892_German_5_QZ_1555.mp3,"6,17"
1556,1556,GR,9781442395497,German 5,25,,,U25-03,03R_B,F,Ich habe sehr früh gefrühstückt.,,,,9781508230892_German_5_QZ_1556.mp3,"6,17"
1557,1557,GR,9781442395497,German 5,25,,,U25-03,03Q_C,N,I just ate breakfast.,,,,9781508230892_German_5_QZ_1557.mp3,6
1558,1558,GR,9781442395497,German 5,25,,,U25-03,03R_C,M,Ich habe gerade gefrühstückt.,,,,9781508230892_German_5_QZ_1558.mp3,6
1559,1559,GR,9781442395497,German 5,25,,,U25-03,03Q_D,N,I only now ate breakfast.,,,,9781508230892_German_5_QZ_1559.mp3,"6,17"
1560,1560,GR,9781442395497,German 5,25,,,U25-03,03R_D,F,Ich habe erst jetzt gefrühstückt.,,,,9781508230892_German_5_QZ_1560.mp3,"6,17"
1561,1561,GR,9781442395497,German 5,25,,,U25-04,04Q_A,N,That I now mixed up.,,,,9781508230892_German_5_QZ_1561.mp3,17
1562,1562,GR,9781442395497,German 5,25,,,U25-04,04R_A,F,Das habe ich jetzt verwechselt.,,,,9781508230892_German_5_QZ_1562.mp3,17
1563,1563,GR,9781442395497,German 5,25,,,U25-04,04Q_B,N,That I now tried.,,,,9781508230892_German_5_QZ_1563.mp3,17
1564,1564,GR,9781442395497,German 5,25,,,U25-04,04R_B,F,Das habe ich jetzt versucht.,,,,9781508230892_German_5_QZ_1564.mp3,17
1565,1565,GR,9781442395497,German 5,25,,,U25-04,04Q_C,N,That I now understand.,,,,9781508230892_German_5_QZ_1565.mp3,"15,17"
1566,1566,GR,9781442395497,German 5,25,,,U25-04,04R_C,F,Das verstehe ich jetzt.,,,,9781508230892_German_5_QZ_1566.mp3,"15,17"
1567,1567,GR,9781442395497,German 5,25,,,U25-04,04Q_D,N,That I now changed.,,,,9781508230892_German_5_QZ_1567.mp3,17
1568,1568,GR,9781442395497,German 5,25,,,U25-04,04R_D,F,Das habe ich jetzt gewechselt.,,,,9781508230892_German_5_QZ_1568.mp3,17
1569,1569,GR,9781442395497,German 5,25,,,U25-05,05Q_A,N,What were the last digits?,,,,9781508230892_German_5_QZ_1569.mp3,12
1570,1570,GR,9781442395497,German 5,25,,,U25-05,05R_A,M,Was waren die letzten Zahlen?,,,,9781508230892_German_5_QZ_1570.mp3,12
1571,1571,GR,9781442395497,German 5,25,,,U25-05,05Q_B,N,What are the last digits?,,,,9781508230892_German_5_QZ_1571.mp3,12
1572,1572,GR,9781442395497,German 5,25,,,U25-05,05R_B,F,Was sind die letzten Zahlen?,,,,9781508230892_German_5_QZ_1572.mp3,12
1573,1573,GR,9781442395497,German 5,25,,,U25-05,05Q_C,N,What were the first digits?,,,,9781508230892_German_5_QZ_1573.mp3,12
1574,1574,GR,9781442395497,German 5,25,,,U25-05,05R_C,M,Was waren die ersten Zahlen?,,,,9781508230892_German_5_QZ_1574.mp3,12
1575,1575,GR,9781442395497,German 5,25,,,U25-05,05Q_D,N,What were the digits?,,,,9781508230892_German_5_QZ_1575.mp3,12
1576,1576,GR,9781442395497,German 5,25,,,U25-05,05R_D,F,Was waren die Zahlen?,,,,9781508230892_German_5_QZ_1576.mp3,12
1577,1577,GR,9781442395497,German 5,25,,,U25-06,06Q_A,N,We like our son-in-law very much.,,,,9781508230892_German_5_QZ_1577.mp3,5
1578,1578,GR,9781442395497,German 5,25,,,U25-06,06R_A,M,Wir mögen unseren Schwiegersohn sehr.,,,,9781508230892_German_5_QZ_1578.mp3,5
1579,1579,GR,9781442395497,German 5,25,,,U25-06,06Q_B,N,We like her in-laws very much.,,,,9781508230892_German_5_QZ_1579.mp3,5
1580,1580,GR,9781442395497,German 5,25,,,U25-06,06R_B,F,Wir mögen ihre Schwiegereltern sehr.,,,,9781508230892_German_5_QZ_1580.mp3,5
1581,1581,GR,9781442395497,German 5,25,,,U25-06,06Q_C,N,We like his mother-in-law very much.,,,,9781508230892_German_5_QZ_1581.mp3,5
1582,1582,GR,9781442395497,German 5,25,,,U25-06,06R_C,M,Wir mögen seine Schwiegermutter sehr.,,,,9781508230892_German_5_QZ_1582.mp3,5
1583,1583,GR,9781442395497,German 5,25,,,U25-06,06Q_D,N,We like your father-in-law very much.,,,,9781508230892_German_5_QZ_1583.mp3,5
1584,1584,GR,9781442395497,German 5,25,,,U25-06,06R_D,F,Wir mögen deinen Schwiegervater sehr.,,,,9781508230892_German_5_QZ_1584.mp3,5
1585,1585,GR,9781442395497,German 5,25,,,U25-07,07Q_A,N,Are you moving then also?,,,,9781508230892_German_5_QZ_1585.mp3,"1,17"
1586,1586,GR,9781442395497,German 5,25,,,U25-07,07R_A,M,Ziehst du dann auch um?,,,,9781508230892_German_5_QZ_1586.mp3,"1,17"
1587,1587,GR,9781442395497,German 5,25,,,U25-07,07Q_B,N,Are you moving then later?,,,,9781508230892_German_5_QZ_1587.mp3,17
1588,1588,GR,9781442395497,German 5,25,,,U25-07,07R_B,F,Ziehst du dann später um?,,,,9781508230892_German_5_QZ_1588.mp3,17
1589,1589,GR,9781442395497,German 5,25,,,U25-07,07Q_C,N,Are you moving afterwards?,,,,9781508230892_German_5_QZ_1589.mp3,17
1590,1590,GR,9781442395497,German 5,25,,,U25-07,07R_C,M,Ziehst du nachher um?,,,,9781508230892_German_5_QZ_1590.mp3,17
1591,1591,GR,9781442395497,German 5,25,,,U25-07,07Q_D,N,Are you moving already again?,,,,9781508230892_German_5_QZ_1591.mp3,17
1592,1592,GR,9781442395497,German 5,25,,,U25-07,07R_D,F,Ziehst du schon wieder um?,,,,9781508230892_German_5_QZ_1592.mp3,17
1593,1593,GR,9781442395497,German 5,25,,,U25-08,08Q_A,N,Instead of dessert I’m having rather a cappucino.,,,,9781508230892_German_5_QZ_1593.mp3,"6,9"
1594,1594,GR,9781442395497,German 5,25,,,U25-08,08R_A,M,Statt Nachtisch nehme ich lieber einen Cappuccino.,,,,9781508230892_German_5_QZ_1594.mp3,"6,9"
1595,1595,GR,9781442395497,German 5,25,,,U25-08,08Q_B,N,Instead of salad I’m having rather a soup.,,,,9781508230892_German_5_QZ_1595.mp3,"6,9"
1596,1596,GR,9781442395497,German 5,25,,,U25-08,08R_B,F,Statt Salat nehme ich lieber eine Suppe.,,,,9781508230892_German_5_QZ_1596.mp3,"6,9"
1597,1597,GR,9781442395497,German 5,25,,,U25-08,08Q_C,N,Instead of meat I’m having rather fish.,,,,9781508230892_German_5_QZ_1597.mp3,"2,6,9"
1598,1598,GR,9781442395497,German 5,25,,,U25-08,08R_C,M,Statt Fleisch nehme ich lieber Fisch.,,,,9781508230892_German_5_QZ_1598.mp3,"2,6,9"
1599,1599,GR,9781442395497,German 5,25,,,U25-08,08Q_D,N,Instead of chocolate cake I’m having rather cheese cake.,,,,9781508230892_German_5_QZ_1599.mp3,"6,9"
1600,1600,GR,9781442395497,German 5,25,,,U25-08,08R_D,F,Statt Schokoladenkuchen nehme ich lieber Käsekuchen.,,,,9781508230892_German_5_QZ_1600.mp3,"6,9"
1601,1601,GR,9781442395497,German 5,26,,,U26-01,01Q_A,N,The food is coming immediately.,,,,9781508230892_German_5_QZ_1601.mp3,"6,17"
1602,1602,GR,9781442395497,German 5,26,,,U26-01,01R_A,M,Das Essen kommt gleich.,,,,9781508230892_German_5_QZ_1602.mp3,"6,17"
1603,1603,GR,9781442395497,German 5,26,,,U26-01,01Q_B,N,The food is coming soon.,,,,9781508230892_German_5_QZ_1603.mp3,"6,17"
1604,1604,GR,9781442395497,German 5,26,,,U26-01,01R_B,F,Das Essen kommt bald.,,,,9781508230892_German_5_QZ_1604.mp3,"6,17"
1605,1605,GR,9781442395497,German 5,26,,,U26-01,01Q_C,N,The food is coming right away.,,,,9781508230892_German_5_QZ_1605.mp3,"6,17"
1606,1606,GR,9781442395497,German 5,26,,,U26-01,01R_C,M,Das Essen kommt sofort.,,,,9781508230892_German_5_QZ_1606.mp3,"6,17"
1607,1607,GR,9781442395497,German 5,26,,,U26-01,01Q_D,N,The food is coming in a few minutes.,,,,9781508230892_German_5_QZ_1607.mp3,"6,12,17"
1608,1608,GR,9781442395497,German 5,26,,,U26-01,01R_D,F,Das Essen kommt in einigen Minuten.,,,,9781508230892_German_5_QZ_1608.mp3,"6,12,17"
1609,1609,GR,9781442395497,German 5,26,,,U26-02,02Q_A,N,You are of course also invited.,,,,9781508230892_German_5_QZ_1609.mp3,"1,13"
1610,1610,GR,9781442395497,German 5,26,,,U26-02,02R_A,M,Du bist natürlich auch eingeladen.,,,,9781508230892_German_5_QZ_1610.mp3,"1,13"
1611,1611,GR,9781442395497,German 5,26,,,U26-02,02Q_B,N,You will be of course also invited.,,,,9781508230892_German_5_QZ_1611.mp3,"1,13"
1612,1612,GR,9781442395497,German 5,26,,,U26-02,02R_B,F,Du wirst natürlich auch eingeladen.,,,,9781508230892_German_5_QZ_1612.mp3,"1,13"
1613,1613,GR,9781442395497,German 5,26,,,U26-02,02Q_C,N,You are certainly also invited.,,,,9781508230892_German_5_QZ_1613.mp3,"1,13"
1614,1614,GR,9781442395497,German 5,26,,,U26-02,02R_C,M,Du bist sicher auch eingeladen.,,,,9781508230892_German_5_QZ_1614.mp3,"1,13"
1615,1615,GR,9781442395497,German 5,26,,,U26-02,02Q_D,N,You will be hopefully also invited.,,,,9781508230892_German_5_QZ_1615.mp3,"1,13"
1616,1616,GR,9781442395497,German 5,26,,,U26-02,02R_D,F,Du wirst hoffentlich auch eingeladen.,,,,9781508230892_German_5_QZ_1616.mp3,"1,13"
1617,1617,GR,9781442395497,German 5,26,,,U26-03,03Q_A,N,You can always give her flowers as a gift.,,,,9781508230892_German_5_QZ_1617.mp3,14
1618,1618,GR,9781442395497,German 5,26,,,U26-03,03R_A,M,Du kannst ihr immer Blumen schenken.,,,,9781508230892_German_5_QZ_1618.mp3,14
1619,1619,GR,9781442395497,German 5,26,,,U26-03,03Q_B,N,You can of course give her flowers as a gift.,,,,9781508230892_German_5_QZ_1619.mp3,14
1620,1620,GR,9781442395497,German 5,26,,,U26-03,03R_B,F,Du kannst ihr natürlich Blumen schenken.,,,,9781508230892_German_5_QZ_1620.mp3,14
1621,1621,GR,9781442395497,German 5,26,,,U26-03,03Q_C,N,You can always give her a book as a gift.,,,,9781508230892_German_5_QZ_1621.mp3,14
1622,1622,GR,9781442395497,German 5,26,,,U26-03,03R_C,M,Du kannst ihr immer ein Buch schenken.,,,,9781508230892_German_5_QZ_1622.mp3,14
1623,1623,GR,9781442395497,German 5,26,,,U26-03,03Q_D,N,You can always give her gloves as a gift.,,,,9781508230892_German_5_QZ_1623.mp3,14
1624,1624,GR,9781442395497,German 5,26,,,U26-03,03R_D,F,Du kannst ihr immer Handschuhe schenken.,,,,9781508230892_German_5_QZ_1624.mp3,14
1625,1625,GR,9781442395497,German 5,26,,,U26-04,04Q_A,N,I’m actually interested more in German politics.,,,,9781508230892_German_5_QZ_1625.mp3,7
1626,1626,GR,9781442395497,German 5,26,,,U26-04,04R_A,M,Ich interessiere mich eigentlich mehr für deutsche Politik.,,,,9781508230892_German_5_QZ_1626.mp3,7
1627,1627,GR,9781442395497,German 5,26,,,U26-04,04Q_B,N,I’m little interested in German politics.,,,,9781508230892_German_5_QZ_1627.mp3,7
1628,1628,GR,9781442395497,German 5,26,,,U26-04,04R_B,F,Ich interessiere mich wenig für deutsche Politik.,,,,9781508230892_German_5_QZ_1628.mp3,7
1629,1629,GR,9781442395497,German 5,26,,,U26-04,04Q_C,N,I’m not at all interested in German politics.,,,,9781508230892_German_5_QZ_1629.mp3,7
1630,1630,GR,9781442395497,German 5,26,,,U26-04,04R_C,M,Ich interessiere mich überhaupt nicht für deutsche Politik.,,,,9781508230892_German_5_QZ_1630.mp3,7
1631,1631,GR,9781442395497,German 5,26,,,U26-04,04Q_D,N,I’m interested in any case in German politics.,,,,9781508230892_German_5_QZ_1631.mp3,7
1632,1632,GR,9781442395497,German 5,26,,,U26-04,04R_D,F,Ich interessiere mich auf jeden Fall für deutsche Politik.,,,,9781508230892_German_5_QZ_1632.mp3,7
1633,1633,GR,9781442395497,German 5,26,,,U26-05,05Q_A,N,He lives one house farther.,,,,9781508230892_German_5_QZ_1633.mp3,"4,12"
1634,1634,GR,9781442395497,German 5,26,,,U26-05,05R_A,M,Er wohnt ein Haus weiter.,,,,9781508230892_German_5_QZ_1634.mp3,"4,12"
1635,1635,GR,9781442395497,German 5,26,,,U26-05,05Q_B,N,He lives one house opposite.,,,,9781508230892_German_5_QZ_1635.mp3,"4,12"
1636,1636,GR,9781442395497,German 5,26,,,U26-05,05R_B,F,Er wohnt ein Haus gegenüber.,,,,9781508230892_German_5_QZ_1636.mp3,"4,12"
1637,1637,GR,9781442395497,German 5,26,,,U26-05,05Q_C,N,He lives one house to the left.,,,,9781508230892_German_5_QZ_1637.mp3,"4,12"
1638,1638,GR,9781442395497,German 5,26,,,U26-05,05R_C,M,Er wohnt ein Haus links.,,,,9781508230892_German_5_QZ_1638.mp3,"4,12"
1639,1639,GR,9781442395497,German 5,26,,,U26-05,05Q_D,N,He lives one house to the right.,,,,9781508230892_German_5_QZ_1639.mp3,"4,12"
1640,1640,GR,9781442395497,German 5,26,,,U26-05,05R_D,F,Er wohnt ein Haus rechts.,,,,9781508230892_German_5_QZ_1640.mp3,"4,12"
1641,1641,GR,9781442395497,German 5,26,,,U26-06,06Q_A,N,I have to think something over.,,,,9781508230892_German_5_QZ_1641.mp3,7
1642,1642,GR,9781442395497,German 5,26,,,U26-06,06R_A,M,Ich muss mir etwas überlegen.,,,,9781508230892_German_5_QZ_1642.mp3,7
1643,1643,GR,9781442395497,German 5,26,,,U26-06,06Q_B,N,I have to have a look at something.,,,,9781508230892_German_5_QZ_1643.mp3,7
1644,1644,GR,9781442395497,German 5,26,,,U26-06,06R_B,F,Ich muss mir etwas ansehen.,,,,9781508230892_German_5_QZ_1644.mp3,7
1645,1645,GR,9781442395497,German 5,26,,,U26-06,06Q_C,N,I have to let you know something.,,,,9781508230892_German_5_QZ_1645.mp3,7
1646,1646,GR,9781442395497,German 5,26,,,U26-06,06R_C,M,Ich muss dir etwas Bescheid sagen.,,,,9781508230892_German_5_QZ_1646.mp3,7
1647,1647,GR,9781442395497,German 5,26,,,U26-06,06Q_D,N,I have to show you something.,,,,9781508230892_German_5_QZ_1647.mp3,4
1648,1648,GR,9781442395497,German 5,26,,,U26-06,06R_D,F,Ich muss dir etwas zeigen.,,,,9781508230892_German_5_QZ_1648.mp3,4
1649,1649,GR,9781442395497,German 5,26,,,U26-07,07Q_A,N,That are too many.,,,,9781508230892_German_5_QZ_1649.mp3,12
1650,1650,GR,9781442395497,German 5,26,,,U26-07,07R_A,M,Das sind zu viele.,,,,9781508230892_German_5_QZ_1650.mp3,12
1651,1651,GR,9781442395497,German 5,26,,,U26-07,07Q_B,N,That are too few.,,,,9781508230892_German_5_QZ_1651.mp3,12
1652,1652,GR,9781442395497,German 5,26,,,U26-07,07R_B,M,Das sind zu wenig.,,,,9781508230892_German_5_QZ_1652.mp3,12
1653,1653,GR,9781442395497,German 5,26,,,U26-07,07Q_C,N,That are not enough.,,,,9781508230892_German_5_QZ_1653.mp3,12
1654,1654,GR,9781442395497,German 5,26,,,U26-07,07R_C,F,Das sind nicht genug.,,,,9781508230892_German_5_QZ_1654.mp3,12
1655,1655,GR,9781442395497,German 5,26,,,U26-07,07Q_D,N,That is not nice.,,,,9781508230892_German_5_QZ_1655.mp3,7
1656,1656,GR,9781442395497,German 5,26,,,U26-07,07R_D,F,Das ist nicht schön.,,,,9781508230892_German_5_QZ_1656.mp3,7
1657,1657,GR,9781442395497,German 5,26,,,U26-08,08Q_A,N,You are always very well informed.,,,,9781508230892_German_5_QZ_1657.mp3,"3,13,17"
1658,1658,GR,9781442395497,German 5,26,,,U26-08,08R_A,M,Du bist immer sehr gut informiert.,,,,9781508230892_German_5_QZ_1658.mp3,"3,13,17"
1659,1659,GR,9781442395497,German 5,26,,,U26-08,08Q_B,N,It’s important to be well informed.,,,,9781508230892_German_5_QZ_1659.mp3,"3,20"
1660,1660,GR,9781442395497,German 5,26,,,U26-08,08R_B,F,"Es ist wichtig, gut informiert zu sein.",,,,9781508230892_German_5_QZ_1660.mp3,"3,20"
1661,1661,GR,9781442395497,German 5,26,,,U26-08,08Q_C,N,I try to be well informed.,,,,9781508230892_German_5_QZ_1661.mp3,"3,20"
1662,1662,GR,9781442395497,German 5,26,,,U26-08,08R_C,M,Ich versuche gut informiert zu sein.,,,,9781508230892_German_5_QZ_1662.mp3,"3,20"
1663,1663,GR,9781442395497,German 5,26,,,U26-08,08Q_D,N,You were always very well informed.,,,,9781508230892_German_5_QZ_1663.mp3,"3,13,17"
1664,1664,GR,9781442395497,German 5,26,,,U26-08,08R_D,F,Du warst immer sehr gut informiert.,,,,9781508230892_German_5_QZ_1664.mp3,"3,13,17"
1665,1665,GR,9781442395497,German 5,27,,,U27-01,01Q_A,N,On the way to there we got lost.,,,,9781508230892_German_5_QZ_1665.mp3,"9,16,18"
1666,1666,GR,9781442395497,German 5,27,,,U27-01,01R_A,M,Auf dem Weg dorthin haben wir uns verfahren.,,,,9781508230892_German_5_QZ_1666.mp3,"9,16,18"
1667,1667,GR,9781442395497,German 5,27,,,U27-01,01Q_B,N,On the way to there we didn’t have any problems.,,,,9781508230892_German_5_QZ_1667.mp3,"4,18"
1668,1668,GR,9781442395497,German 5,27,,,U27-01,01R_B,F,Auf dem Weg dorthin haben wir keine Probleme gehabt.,,,,9781508230892_German_5_QZ_1668.mp3,"4,18"
1669,1669,GR,9781442395497,German 5,27,,,U27-01,01Q_C,N,On the way to there we had a flat tire.,,,,9781508230892_German_5_QZ_1669.mp3,"4,18"
1670,1670,GR,9781442395497,German 5,27,,,U27-01,01R_C,M,Auf dem Weg dorthin hatten wir eine Reifenpanne.,,,,9781508230892_German_5_QZ_1670.mp3,"4,18"
1671,1671,GR,9781442395497,German 5,27,,,U27-01,01Q_D,N,On the way to there we had to stop often.,,,,9781508230892_German_5_QZ_1671.mp3,"17,18"
1672,1672,GR,9781442395497,German 5,27,,,U27-01,01R_D,F,Auf dem Weg dorthin mussten wir oft anhalten.,,,,9781508230892_German_5_QZ_1672.mp3,"17,18"
1673,1673,GR,9781442395497,German 5,27,,,U27-02,02Q_A,N,Give her my regards.,,,,9781508230892_German_5_QZ_1673.mp3,"7,13"
1674,1674,GR,9781442395497,German 5,27,,,U27-02,02R_A,M,Bestell ihr schöne Grüße von mir.,,,,9781508230892_German_5_QZ_1674.mp3,"7,13"
1675,1675,GR,9781442395497,German 5,27,,,U27-02,02Q_B,N,Give him my regards.,,,,9781508230892_German_5_QZ_1675.mp3,"7,13"
1676,1676,GR,9781442395497,German 5,27,,,U27-02,02R_B,F,Bestell ihm schöne Grüße von mir.,,,,9781508230892_German_5_QZ_1676.mp3,"7,13"
1677,1677,GR,9781442395497,German 5,27,,,U27-02,02Q_C,N,Give her our regards.,,,,9781508230892_German_5_QZ_1677.mp3,"7,13"
1678,1678,GR,9781442395497,German 5,27,,,U27-02,02R_C,M,Bestell ihr schöne Grüße von uns.,,,,9781508230892_German_5_QZ_1678.mp3,"7,13"
1679,1679,GR,9781442395497,German 5,27,,,U27-02,02Q_D,N,Give him our regards.,,,,9781508230892_German_5_QZ_1679.mp3,"7,13"
1680,1680,GR,9781442395497,German 5,27,,,U27-02,02R_D,F,Bestell ihm schöne Grüße von uns.,,,,9781508230892_German_5_QZ_1680.mp3,"7,13"
1681,1681,GR,9781442395497,German 5,27,,,U27-03,03Q_A,N,I’d like to have a piece of salmon.,,,,9781508230892_German_5_QZ_1681.mp3,"6,14"
1682,1682,GR,9781442395497,German 5,27,,,U27-03,03R_A,M,Ich hätte gern ein Stück Lachs.,,,,9781508230892_German_5_QZ_1682.mp3,"6,14"
1683,1683,GR,9781442395497,German 5,27,,,U27-03,03Q_B,N,I’d like a piece of salmon.,,,,9781508230892_German_5_QZ_1683.mp3,"6,14"
1684,1684,GR,9781442395497,German 5,27,,,U27-03,03R_B,F,Ich möchte ein Stück Lachs.,,,,9781508230892_German_5_QZ_1684.mp3,"6,14"
1685,1685,GR,9781442395497,German 5,27,,,U27-03,03Q_C,N,I’d rather have a piece of salmon.,,,,9781508230892_German_5_QZ_1685.mp3,"6,14"
1686,1686,GR,9781442395497,German 5,27,,,U27-03,03R_C,M,Ich nehme lieber ein Stück Lachs.,,,,9781508230892_German_5_QZ_1686.mp3,"6,14"
1687,1687,GR,9781442395497,German 5,27,,,U27-03,03Q_D,N,I’m ordering a piece of salmon.,,,,9781508230892_German_5_QZ_1687.mp3,"6,14"
1688,1688,GR,9781442395497,German 5,27,,,U27-03,03R_D,F,Ich bestelle ein Stück Lachs.,,,,9781508230892_German_5_QZ_1688.mp3,"6,14"
1689,1689,GR,9781442395497,German 5,27,,,U27-04,04Q_A,N,You can read online about it.,,,,9781508230892_German_5_QZ_1689.mp3,"1,3"
1690,1690,GR,9781442395497,German 5,27,,,U27-04,04R_A,M,Du kannst online darüber lesen.,,,,9781508230892_German_5_QZ_1690.mp3,"1,3"
1691,1691,GR,9781442395497,German 5,27,,,U27-04,04Q_B,N,You should read online about it.,,,,9781508230892_German_5_QZ_1691.mp3,"1,3"
1692,1692,GR,9781442395497,German 5,27,,,U27-04,04R_B,M,Du solltest online darüber lesen.,,,,9781508230892_German_5_QZ_1692.mp3,"1,3"
1693,1693,GR,9781442395497,German 5,27,,,U27-04,04Q_C,N,You read online about it.,,,,9781508230892_German_5_QZ_1693.mp3,"1,3"
1694,1694,GR,9781442395497,German 5,27,,,U27-04,04R_C,M,Du hast online darüber gelesen.,,,,9781508230892_German_5_QZ_1694.mp3,"1,3"
1695,1695,GR,9781442395497,German 5,27,,,U27-04,04Q_D,N,You could read online about it.,,,,9781508230892_German_5_QZ_1695.mp3,"1,3"
1696,1696,GR,9781442395497,German 5,27,,,U27-04,04R_D,M,Du könntest online darüber lesen.,,,,9781508230892_German_5_QZ_1696.mp3,"1,3"
1697,1697,GR,9781442395497,German 5,27,,,U27-05,05Q_A,N,There was a party for my parents’ anniversary.,,,,9781508230892_German_5_QZ_1697.mp3,"1,5"
1698,1698,GR,9781442395497,German 5,27,,,U27-05,05R_A,M,Es gab eine Feier zum Hochzeitstag meiner Eltern.,,,,9781508230892_German_5_QZ_1698.mp3,"1,5"
1699,1699,GR,9781442395497,German 5,27,,,U27-05,05Q_B,N,There is a party for my parents’ anniversary.,,,,9781508230892_German_5_QZ_1699.mp3,"1,5"
1700,1700,GR,9781442395497,German 5,27,,,U27-05,05R_B,F,Es gibt eine Feier zum Hochzeitstag meiner Eltern.,,,,9781508230892_German_5_QZ_1700.mp3,"1,5"
1701,1701,GR,9781442395497,German 5,27,,,U27-05,05Q_C,N,There was a big party for my parents’ anniversary.,,,,9781508230892_German_5_QZ_1701.mp3,"1,5"
1702,1702,GR,9781442395497,German 5,27,,,U27-05,05R_C,M,Es gab eine große Feier zum Hochzeitstag meiner Eltern.,,,,9781508230892_German_5_QZ_1702.mp3,"1,5"
1703,1703,GR,9781442395497,German 5,27,,,U27-05,05Q_D,N,There is a party next week for my parents’ anniversary.,,,,9781508230892_German_5_QZ_1703.mp3,"1,5,17"
1704,1704,GR,9781442395497,German 5,27,,,U27-05,05R_D,F,Es gibt nächste Woche eine Feier zum Hochzeitstag meiner Eltern.,,,,9781508230892_German_5_QZ_1704.mp3,"1,5,17"
1705,1705,GR,9781442395497,German 5,27,,,U27-06,06Q_A,N,The museum has a very good website.,,,,9781508230892_German_5_QZ_1705.mp3,"3,9,17"
1706,1706,GR,9781442395497,German 5,27,,,U27-06,06R_A,M,Das Museum hat eine sehr gute Webseite.,,,,9781508230892_German_5_QZ_1706.mp3,"3,9,17"
1707,1707,GR,9781442395497,German 5,27,,,U27-06,06Q_B,N,The museum has a fantastic exhibit.,,,,9781508230892_German_5_QZ_1707.mp3,"1,9"
