Rec #,Lang,Course     ,Lesson,Cluster,Qz #,Spkr,Cue                                              ,Transliteration,MP3 Snippet File Name                     ,MP3 Audio ISBN,Premium ISBN ,Skills
444  ,NO  ,Norwegian 2,22    ,       ,08R ,M   ,Jeg tenkte at jeg kunne kj�re med bil.           ,               ,9781508296799_Norwegian_Level_2_QM_444.mp3,9781508231295 ,9781508296799,18
445  ,NO  ,Norwegian 2,22    ,       ,09Q ,N   ,When does it work to play tennis?                ,               ,9781508296799_Norwegian_Level_2_QM_445.mp3,9781508231295 ,9781508296799,"1,12"
446  ,NO  ,Norwegian 2,22    ,       ,09R ,M   ,N�r passer det � spille tennis?                  ,               ,9781508296799_Norwegian_Level_2_QM_446.mp3,9781508231295 ,9781508296799,"1,12"
447  ,NO  ,Norwegian 2,22    ,       ,10Q ,N   ,Are you going to leave right away?               ,               ,9781508296799_Norwegian_Level_2_QM_447.mp3,9781508231295 ,9781508296799,"4,18"
448  ,NO  ,Norwegian 2,22    ,       ,10R ,M   ,Skal du dra med en gang?                         ,               ,9781508296799_Norwegian_Level_2_QM_448.mp3,9781508231295 ,9781508296799,"4,18"
449  ,NO  ,Norwegian 2,23    ,       ,01Q ,N   ,The article is interesting.                      ,               ,9781508296799_Norwegian_Level_2_QM_449.mp3,9781508231295 ,9781508296799,1
450  ,NO  ,Norwegian 2,23    ,       ,01R ,F   ,Artikkelen er interessant.                       ,               ,9781508296799_Norwegian_Level_2_QM_450.mp3,9781508231295 ,9781508296799,1
451  ,NO  ,Norwegian 2,23    ,       ,02Q ,N   ,That I can.                                      ,               ,9781508296799_Norwegian_Level_2_QM_451.mp3,9781508231295 ,9781508296799,7
452  ,NO  ,Norwegian 2,23    ,       ,02R ,F   ,Det kan jeg.                                     ,               ,9781508296799_Norwegian_Level_2_QM_452.mp3,9781508231295 ,9781508296799,7
453  ,NO  ,Norwegian 2,23    ,       ,03Q ,N   ,That works well.                                 ,               ,9781508296799_Norwegian_Level_2_QM_453.mp3,9781508231295 ,9781508296799,9
454  ,NO  ,Norwegian 2,23    ,       ,03R ,F   ,Det passer bra.                                  ,               ,9781508296799_Norwegian_Level_2_QM_454.mp3,9781508231295 ,9781508296799,9
455  ,NO  ,Norwegian 2,23    ,       ,04Q ,N   ,What must you do?                                ,               ,9781508296799_Norwegian_Level_2_QM_455.mp3,9781508231295 ,9781508296799,7
456  ,NO  ,Norwegian 2,23    ,       ,04R ,F   ,Hva m� du gj�re?                                 ,               ,9781508296799_Norwegian_Level_2_QM_456.mp3,9781508231295 ,9781508296799,7
457  ,NO  ,Norwegian 2,23    ,       ,05Q ,N   ,How does he play?                                ,               ,9781508296799_Norwegian_Level_2_QM_457.mp3,9781508231295 ,9781508296799,1
458  ,NO  ,Norwegian 2,23    ,       ,05R ,F   ,Hvordan spiller han?                             ,               ,9781508296799_Norwegian_Level_2_QM_458.mp3,9781508231295 ,9781508296799,1
459  ,NO  ,Norwegian 2,23    ,       ,06Q ,N   ,I don�t know him so well.                        ,               ,9781508296799_Norwegian_Level_2_QM_459.mp3,9781508231295 ,9781508296799,"9,10,16"
460  ,NO  ,Norwegian 2,23    ,       ,06R ,M   ,Jeg kjenner ham ikke s� godt.                    ,               ,9781508296799_Norwegian_Level_2_QM_460.mp3,9781508231295 ,9781508296799,"9,10,16"
461  ,NO  ,Norwegian 2,23    ,       ,07Q ,N   ,I believe that Thursday works.                   ,               ,9781508296799_Norwegian_Level_2_QM_461.mp3,9781508231295 ,9781508296799,17
462  ,NO  ,Norwegian 2,23    ,       ,07R ,M   ,Jeg tror at torsdag passer.                      ,               ,9781508296799_Norwegian_Level_2_QM_462.mp3,9781508231295 ,9781508296799,17
463  ,NO  ,Norwegian 2,23    ,       ,08Q ,N   ,I want to show you something.                    ,               ,9781508296799_Norwegian_Level_2_QM_463.mp3,9781508231295 ,9781508296799,7
464  ,NO  ,Norwegian 2,23    ,       ,08R ,M   ,Jeg vil vise deg noe.                            ,               ,9781508296799_Norwegian_Level_2_QM_464.mp3,9781508231295 ,9781508296799,7
465  ,NO  ,Norwegian 2,23    ,       ,09Q ,N   ,Did you play tennis today?                       ,               ,9781508296799_Norwegian_Level_2_QM_465.mp3,9781508231295 ,9781508296799,"1,12"
466  ,NO  ,Norwegian 2,23    ,       ,09R ,M   ,Spilte du tennis i dag?                          ,               ,9781508296799_Norwegian_Level_2_QM_466.mp3,9781508231295 ,9781508296799,"1,12"
467  ,NO  ,Norwegian 2,23    ,       ,10Q ,N   ,Do you want to play tennis with me?              ,               ,9781508296799_Norwegian_Level_2_QM_467.mp3,9781508231295 ,9781508296799,"1,12"
468  ,NO  ,Norwegian 2,23    ,       ,10R ,M   ,Vil du spille tennis med meg?                    ,               ,9781508296799_Norwegian_Level_2_QM_468.mp3,9781508231295 ,9781508296799,"1,12"
469  ,NO  ,Norwegian 2,24    ,       ,01Q ,N   ,What have you done today?                        ,               ,9781508296799_Norwegian_Level_2_QM_469.mp3,9781508231295 ,9781508296799,1
470  ,NO  ,Norwegian 2,24    ,       ,01R ,F   ,Hva har du gjort i dag?                          ,               ,9781508296799_Norwegian_Level_2_QM_470.mp3,9781508231295 ,9781508296799,1
471  ,NO  ,Norwegian 2,24    ,       ,02Q ,N   ,I have a meeting on Wednesday.                   ,               ,9781508296799_Norwegian_Level_2_QM_471.mp3,9781508231295 ,9781508296799,"17,20"
472  ,NO  ,Norwegian 2,24    ,       ,02R ,F   ,Jeg har et m�te p� onsdag.                       ,               ,9781508296799_Norwegian_Level_2_QM_472.mp3,9781508231295 ,9781508296799,"17,20"
473  ,NO  ,Norwegian 2,24    ,       ,03Q ,N   ,I have done a lot today.                         ,               ,9781508296799_Norwegian_Level_2_QM_473.mp3,9781508231295 ,9781508296799,1
474  ,NO  ,Norwegian 2,24    ,       ,03R ,F   ,Jeg har gjort mye i dag.                         ,               ,9781508296799_Norwegian_Level_2_QM_474.mp3,9781508231295 ,9781508296799,1
475  ,NO  ,Norwegian 2,24    ,       ,04Q ,N   ,I like to go skiing.                             ,               ,9781508296799_Norwegian_Level_2_QM_475.mp3,9781508231295 ,9781508296799,1
476  ,NO  ,Norwegian 2,24    ,       ,04R ,F   ,Jeg liker � g� p� ski                            ,               ,9781508296799_Norwegian_Level_2_QM_476.mp3,9781508231295 ,9781508296799,1
477  ,NO  ,Norwegian 2,24    ,       ,05Q ,N   ,I can drive you into town.                       ,               ,9781508296799_Norwegian_Level_2_QM_477.mp3,9781508231295 ,9781508296799,18
478  ,NO  ,Norwegian 2,24    ,       ,05R ,F   ,Jeg kan kj�re deg til byen.                      ,               ,9781508296799_Norwegian_Level_2_QM_478.mp3,9781508231295 ,9781508296799,18
479  ,NO  ,Norwegian 2,24    ,       ,06Q ,N   ,I�m coming back on Friday afternoon.             ,               ,9781508296799_Norwegian_Level_2_QM_479.mp3,9781508231295 ,9781508296799,17
480  ,NO  ,Norwegian 2,24    ,       ,06R ,M   ,Jeg kommer tilbake p� fredag ettermiddag.        ,               ,9781508296799_Norwegian_Level_2_QM_480.mp3,9781508231295 ,9781508296799,17
481  ,NO  ,Norwegian 2,24    ,       ,07Q ,N   ,I�m going to go skiing with him on Thursday.     ,               ,9781508296799_Norwegian_Level_2_QM_481.mp3,9781508231295 ,9781508296799,"16,17"
482  ,NO  ,Norwegian 2,24    ,       ,07R ,M   ,Jeg skal g� p� ski med ham p� torsdag.           ,               ,9781508296799_Norwegian_Level_2_QM_482.mp3,9781508231295 ,9781508296799,"16,17"
483  ,NO  ,Norwegian 2,24    ,       ,08Q ,N   ,I was in a meeting.                              ,               ,9781508296799_Norwegian_Level_2_QM_483.mp3,9781508231295 ,9781508296799,20
484  ,NO  ,Norwegian 2,24    ,       ,08R ,M   ,Jeg var i et m�te.                               ,               ,9781508296799_Norwegian_Level_2_QM_484.mp3,9781508231295 ,9781508296799,20
485  ,NO  ,Norwegian 2,24    ,       ,09Q ,N   ,Aren�t you coming back earlier?                  ,               ,9781508296799_Norwegian_Level_2_QM_485.mp3,9781508231295 ,9781508296799,18
486  ,NO  ,Norwegian 2,24    ,       ,09R ,M   ,Kommer du ikke tilbake tidligere?                ,               ,9781508296799_Norwegian_Level_2_QM_486.mp3,9781508231295 ,9781508296799,18
487  ,NO  ,Norwegian 2,24    ,       ,10Q ,N   ,In the afternoon would have been better.         ,               ,9781508296799_Norwegian_Level_2_QM_487.mp3,9781508231295 ,9781508296799,"1,17"
488  ,NO  ,Norwegian 2,24    ,       ,10R ,M   ,Om ettermiddagen ville ha v�rt bedre.            ,               ,9781508296799_Norwegian_Level_2_QM_488.mp3,9781508231295 ,9781508296799,"1,17"
489  ,NO  ,Norwegian 2,25    ,       ,01Q ,N   ,That would be great!                             ,               ,9781508296799_Norwegian_Level_2_QM_489.mp3,9781508231295 ,9781508296799,"9,13,16"
490  ,NO  ,Norwegian 2,25    ,       ,01R ,F   ,Det ville v�re flott!                            ,               ,9781508296799_Norwegian_Level_2_QM_490.mp3,9781508231295 ,9781508296799,"9,13,16"
491  ,NO  ,Norwegian 2,25    ,       ,02Q ,N   ,He�s coming later.                               ,               ,9781508296799_Norwegian_Level_2_QM_491.mp3,9781508231295 ,9781508296799,17
492  ,NO  ,Norwegian 2,25    ,       ,02R ,F   ,Han kommer senere.                               ,               ,9781508296799_Norwegian_Level_2_QM_492.mp3,9781508231295 ,9781508296799,17
493  ,NO  ,Norwegian 2,25    ,       ,03Q ,N   ,How much will it be altogether?                  ,               ,9781508296799_Norwegian_Level_2_QM_493.mp3,9781508231295 ,9781508296799,16
494  ,NO  ,Norwegian 2,25    ,       ,03R ,F   ,Hvor mye blir det til sammen?                    ,               ,9781508296799_Norwegian_Level_2_QM_494.mp3,9781508231295 ,9781508296799,16
495  ,NO  ,Norwegian 2,25    ,       ,04Q ,N   ,I�m leaving now.                                 ,               ,9781508296799_Norwegian_Level_2_QM_495.mp3,9781508231295 ,9781508296799,18
496  ,NO  ,Norwegian 2,25    ,       ,04R ,F   ,Jeg drar n�.                                     ,               ,9781508296799_Norwegian_Level_2_QM_496.mp3,9781508231295 ,9781508296799,18
497  ,NO  ,Norwegian 2,25    ,       ,05Q ,N   ,I can�t come back earlier.                       ,               ,9781508296799_Norwegian_Level_2_QM_497.mp3,9781508231295 ,9781508296799,18
498  ,NO  ,Norwegian 2,25    ,       ,05R ,F   ,Jeg kan ikke komme tilbake tidligere.            ,               ,9781508296799_Norwegian_Level_2_QM_498.mp3,9781508231295 ,9781508296799,18
499  ,NO  ,Norwegian 2,25    ,       ,06Q ,N   ,I would like to bring my husband.                ,               ,9781508296799_Norwegian_Level_2_QM_499.mp3,9781508231295 ,9781508296799,5
500  ,NO  ,Norwegian 2,25    ,       ,06R ,F   ,Jeg vil gjerne ta med mannen min.                ,               ,9781508296799_Norwegian_Level_2_QM_500.mp3,9781508231295 ,9781508296799,5
501  ,NO  ,Norwegian 2,25    ,       ,07Q ,N   ,I�m going to go away.                            ,               ,9781508296799_Norwegian_Level_2_QM_501.mp3,9781508231295 ,9781508296799,18
502  ,NO  ,Norwegian 2,25    ,       ,07R ,M   ,Jeg skal dra bort.                               ,               ,9781508296799_Norwegian_Level_2_QM_502.mp3,9781508231295 ,9781508296799,18
503  ,NO  ,Norwegian 2,25    ,       ,08Q ,N   ,I need cash.                                     ,               ,9781508296799_Norwegian_Level_2_QM_503.mp3,9781508231295 ,9781508296799,"11,16"
504  ,NO  ,Norwegian 2,25    ,       ,08R ,M   ,Jeg trenger kontanter.                           ,               ,9781508296799_Norwegian_Level_2_QM_504.mp3,9781508231295 ,9781508296799,"11,16"
505  ,NO  ,Norwegian 2,25    ,       ,09Q ,N   ,It�s already ten o�clock.                        ,               ,9781508296799_Norwegian_Level_2_QM_505.mp3,9781508231295 ,9781508296799,12
506  ,NO  ,Norwegian 2,25    ,       ,09R ,M   ,Klokka er allerede ti.                           ,               ,9781508296799_Norwegian_Level_2_QM_506.mp3,9781508231295 ,9781508296799,12
507  ,NO  ,Norwegian 2,25    ,       ,10Q ,N   ,Are you going to travel away today?              ,               ,9781508296799_Norwegian_Level_2_QM_507.mp3,9781508231295 ,9781508296799,18
508  ,NO  ,Norwegian 2,25    ,       ,10R ,M   ,Skal du reise bort i dag?                        ,               ,9781508296799_Norwegian_Level_2_QM_508.mp3,9781508231295 ,9781508296799,18
509  ,NO  ,Norwegian 2,25    ,       ,11Q ,N   ,Earlier would have been better.                  ,               ,9781508296799_Norwegian_Level_2_QM_509.mp3,9781508231295 ,9781508296799,17
510  ,NO  ,Norwegian 2,25    ,       ,11R ,M   ,Tidligere ville ha v�rt bedre.                   ,               ,9781508296799_Norwegian_Level_2_QM_510.mp3,9781508231295 ,9781508296799,17
511  ,NO  ,Norwegian 2,26    ,       ,01Q ,N   ,To fly goes faster.                              ,               ,9781508296799_Norwegian_Level_2_QM_511.mp3,9781508231295 ,9781508296799,18
512  ,NO  ,Norwegian 2,26    ,       ,01R ,F   ,� fly g�r fortere.                               ,               ,9781508296799_Norwegian_Level_2_QM_512.mp3,9781508231295 ,9781508296799,18
513  ,NO  ,Norwegian 2,26    ,       ,02Q ,N   ,It is cheap by bus.                              ,               ,9781508296799_Norwegian_Level_2_QM_513.mp3,9781508231295 ,9781508296799,18
514  ,NO  ,Norwegian 2,26    ,       ,02R ,F   ,Det er billig med buss.                          ,               ,9781508296799_Norwegian_Level_2_QM_514.mp3,9781508231295 ,9781508296799,18
515  ,NO  ,Norwegian 2,26    ,       ,03Q ,N   ,There is no bank here.                           ,               ,9781508296799_Norwegian_Level_2_QM_515.mp3,9781508231295 ,9781508296799,11
516  ,NO  ,Norwegian 2,26    ,       ,03R ,F   ,Det er ingen bank her.                           ,               ,9781508296799_Norwegian_Level_2_QM_516.mp3,9781508231295 ,9781508296799,11
517  ,NO  ,Norwegian 2,26    ,       ,04Q ,N   ,Are you leaving now right away?                  ,               ,9781508296799_Norwegian_Level_2_QM_517.mp3,9781508231295 ,9781508296799,"4,18"
518  ,NO  ,Norwegian 2,26    ,       ,04R ,F   ,Drar du n� med en gang?                          ,               ,9781508296799_Norwegian_Level_2_QM_518.mp3,9781508231295 ,9781508296799,"4,18"
519  ,NO  ,Norwegian 2,26    ,       ,05Q ,N   ,You can walk there.                              ,               ,9781508296799_Norwegian_Level_2_QM_519.mp3,9781508231295 ,9781508296799,1
520  ,NO  ,Norwegian 2,26    ,       ,05R ,F   ,Du kan g� dit.                                   ,               ,9781508296799_Norwegian_Level_2_QM_520.mp3,9781508231295 ,9781508296799,1
521  ,NO  ,Norwegian 2,26    ,       ,06Q ,N   ,I went to the store.                             ,               ,9781508296799_Norwegian_Level_2_QM_521.mp3,9781508231295 ,9781508296799,14
522  ,NO  ,Norwegian 2,26    ,       ,06R ,M   ,Jeg dro til butikken.                            ,               ,9781508296799_Norwegian_Level_2_QM_522.mp3,9781508231295 ,9781508296799,14
523  ,NO  ,Norwegian 2,26    ,       ,07Q ,N   ,I�m going to go there.                           ,               ,9781508296799_Norwegian_Level_2_QM_523.mp3,9781508231295 ,9781508296799,18
524  ,NO  ,Norwegian 2,26    ,       ,07R ,M   ,Jeg skal dra dit                                 ,               ,9781508296799_Norwegian_Level_2_QM_524.mp3,9781508231295 ,9781508296799,18
525  ,NO  ,Norwegian 2,26    ,       ,08Q ,N   ,I would like to buy more caps.                   ,               ,9781508296799_Norwegian_Level_2_QM_525.mp3,9781508231295 ,9781508296799,14
526  ,NO  ,Norwegian 2,26    ,       ,08R ,M   ,Jeg vil gjerne kj�pe flere luer.                 ,               ,9781508296799_Norwegian_Level_2_QM_526.mp3,9781508231295 ,9781508296799,14
527  ,NO  ,Norwegian 2,26    ,       ,09Q ,N   ,Are you coming back by train?                    ,               ,9781508296799_Norwegian_Level_2_QM_527.mp3,9781508231295 ,9781508296799,18
528  ,NO  ,Norwegian 2,26    ,       ,09R ,M   ,Kommer du tilbake med tog?                       ,               ,9781508296799_Norwegian_Level_2_QM_528.mp3,9781508231295 ,9781508296799,18
529  ,NO  ,Norwegian 2,26    ,       ,10Q ,N   ,Two weeks would have been better.                ,               ,9781508296799_Norwegian_Level_2_QM_529.mp3,9781508231295 ,9781508296799,12
530  ,NO  ,Norwegian 2,26    ,       ,10R ,M   ,To uker ville ha v�rt bedre.                     ,               ,9781508296799_Norwegian_Level_2_QM_530.mp3,9781508231295 ,9781508296799,12
531  ,NO  ,Norwegian 2,27    ,       ,01Q ,N   ,This weekend works well.                         ,               ,9781508296799_Norwegian_Level_2_QM_531.mp3,9781508231295 ,9781508296799,1
532  ,NO  ,Norwegian 2,27    ,       ,01R ,F   ,Denne helga passer bra.                          ,               ,9781508296799_Norwegian_Level_2_QM_532.mp3,9781508231295 ,9781508296799,1
533  ,NO  ,Norwegian 2,27    ,       ,02Q ,N   ,That�s everything.                               ,               ,9781508296799_Norwegian_Level_2_QM_533.mp3,9781508231295 ,9781508296799,"7,16"
534  ,NO  ,Norwegian 2,27    ,       ,02R ,F   ,Det er alt.                                      ,               ,9781508296799_Norwegian_Level_2_QM_534.mp3,9781508231295 ,9781508296799,"7,16"
535  ,NO  ,Norwegian 2,27    ,       ,03Q ,N   ,You get there by bus.                            ,               ,9781508296799_Norwegian_Level_2_QM_535.mp3,9781508231295 ,9781508296799,18
536  ,NO  ,Norwegian 2,27    ,       ,03R ,F   ,Du kommer dit med buss.                          ,               ,9781508296799_Norwegian_Level_2_QM_536.mp3,9781508231295 ,9781508296799,18
537  ,NO  ,Norwegian 2,27    ,       ,04Q ,N   ,How do I get there?                              ,               ,9781508296799_Norwegian_Level_2_QM_537.mp3,9781508231295 ,9781508296799,4
538  ,NO  ,Norwegian 2,27    ,       ,04R ,F   ,Hvordan kommer jeg dit?                          ,               ,9781508296799_Norwegian_Level_2_QM_538.mp3,9781508231295 ,9781508296799,4
539  ,NO  ,Norwegian 2,27    ,       ,05Q ,N   ,I�m going to buy several caps for the children.  ,               ,9781508296799_Norwegian_Level_2_QM_539.mp3,9781508231295 ,9781508296799,"5,14"
540  ,NO  ,Norwegian 2,27    ,       ,05R ,M   ,Jeg skal kj�pe flere luer til barna.             ,               ,9781508296799_Norwegian_Level_2_QM_540.mp3,9781508231295 ,9781508296799,"5,14"
541  ,NO  ,Norwegian 2,27    ,       ,06Q ,N   ,Both you and your husband.                       ,               ,9781508296799_Norwegian_Level_2_QM_541.mp3,9781508231295 ,9781508296799,5
542  ,NO  ,Norwegian 2,27    ,       ,06R ,M   ,B�de deg og mannen din.                          ,               ,9781508296799_Norwegian_Level_2_QM_542.mp3,9781508231295 ,9781508296799,5
543  ,NO  ,Norwegian 2,27    ,       ,07Q ,N   ,I need to buy some presents.                     ,               ,9781508296799_Norwegian_Level_2_QM_543.mp3,9781508231295 ,9781508296799,14
544  ,NO  ,Norwegian 2,27    ,       ,07R ,M   ,Jeg trenger � kj�pe noen presanger.              ,               ,9781508296799_Norwegian_Level_2_QM_544.mp3,9781508231295 ,9781508296799,14
545  ,NO  ,Norwegian 2,27    ,       ,08Q ,N   ,I would rather travel by plane.                  ,               ,9781508296799_Norwegian_Level_2_QM_545.mp3,9781508231295 ,9781508296799,18
546  ,NO  ,Norwegian 2,27    ,       ,08R ,M   ,Jeg vil heller reise med fly.                    ,               ,9781508296799_Norwegian_Level_2_QM_546.mp3,9781508231295 ,9781508296799,18
547  ,NO  ,Norwegian 2,27    ,       ,09Q ,N   ,Can you come for coffee?                         ,               ,9781508296799_Norwegian_Level_2_QM_547.mp3,9781508231295 ,9781508296799,6
548  ,NO  ,Norwegian 2,27    ,       ,09R ,M   ,Kan dere komme til kaffe?                        ,               ,9781508296799_Norwegian_Level_2_QM_548.mp3,9781508231295 ,9781508296799,6
549  ,NO  ,Norwegian 2,27    ,       ,10Q ,N   ,Next weekend works better.                       ,               ,9781508296799_Norwegian_Level_2_QM_549.mp3,9781508231295 ,9781508296799,1
550  ,NO  ,Norwegian 2,27    ,       ,10R ,M   ,Neste helg passer bedre.                         ,               ,9781508296799_Norwegian_Level_2_QM_550.mp3,9781508231295 ,9781508296799,1
551  ,NO  ,Norwegian 2,28    ,       ,01Q ,N   ,It�s a little complicated.                       ,               ,9781508296799_Norwegian_Level_2_QM_551.mp3,9781508231295 ,9781508296799,7
552  ,NO  ,Norwegian 2,28    ,       ,01R ,F   ,Det er litt komplisert.                          ,               ,9781508296799_Norwegian_Level_2_QM_552.mp3,9781508231295 ,9781508296799,7
553  ,NO  ,Norwegian 2,28    ,       ,02Q ,N   ,First I�m going to go to the bank.               ,               ,9781508296799_Norwegian_Level_2_QM_553.mp3,9781508231295 ,9781508296799,11
554  ,NO  ,Norwegian 2,28    ,       ,02R ,F   ,F�rst skal jeg dra til banken.                   ,               ,9781508296799_Norwegian_Level_2_QM_554.mp3,9781508231295 ,9781508296799,11
555  ,NO  ,Norwegian 2,28    ,       ,03Q ,N   ,Do you have a desire to come for a visit?        ,               ,9781508296799_Norwegian_Level_2_QM_555.mp3,9781508231295 ,9781508296799,18
556  ,NO  ,Norwegian 2,28    ,       ,03R ,F   ,Har du lyst til � komme p� bes�k?                ,               ,9781508296799_Norwegian_Level_2_QM_556.mp3,9781508231295 ,9781508296799,18
557  ,NO  ,Norwegian 2,28    ,       ,04Q ,N   ,How about socks?                                 ,               ,9781508296799_Norwegian_Level_2_QM_557.mp3,9781508231295 ,9781508296799,7
558  ,NO  ,Norwegian 2,28    ,       ,04R ,F   ,Hva med sokker?                                  ,               ,9781508296799_Norwegian_Level_2_QM_558.mp3,9781508231295 ,9781508296799,7
559  ,NO  ,Norwegian 2,28    ,       ,05Q ,N   ,Why are you not leaving by train?                ,               ,9781508296799_Norwegian_Level_2_QM_559.mp3,9781508231295 ,9781508296799,18
560  ,NO  ,Norwegian 2,28    ,       ,05R ,F   ,Hvorfor drar du ikke med tog?                    ,               ,9781508296799_Norwegian_Level_2_QM_560.mp3,9781508231295 ,9781508296799,18
561  ,NO  ,Norwegian 2,28    ,       ,06Q ,N   ,I have a rental car.                             ,               ,9781508296799_Norwegian_Level_2_QM_561.mp3,9781508231295 ,9781508296799,18
562  ,NO  ,Norwegian 2,28    ,       ,06R ,M   ,Jeg har en leiebil.                              ,               ,9781508296799_Norwegian_Level_2_QM_562.mp3,9781508231295 ,9781508296799,18
563  ,NO  ,Norwegian 2,28    ,       ,07Q ,N   ,I would rather travel by bus than by train.      ,               ,9781508296799_Norwegian_Level_2_QM_563.mp3,9781508231295 ,9781508296799,18
564  ,NO  ,Norwegian 2,28    ,       ,07R ,M   ,Jeg vil heller reise med buss enn med tog.       ,               ,9781508296799_Norwegian_Level_2_QM_564.mp3,9781508231295 ,9781508296799,18
565  ,NO  ,Norwegian 2,28    ,       ,08Q ,N   ,Socks are a good present.                        ,               ,9781508296799_Norwegian_Level_2_QM_565.mp3,9781508231295 ,9781508296799,18
566  ,NO  ,Norwegian 2,28    ,       ,08R ,M   ,Sokker er en bra presang.                        ,               ,9781508296799_Norwegian_Level_2_QM_566.mp3,9781508231295 ,9781508296799,18
567  ,NO  ,Norwegian 2,28    ,       ,09Q ,N   ,For lunch or for dinner?                         ,               ,9781508296799_Norwegian_Level_2_QM_567.mp3,9781508231295 ,9781508296799,6
568  ,NO  ,Norwegian 2,28    ,       ,09R ,M   ,Til formiddagsmat eller til middag?              ,               ,9781508296799_Norwegian_Level_2_QM_568.mp3,9781508231295 ,9781508296799,6
569  ,NO  ,Norwegian 2,28    ,       ,10Q ,N   ,To which pharmacy?                               ,               ,9781508296799_Norwegian_Level_2_QM_569.mp3,9781508231295 ,9781508296799,16
570  ,NO  ,Norwegian 2,28    ,       ,10R ,M   ,Til hvilket apotek?                              ,               ,9781508296799_Norwegian_Level_2_QM_570.mp3,9781508231295 ,9781508296799,16
571  ,NO  ,Norwegian 2,29    ,       ,01Q ,N   ,Then you can come at one PM.                     ,               ,9781508296799_Norwegian_Level_2_QM_571.mp3,9781508231295 ,9781508296799,17
572  ,NO  ,Norwegian 2,29    ,       ,01R ,F   ,Da kan du komme klokka tretten.                  ,               ,9781508296799_Norwegian_Level_2_QM_572.mp3,9781508231295 ,9781508296799,17
573  ,NO  ,Norwegian 2,29    ,       ,02Q ,N   ,It is far to drive.                              ,               ,9781508296799_Norwegian_Level_2_QM_573.mp3,9781508231295 ,9781508296799,"4,18"
574  ,NO  ,Norwegian 2,29    ,       ,02R ,F   ,Det er langt � kj�re.                            ,               ,9781508296799_Norwegian_Level_2_QM_574.mp3,9781508231295 ,9781508296799,"4,18"
575  ,NO  ,Norwegian 2,29    ,       ,03Q ,N   ,Where is your street on the map?                 ,               ,9781508296799_Norwegian_Level_2_QM_575.mp3,9781508231295 ,9781508296799,"4,16"
576  ,NO  ,Norwegian 2,29    ,       ,03R ,F   ,Hvor er gata deres p� kartet?                    ,               ,9781508296799_Norwegian_Level_2_QM_576.mp3,9781508231295 ,9781508296799,"4,16"
577  ,NO  ,Norwegian 2,29    ,       ,04Q ,N   ,I will be late if I don�t leave soon.            ,               ,9781508296799_Norwegian_Level_2_QM_577.mp3,9781508231295 ,9781508296799,"17,18"
578  ,NO  ,Norwegian 2,29    ,       ,04R ,F   ,Jeg blir sen hvis jeg ikke drar snart.           ,               ,9781508296799_Norwegian_Level_2_QM_578.mp3,9781508231295 ,9781508296799,"17,18"
579  ,NO  ,Norwegian 2,29    ,       ,05Q ,N   ,I�m going to try to find the house on the map.   ,               ,9781508296799_Norwegian_Level_2_QM_579.mp3,9781508231295 ,9781508296799,4
580  ,NO  ,Norwegian 2,29    ,       ,05R ,F   ,Jeg skal pr�ve � finne huset p� kartet.          ,               ,9781508296799_Norwegian_Level_2_QM_580.mp3,9781508231295 ,9781508296799,4
581  ,NO  ,Norwegian 2,29    ,       ,06Q ,N   ,I�m going to be here next weekend.               ,               ,9781508296799_Norwegian_Level_2_QM_581.mp3,9781508231295 ,9781508296799,"1,18"
582  ,NO  ,Norwegian 2,29    ,       ,06R ,M   ,Jeg skal v�re her neste helg.                    ,               ,9781508296799_Norwegian_Level_2_QM_582.mp3,9781508231295 ,9781508296799,"1,18"
583  ,NO  ,Norwegian 2,29    ,       ,07Q ,N   ,Can you show me your street?                     ,               ,9781508296799_Norwegian_Level_2_QM_583.mp3,9781508231295 ,9781508296799,4
584  ,NO  ,Norwegian 2,29    ,       ,07R ,M   ,Kan du vise meg gata deres?                      ,               ,9781508296799_Norwegian_Level_2_QM_584.mp3,9781508231295 ,9781508296799,4
585  ,NO  ,Norwegian 2,29    ,       ,08Q ,N   ,For lunch would be great.                        ,               ,9781508296799_Norwegian_Level_2_QM_585.mp3,9781508231295 ,9781508296799,6
586  ,NO  ,Norwegian 2,29    ,       ,08R ,M   ,Til formiddagsmat ville v�re flott.              ,               ,9781508296799_Norwegian_Level_2_QM_586.mp3,9781508231295 ,9781508296799,6
587  ,NO  ,Norwegian 2,29    ,       ,09Q ,N   ,To which post office?                            ,               ,9781508296799_Norwegian_Level_2_QM_587.mp3,9781508231295 ,9781508296799,4
588  ,NO  ,Norwegian 2,29    ,       ,09R ,M   ,Til hvilket postkontor?                          ,               ,9781508296799_Norwegian_Level_2_QM_588.mp3,9781508231295 ,9781508296799,4
589  ,NO  ,Norwegian 2,29    ,       ,10Q ,N   ,I will be late.                                  ,               ,9781508296799_Norwegian_Level_2_QM_589.mp3,9781508231295 ,9781508296799,17
590  ,NO  ,Norwegian 2,29    ,       ,10R ,M   ,Jeg blir sen.                                    ,               ,9781508296799_Norwegian_Level_2_QM_590.mp3,9781508231295 ,9781508296799,17
591  ,NO  ,Norwegian 2,30    ,       ,01Q ,N   ,It rains at our place.                           ,               ,9781508296799_Norwegian_Level_2_QM_591.mp3,9781508231295 ,9781508296799,19
