Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
351,351,MA,9781442369269,Mandarin 4,18,,,04Q,,N,But I think that bamboo chairs are not comfortable.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_351.mp3,9
352,352,MA,9781442369269,Mandarin 4,18,,,04R,,F,可是我觉得竹椅不舒服。,kě shì wǒ jué de zhú yǐ bù shū fu.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_352.mp3,9
353,353,MA,9781442369269,Mandarin 4,18,,,05Q,,N,Too bad Chengdu’s snacks are very spicy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_353.mp3,"6,18"
354,354,MA,9781442369269,Mandarin 4,18,,,05R,,F,可惜成都的小吃很辣。,kě xī chéng dū de xiǎo chī hěn là.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_354.mp3,"6,18"
355,355,MA,9781442369269,Mandarin 4,18,,,06Q,,N,Is there meat in mapo tofu?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_355.mp3,"6,16"
356,356,MA,9781442369269,Mandarin 4,18,,,06R,,F,麻婆豆腐里有肉吗？,má pó dòu fu li yǒu ròu ma?,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_356.mp3,"6,16"
357,357,MA,9781442369269,Mandarin 4,18,,,07Q,,N,Sichuan cuisine is both very numbing and very spicy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_357.mp3,6
358,358,MA,9781442369269,Mandarin 4,18,,,07R,,M,四川菜既很麻又很辣。,sì chuān cài jì hěn má yòu hěn là.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_358.mp3,6
359,359,MA,9781442369269,Mandarin 4,18,,,08Q,,N,I don’t know how to play Mahjong.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_359.mp3,1
360,360,MA,9781442369269,Mandarin 4,18,,,08R,,F,我不会打麻将。,wǒ bú hùi dǎ má jiàng.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_360.mp3,1
361,361,MA,9781442369269,Mandarin 4,18,,,09Q,,N,I know how to make ma po tofu.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_361.mp3,"1,6"
362,362,MA,9781442369269,Mandarin 4,18,,,09R,,M,我会做麻婆豆腐。,wǒ huì zuò má pó dòu fu.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_362.mp3,"1,6"
363,363,MA,9781442369269,Mandarin 4,18,,,10Q,,N,I think that Leshan’s Giant Buddha is very interesting.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_363.mp3,18
364,364,MA,9781442369269,Mandarin 4,18,,,10R,,F,我觉得乐山大佛很有意思。,wǒ jué de lè shān dà fó hěn yǒu yì si.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_364.mp3,18
365,365,MA,9781442369269,Mandarin 4,18,,,11Q,,N,I also like to play Mahjong.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_365.mp3,1
366,366,MA,9781442369269,Mandarin 4,18,,,11R,,F,我也喜欢打麻将。,wǒ yě xǐ huan dǎ má jiàng.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_366.mp3,1
367,367,MA,9781442369269,Mandarin 4,19,,,01Q,,N,Don’t make it too spicy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_367.mp3,"6,16"
368,368,MA,9781442369269,Mandarin 4,19,,,01R,,F,不要太辣。,bú yào tài là.,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_368.mp3,"6,16"
369,369,MA,9781442369269,Mandarin 4,19,,,02Q,,N,Can you eat spicy food?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_369.mp3,"6,16"
370,370,MA,9781442369269,Mandarin 4,19,,,02R,,M2,能吃辣吗？,néng chī là ma?,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_370.mp3,"6,16"
371,371,MA,9781442369269,Mandarin 4,19,,,03Q,,N,Do you know how to use chopsticks?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_371.mp3,6
372,372,MA,9781442369269,Mandarin 4,19,,,03R,,M,你会用筷子吗？,nǐ huì yòng kuài zi ma?,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_372.mp3,6
373,373,MA,9781442369269,Mandarin 4,19,,,04Q,,N,Do you know how to make seafood soup?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_373.mp3,6
374,374,MA,9781442369269,Mandarin 4,19,,,04R,,F,你会做海鲜汤吗？,nǐ huì zuò hǎi xiān tāng ma?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_374.mp3,6
375,375,MA,9781442369269,Mandarin 4,19,,,05Q,,N,What do you think of Sichuan cuisine?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_375.mp3,6
376,376,MA,9781442369269,Mandarin 4,19,,,05R,,M,你觉得四川菜怎么样？,nǐ jué de sì chuān cài zěn me yàng?,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_376.mp3,6
377,377,MA,9781442369269,Mandarin 4,19,,,06Q,,N,Please give us two spoons.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_377.mp3,"6,12,16"
378,378,MA,9781442369269,Mandarin 4,19,,,06R,,F,请给我们两把汤勺。,qǐng gěi wǒ men liǎng bǎ tāng sháo.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_378.mp3,"6,12,16"
379,379,MA,9781442369269,Mandarin 4,19,,,07Q,,N,Please give me a fork.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_379.mp3,"6,16"
380,380,MA,9781442369269,Mandarin 4,19,,,07R,,F,请给我一把叉子。,qǐng gěi wǒ yì bǎ chā zi.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_380.mp3,"6,16"
381,381,MA,9781442369269,Mandarin 4,19,,,08Q,,N,We are vegetarians.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_381.mp3,"6,9,16"
382,382,MA,9781442369269,Mandarin 4,19,,,08R,,F,我们吃素。,wǒ men chī sù.,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_382.mp3,"6,9,16"
383,383,MA,9781442369269,Mandarin 4,19,,,09Q,,N,We don’t have forks.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_383.mp3,"6,16"
384,384,MA,9781442369269,Mandarin 4,19,,,09R,,M,我们没有叉子。,wǒ men méi yǒu chā zi.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_384.mp3,"6,16"
385,385,MA,9781442369269,Mandarin 4,19,,,10Q,,N,We’d like to order a pot of tea.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_385.mp3,"6,16"
386,386,MA,9781442369269,Mandarin 4,19,,,10R,,F,我们想要一壶茶。,wǒ men xiǎng yào yì hú chá.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_386.mp3,"6,16"
387,387,MA,9781442369269,Mandarin 4,20,,,01Q,,N,Northerners like to eat things made from wheat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_387.mp3,6
388,388,MA,9781442369269,Mandarin 4,20,,,01R,,F,北方人喜欢吃面食。,běi fāng rén xǐ huan chī miàn shí.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_388.mp3,6
389,389,MA,9781442369269,Mandarin 4,20,,,02Q,,N,The Great Mosque’s architecture has a very Chinese character.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_389.mp3,"9,18"
390,390,MA,9781442369269,Mandarin 4,20,,,02R,,F,大清真寺的建筑很有中国特色。,dà qīng zhēn sì de jiàn zhù hěn yǒu zhōng guó tè sè.,13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_390.mp3,"9,18"
391,391,MA,9781442369269,Mandarin 4,20,,,03Q,,N,"Then, I’d like to order a bowl of bread soaked in mutton stew.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_391.mp3,6
392,392,MA,9781442369269,Mandarin 4,20,,,03R,,F,"那么, 我想要一碗羊肉泡馍。","nà me, wǒ xiǎng yào yì wǎn yáng ròu pào mó.",11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_392.mp3,6
393,393,MA,9781442369269,Mandarin 4,20,,,04Q,,N,Southerners like to eat rice.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_393.mp3,6
394,394,MA,9781442369269,Mandarin 4,20,,,04R,,M,南方人喜欢吃米饭。,nán fāng rén xǐ huan chī mǐ fàn.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_394.mp3,6
395,395,MA,9781442369269,Mandarin 4,20,,,05Q,,N,What do you think of the Great Mosque?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_395.mp3,18
396,396,MA,9781442369269,Mandarin 4,20,,,05R,,F,你觉得大清真寺怎么样？,nǐ jué de dà qīng zhēn sì zěn me yàng?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_396.mp3,18
397,397,MA,9781442369269,Mandarin 4,20,,,06Q,,N,Please may I ask what beverage you want?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_397.mp3,"6,13"
398,398,MA,9781442369269,Mandarin 4,20,,,06R,,F,请问要什么饮料？,qǐng wèn yào shén me yǐn liào?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_398.mp3,"6,13"
399,399,MA,9781442369269,Mandarin 4,20,,,07Q,,N,Shanghai doesn’t have a Muslim Street.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_399.mp3,18
400,400,MA,9781442369269,Mandarin 4,20,,,07R,,F,上海没有回民街。,shàng hǎi méi yǒu huí mín jiē.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_400.mp3,18
401,401,MA,9781442369269,Mandarin 4,20,,,08Q,,N,I think the Great Mosque’s architecture is very interesting.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_401.mp3,9
402,402,MA,9781442369269,Mandarin 4,20,,,08R,,M,我觉得大清真寺的建筑很有意思。,wǒ jué de dà qīng zhēn sì de jiàn zhù hěn yǒu yì si.,14,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_402.mp3,9
403,403,MA,9781442369269,Mandarin 4,20,,,09Q,,N,We are a halal restaurant.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_403.mp3,"6,16"
404,404,MA,9781442369269,Mandarin 4,20,,,09R,,M2,我们是清真饭馆儿。,wǒ men shì qīng zhēn fàn guǎr.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_404.mp3,"6,16"
405,405,MA,9781442369269,Mandarin 4,20,,,10Q,,N,Xi’an’s snacks have many things made from wheat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_405.mp3,6
406,406,MA,9781442369269,Mandarin 4,20,,,10R,,M,西安的小吃有很多面食。,xī ān de xiǎo chī yǒu hěn duō miàn shí.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_406.mp3,6
407,407,MA,9781442369269,Mandarin 4,20,,,11Q,,N,Xi’an has a Muslim Street.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_407.mp3,4
408,408,MA,9781442369269,Mandarin 4,20,,,11R,,F,西安有一条回民街。,xī ān yǒu yì tiáo huí mín jiē.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_408.mp3,4
409,409,MA,9781442369269,Mandarin 4,21,,,01Q,,N,How is Beijing’s climate?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_409.mp3,19
410,410,MA,9781442369269,Mandarin 4,21,,,01R,,M,北京的气候怎么样？,běi jīng de qì hòu zěn me yàng?,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_410.mp3,19
411,411,MA,9781442369269,Mandarin 4,21,,,02Q,,N,Are two bowls of rice too many?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_411.mp3,"6,12"
412,412,MA,9781442369269,Mandarin 4,21,,,02R,,M,两碗米饭太多了吗？,liǎng wǎn mǐ fàn tài duō le ma?,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_412.mp3,"6,12"
413,413,MA,9781442369269,Mandarin 4,21,,,03Q,,N,From the Muslim Street not far.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_413.mp3,4
414,414,MA,9781442369269,Mandarin 4,21,,,03R,,M2,离回民街不远。,lí huí mín jiē bù yuǎn.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_414.mp3,4
415,415,MA,9781442369269,Mandarin 4,21,,,04Q,,N,Are you able to finish two bowls of bread soaked in mutton stew?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_415.mp3,"6,12"
416,416,MA,9781442369269,Mandarin 4,21,,,04R,,F,你吃得完两碗羊肉泡馍吗？,nǐ chī de wán liǎng wǎn yáng ròu pào mó ma?,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_416.mp3,"6,12"
417,417,MA,9781442369269,Mandarin 4,21,,,05Q,,N,Are you a northerner?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_417.mp3,7
418,418,MA,9781442369269,Mandarin 4,21,,,05R,,F,你是北方人吗？,nǐ shì běi fāng rén ma?,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_418.mp3,7
419,419,MA,9781442369269,Mandarin 4,21,,,06Q,,N,The climate is very different.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_419.mp3,19
420,420,MA,9781442369269,Mandarin 4,21,,,06R,,F,气候很不一样。,qì hòu hěn bù yí yàng.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_420.mp3,19
421,421,MA,9781442369269,Mandarin 4,21,,,07Q,,N,Shaanxi is in China’s north.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_421.mp3,"9,18"
422,422,MA,9781442369269,Mandarin 4,21,,,07R,,M,陕西在中国的北方。,shǎn xī zài zhōng guó de běi fāng.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_422.mp3,"9,18"
423,423,MA,9781442369269,Mandarin 4,21,,,08Q,,N,Sichuan is in China’s south.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_423.mp3,"9,18"
424,424,MA,9781442369269,Mandarin 4,21,,,08R,,F,四川在中国的南方。,sì chuān zài zhōng guó de nán fāng.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_424.mp3,"9,18"
425,425,MA,9781442369269,Mandarin 4,21,,,09Q,,N,He is able to finish eating three bowls of Chinese ravioli.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_425.mp3,"6,12"
426,426,MA,9781442369269,Mandarin 4,21,,,09R,,M,他吃得完三碗饺子。,tā chī de wán sān wǎn jiǎo zi.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_426.mp3,"6,12"
427,427,MA,9781442369269,Mandarin 4,21,,,10Q,,N,We are going to the Shaanxi History Museum.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_427.mp3,"1,18"
428,428,MA,9781442369269,Mandarin 4,21,,,10R,,F,我们去陕西历史博物馆。,wǒ men qù shǎn xī lì shǐ bó wù guǎn.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_428.mp3,"1,18"
429,429,MA,9781442369269,Mandarin 4,21,,,11Q,,N,We’ll go to Muslim Street to eat bread soaked in mutton stew.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_429.mp3,6
430,430,MA,9781442369269,Mandarin 4,21,,,11R,,F,我们去回民街吃羊肉泡馍。,wǒ men qù huí mín jiē chī yáng ròu pào mó.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_430.mp3,6
431,431,MA,9781442369269,Mandarin 4,22,,,01Q,,N,The Badaling Great Wall is on Beijing’s northwest side.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_431.mp3,18
432,432,MA,9781442369269,Mandarin 4,22,,,01R,,F,八达岭长城在北京的西北边。,bā dá lǐng cháng chéng zài běi jīng de xī běi biān.,12,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_432.mp3,18
433,433,MA,9781442369269,Mandarin 4,22,,,02Q,,N,Where is the Badaling Great Wall?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_433.mp3,"4,18"
434,434,MA,9781442369269,Mandarin 4,22,,,02R,,M,八达岭长城在哪儿?,bā dá lǐng cháng chéng zài nǎr?,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_434.mp3,"4,18"
435,435,MA,9781442369269,Mandarin 4,22,,,03Q,,N,Beijing is very windy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_435.mp3,19
436,436,MA,9781442369269,Mandarin 4,22,,,03R,,F,北京风很大。,běi jīng fēng hěn dà.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_436.mp3,19
437,437,MA,9781442369269,Mandarin 4,22,,,04Q,,N,In winter the Badaling Great Wall is very windy.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_437.mp3,"18,19"
438,438,MA,9781442369269,Mandarin 4,22,,,04R,,F,冬天八达岭长城风很大。,dōng tiān bā dá lǐng cháng chéng fēng hěn dà.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_438.mp3,"18,19"
439,439,MA,9781442369269,Mandarin 4,22,,,05Q,,N,Los Angeles is in the southwestern part of America.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_439.mp3,18
440,440,MA,9781442369269,Mandarin 4,22,,,05R,,M,洛杉矶在美国的西南部。,luò shān jī zài měi guó de xī nán bù.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_440.mp3,18
441,441,MA,9781442369269,Mandarin 4,22,,,06Q,,N,"7-9-8 is not an ancient site, but it is very interesting.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_441.mp3,18
442,442,MA,9781442369269,Mandarin 4,22,,,06R,,M,七九八不是古迹，可是很有意思。,"qī jiǔ bā bú shì gǔ jì, kě shì hěn yǒu yì si.",13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_442.mp3,18
443,443,MA,9781442369269,Mandarin 4,22,,,07Q,,N,7-9-8 is on Beijing’s east side.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_443.mp3,18
444,444,MA,9781442369269,Mandarin 4,22,,,07R,,F,七九八在北京的东边。,qī jiǔ bā zài běi jīng de dōng biān.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_444.mp3,18
445,445,MA,9781442369269,Mandarin 4,22,,,08Q,,N,7-9-8 has many art galleries.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_445.mp3,18
446,446,MA,9781442369269,Mandarin 4,22,,,08R,,F,七九八有很多画廊。,qī jiǔ bā yǒu hěn duō huà láng.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_446.mp3,18
447,447,MA,9781442369269,Mandarin 4,22,,,09Q,,N,In the fall how is Beijing’s weather?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_447.mp3,"17,19"
448,448,MA,9781442369269,Mandarin 4,22,,,09R,,M,秋天北京的天气怎么样?,qiū tiān běi jīng de tiān qì zěn me yàng?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_448.mp3,"17,19"
449,449,MA,9781442369269,Mandarin 4,22,,,10Q,,N,In the fall the weather is especially comfortable.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_449.mp3,"17,19"
450,450,MA,9781442369269,Mandarin 4,22,,,10R,,F,秋天天气特别舒服。,qiū tiān tiān qì tè bié shū fu.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_450.mp3,"17,19"
451,451,MA,9781442369269,Mandarin 4,22,,,11Q,,N,Tiananmen Square is in Beijing’s city center.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_451.mp3,18
452,452,MA,9781442369269,Mandarin 4,22,,,11R,,F,天安门广场在北京的市中心。,tiān ān mén guáng chǎng zài běi jīng de shì zhōng xīn.,12,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_452.mp3,18
453,453,MA,9781442369269,Mandarin 4,23,,,01Q,,N,The Great Wall is very amazing.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_453.mp3,18
454,454,MA,9781442369269,Mandarin 4,23,,,01R,,M,长城很了不起。,cháng chéng hěn liǎo bù qǐ.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_454.mp3,18
455,455,MA,9781442369269,Mandarin 4,23,,,02Q,,N,"The Great Wall is 8,800 kilometers long.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_455.mp3,"9,18"
456,456,MA,9781442369269,Mandarin 4,23,,,02R,,F,长城有八千八百公里长。,cháng chéng yǒu bā qiān bā bǎi gōng lǐ cháng.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_456.mp3,"9,18"
457,457,MA,9781442369269,Mandarin 4,23,,,03Q,,N,The factory was designed by East Germans.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_457.mp3,"9,20"
458,458,MA,9781442369269,Mandarin 4,23,,,03R,,F,工厂是东德人设计的。,gōng chǎng shì dōng dé rén shè jì de.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_458.mp3,"9,20"
459,459,MA,9781442369269,Mandarin 4,23,,,04Q,,N,When was the factory built?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_459.mp3,20
460,460,MA,9781442369269,Mandarin 4,23,,,04R,,M,工厂是什么时候建的？,gōng chǎng shì shén me shí hou jiàn de?,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_460.mp3,20
461,461,MA,9781442369269,Mandarin 4,23,,,05Q,,N,The factory was built in the ’50s.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_461.mp3,"9,20"
462,462,MA,9781442369269,Mandarin 4,23,,,05R,,F,工厂是五十年代建的。,gōng chǎng shì wǔ shí nián dài jiàn de.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_462.mp3,"9,20"
463,463,MA,9781442369269,Mandarin 4,23,,,06Q,,N,The factory was designed in the ’50s by East Germans.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_463.mp3,"9,20"
464,464,MA,9781442369269,Mandarin 4,23,,,06R,,F,工厂是五十年代东德人设计的。,gōng chǎng shì wǔ shí nián dài dōng dé rén shè jì de.,13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_464.mp3,"9,20"
465,465,MA,9781442369269,Mandarin 4,23,,,07Q,,N,Louisiana is in America’s southern part.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_465.mp3,"9,18"
466,466,MA,9781442369269,Mandarin 4,23,,,07R,,M,路易斯安那在美国的南部。,lù yì sī ān nà zài měi guó de nán bù.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_466.mp3,"9,18"
